reference,system
"ein grafikprozessor ( englisch graphics processing unit, kurz gpu ; dieses teilweise lehnübersetzt grafikeinheit und seltener auch video-einheit oder englisch video processing unit sowie visual processing unit, kurz vpu genannt ) ist ein auf die berechnung von grafiken spezialisierter und optimierter prozessor für computer, spielkonsolen und smartphones. zusätzlich gibt er die berechneten grafiken an ein display oder mehrere aus. früher hatten grafikkarten gar keine eigenen rechenfähigkeiten und waren reine ausgabekarten. ab mitte der 1990er jahre wurden zuerst 2d-fähigkeiten und später rudimentäre 3d-fähigkeiten integriert, der grafikprozessor war festverdrahtet oder seine programmierbarkeit war beschränkt auf seine firmware. seit mitte der 2000er jahre kann der hauptprozessor ( englisch kurz cpu genannt ) programme auf","ein grafikprozessor oder grafik-chip ( kurz : gpu ) ist eine spezielle bauform eines grafikprozessors, die mit grafischen komponenten ausgestattet ist. im unterschied zu einem grafikprozessor lassen sich grafikprozessoren nur auf speziellen bauformen realisieren. grafikprozessoren gehören zu den eingebetteten grafiktechniken."
"imide ( imidoverbindungen ) sind eine stoffgruppe organischer verbindungen mit der funktionellen gruppe r–c ( o ) –nr–c ( o ) –r,. es handelt sich somit um carbonsäureamide mit zwei acylgruppen am stickstoff. in der anorganischen chemie werden verbindungen, in denen die zweiwertige gruppe =nh an ein metall oder an andere elemente wie schwefel, bor, germanium oder phosphor gebunden ist, als metallimide ( beispiel lithiumimid, li2nh ) bzw. schwefelimide, borimide, phosphorimide usw. bezeichnet. auch imidobischwefelsäure ( imidosulfonsäure, ( hso3 ) 2nh ) zählt zu den imiden.die organischen verbindungen mit der gruppe c=nh werden als","imide ( von altgriechisch ἴσος ísos, deutsch ‚gleich ‘ und λίθος líthos, deutsch ‚stein ‘ ) sind in der organischen chemie verbindungen, die sich von den anhydridinen, den anhydriden, unterscheiden. imida gehören damit zur stoffgruppe der kondensationsverbindungen."
"der begriff kerngerüst-/kernmatrixanheftungsregionen ( engl. scaffold/matrix attachment region, s/mar ), auch scaffold-attachment region ( sar ) oder matrix-associated element ( mar ) genannt, beschreibt dna-sequenzen von eukaryotischen chromosomen bzw. der 30-nm-faser oder des chromatins, an der sich die kernmatrix anheftet. man kann s/mars als architektonische dna-komponenten beschreiben die sowohl einen organisatorischen einfluss auf das genom haben als auch die aktivierung und inaktivierung des eukaryotischen genomabschnittes beeinflussen und ebenfalls die strukturelle organisation vermitteln, d. h. die kondensation, des chromatins innerhalb des zellkerns. diese elemente bilden ankerpunkte","die kernhülle bzw. kernskelett ( englisch nuclear skeleton, kurz : s/mars ) ist ein bereich im zellkern eukaryotischer lebewesen, der für die transkription und damit für die steuerung der genexpression zuständig ist. die bezeichnung wurde 1975 durch den japanischen bioinformatiker j. tetko geprägt."
die geschichte der soziologie ist die geschichte der wissenschaft soziologie. im engeren sinne begann die geschichte der soziologie mitte des 19. jahrhunderts mit den arbeiten von auguste comte. davor gab es in einem weiteren sinne schon seit dem altertum theorien zu funktion und entwicklung der gesellschaft. prägend für die soziologie bis in die gegenwart waren im frühen 20. jahrhundert insbesondere max weber und émile durkheim.,"die soziologie ( lateinisch socius ‚gefährte ‘, ‚verfährte ‘ und -logie ) ist jener teilbereich der wissenschaftsgeschichte, der sich mit vorgängen des menschlichen zusammenlebens befasst, aber auch sozialer phänomene und erscheinungen, die mit der geschichte des menschen einhergehen. der begriff wurde zuerst von john w. tukey verwendet."
"in der statistik bezeichnet man als die anzahl der freiheitsgrade ( englisch number of degrees of freedom, kurz df oder dof ) die anzahl der werte, die frei variiert werden können, ohne den interessierenden statistischen parameter zu ändern. oft werden mithilfe einer stichprobe die unbekannten parameter einer grundgesamtheit geschätzt. die anzahl n { \displaystyle n } der unabhängigen beobachtungswerte abzüglich der anzahl der schätzbaren parameter p { \displaystyle p } wird als anzahl der freiheitsgrade f g { \displaystyle fg } bezeichnet. da es in einem multiplen linearen regressionsmodell p = ( k + 1 ) { \displaystyle p= ( k+1 ) } parameter mit k { \displaystyle k } steigungsparametern β 1, β 2,","der grad der freien freiheit ( engl. degree of freedom ), auch freiheitsgrad genannt, ist ein maß für den wahrscheinlichkeitsfehler einer messbaren größe. er gibt an, wie sich die änderung einer messgröße innerhalb eines bestimmten zeitintervalls ändert. der grad der freien freiheit eines systems gibt an, wie sich das verhältnis eines freiheitsgrades ändert."
"als simultanerfassung bezeichnen wissenschaftler die fähigkeit, die anzahl von mehreren dingen zu erfassen, ohne diese abzählen zu müssen. bei erwachsenen liegt die obergrenze für dieses „ auf-einen-blick-erfassen “ bei etwa vier bis fünf objekten. dass durch gezieltes training diese fähigkeit auf acht und mehr objekte gesteigert werden könne, behaupten einige lernpsychologen. die frage ist, ob es sich dabei tatsächlich um originäre simultanwahrnehmung handelt oder ob nicht von strukturierten mehrfachanordnungen erkannter muster gesprochen werden muss. eine diesbezügliche, angeblich defizitäre simultanwahrnehmung kann nicht als grund für eine dyskalkulie ( rechenschwäche ) gelten. gezielte wiedererkennungs-trainings führen oft – wie beabsichtigt – zu erhöhten treffer","als subitieren bezeichnet man den vorgang, dass einzelne objekte, die auf einer skala gezählt werden, während andere objekte gezählt werden."
jody ist ein englischer männlicher und weiblicher vorname. als varianten des weiblichen vornamens treten die formen jodi bzw. jodie auf.,jody ist ein weiblicher vorname.
"die absaroka-beartooth wilderness ist ein wildnisgebiet in den us-bundesstaaten montana und wyoming, das 1978 aus bestehenden nationalwaldflächen erschaffen wurde.",der slough lake ist ein küstensee im us-bundesstaat montana. er liegt am fuße des east rosebud valley im distrikt central wilderness. der name slough bedeutet auf deutsch etwa „ sumpf “.
"als holznot wird eine bestehende oder unmittelbar bevorstehende versorgungskrise beim rohstoff holz ( brennholz oder bauholz ) bezeichnet. insbesondere wird der begriff für mitteleuropa angewandt, wo eine starke verknappung seit dem 16. jahrhundert bis in das frühe 19. jahrhundert in zahlreichen quellen behandelt wird. so wurden in fast allen deutschen regionen eine holzverknappung sowie daraus resultierende holzsparmaßnahmen zu einem wichtigen thema. während in der forst- und geschichtswissenschaft deshalb eine holznot als solche lange zeit nicht bestritten wurde, begann 1986, ausgelöst durch den umwelthistoriker joachim radkau, eine jahrelange forschungskontroverse ( „ holznotdebatte “ ) über existenz, ausmaß sowie räumliche und soziale auswirkungen der vermeintlich oder tatsächlich existierenden hol","holzverknappung, auch holzknappung, bezeichnet die verringerung der holzmenge. sie erfolgte seit dem ende des 16. jahrhunderts."
"die tomita-takesaki-theorie, benannt nach m. tomita und m. takesaki, auch als modulare theorie bekannt, ist eine theorie aus dem mathematischen teilgebiet der funktionalanalysis, genauer der theorie der von-neumann-algebren. einer von-neumann-algebra wird eine gruppe von automorphismen zugeordnet, mit der die struktur der von-neumann-algebra näher untersucht werden kann.","die tomita-takesaki-theorie ( früher auch tomita-takesaki-algebra-theorie ) ist ein teilgebiet der mathematischen logik, das sich mit der konstruktion linearer abbildungen beschäftigt."
"ein picknick ist eine im freien eingenommene mahlzeit. oft ist ein picknick verbunden mit einer pause während eines ausflugs. in diesem zusammenhang häufig verwendete utensilien sind der picknickkorb, die picknickdecke oder das picknickgeschirr, wobei hinter diesen begriffen nicht zwingend eine besondere beschaffenheit stehen muss.","als picnic ( französisch für „ picknick “ ) wird im deutschsprachigen raum vornehmlich der aufenthalt in einem öffentlichen park oder einer freizeitanlage bezeichnet, bei der sich die besucher mit ihren kindern und eltern zum zwecke des aufenthaltes einzeln an einem gemeinsamen abend, etwa zum ersten mal gemeinsam essen, bedienen. in den meisten fällen ist der aufenthalt außerhalb der stadt beschränkt. der französische ausdruck picnic geht auf den französischen dichter und schriftsteller tony willis zurück, der in seinem werk „ pique-nique “ ( französisch für „ aufenthalt im garten “ ) den ausdruck mit „ picknick “ verknüpfte. das wort geht auf das französische wort picnique ( französisch für „ schüsseln “ ) zurück, das ursprünglich mit „ picken “ gefüllt war"
"ostindienfahrer ( engl. east indiamen, niederländisch : oostindiëvaarder ) wurden schiffe genannt, die im auftrag der ostindischen kompanien zwischen europa und asien fuhren, um waren auszutauschen. vom 16. bis 19. jahrhundert waren es meist große schiffe der jeweiligen epoche. der begriff konnte somit verschiedene schiffstypen und bauformen umfassen. neben ihrer größe waren es besondere schiffbauliche vorkehrungen, die dem erhalt des schiffskörpers auf der langen fahrt galten. neben größer dimensionierten hölzern kennzeichneten diese fahrzeuge auch zusätzliche maßnahmen gegen bewuchs und befall durch den schiffsbohrwurm. aus schiffbaulicher sicht stellten sie eine zwischenstufe zwischen kriegs- und handelsschiff","als east indiaman ( englisch für „ ost- indien-boot “ ) wurden vom englischen könig unter anderem die größten schiffe des 19. jahrhunderts bezeichnet, die unter der herrschaft der britischen königin victoria von 1795 bis 1821 unter der herrschaft des großbritanniers gebaut wurden."
"auld lang syne ( scots, englisch wörtlich old long since, sinngemäß „ längst vergangene zeit “ ) ist eines der bekanntesten lieder im englischsprachigen raum. dort wird es traditionsgemäß zum jahreswechsel gesungen, um der verstorbenen des zu ende gegangenen jahres zu gedenken. der deutsche titel lautet nehmt abschied, brüder. in der pfadfinderbewegung gilt es weltweit als abschiedslied, das am ende von veranstaltungen gesungen wird.","auld lang syne ist der name eines schottischen volkslieds, das im 13. jahrhundert von dem schottischen komponisten robert burns bei seiner veröffentlichung auf englisch : auld lang syne ( „ auld lang singe “ ) veröffentlicht wurde."
"die kliffküste, auch abbruchküste oder abrasionsküste genannt, bezeichnet eine küstenform, die durch das wirken der meeresbrandung auf eine steilküste gestaltet wird.","eine felsencliffe ist eine felsenformation, deren mittlerer untergrund unterhalb des meeresspiegels liegt. die felsencliffen entstehen infolge natürlicher oder küstenereignisse, wie wind, regen oder erdbeben, aber auch durch küstenveränderungen, wie vulkanausbrüche, strömungen, wechselwirkungen mit dem meer. die felsencliffen entstehen infolge natürlicher oder küstenereignisse, wie vulkanausbrüche, erdreich, erdreich, meeresströmungen, küstennahen vulkanausbrüchen oder küsten- und ablagerungsprozesse."
"ρ coronae borealis ( rho coronae borealis, ρ crb ) ist ein rund 56 lichtjahre entfernter g-hauptreihenstern im sternbild corona borealis. er besitzt eine scheinbare helligkeit von 5,4 mag. im jahre 1997 entdeckte robert w. noyes einen extrasolaren planeten, der diesen stern umkreist : rho coronae borealis b.","ρ coronae borealis ( rho coronae borealis, kurz ρ crb ) ist ein stern der spektralklasse g0 im sternbild corona borealis. rho coronae borealis befindet sich im sternbild großer bär, dessen veränderliche scheinbare helligkeit mit 6,1 mag aufweist. der stern ist etwa 130 lichtjahre entfernt und befindet sich im sternbild großer bär. rho coronae borealis trägt den namen rho coronae borealis ( lat. „ rote zwerge “ ). der stern befindet sich im sternbild großer bär, dessen veränderliche scheinbare helligkeit mit 6,3 mag zwischen dem bloßen auge sichtbar ist."
"als erhebung bezeichnet man das sammeln und auswerten von daten, beispielsweise im bereich der meinungs-, wahl- oder marktforschung. bei einer erhebung müssen die daten nicht erst erzeugt werden, wie bei einem experiment, bei dem zuerst eine experimentelle situation hergestellt werden muss, bevor die daten gemessen werden können.durch die ( daten- ) erhebung sollen die ausprägungen eines zu untersuchenden gegenstandes statistisch dargestellt werden. ( beispiel : erhebung des wahlverhaltens einer kleinen gruppe von wahlberechtigten personen, um die lage der parteien vor der wahl festzustellen ( wahlumfrage ) ). erhebungen können schriftlich, mündlich ( auch telefonisch ) oder durch beobachtungen erfolgen. man unterscheidet zwischen drei erhebungsarten : der primärstatistischen erhebung ( auch primärstatistik, primärerhebung","unter datensammlung versteht man die sammlung und auswertung von daten in einem arbeitsprozess mit dem ziel, eine möglichst genaue und sichere datenqualität zu erreichen. in der praxis bedeutet datensammlung die auswertung von daten mit dem ziel, eine möglichst genaue und sichere datenübertragung zu gewährleisten. datensammlung ist ein wesentliches element des qualitätsmanagements in der qualitätssicherung."
"der begriff jobless growth bzw. beschäftigungsfreies wachstum ( auch jobless recovery ) bezeichnet die erholung der konjunktur ohne beschäftigungszunahme, somit ein wirtschaftswachstum oder eine wirtschaftliche erholung von einer rezession, die jedoch nicht ausreicht, arbeitsplätze zu schaffen. geprägt wurde der begriff in den 1990er jahren in den usa, um die ökonomische situation am ende der amtsperiode des us-amerikanischen präsidenten george h. w. bush zu beschreiben. das beschriebene phänomen trat auch zu anderen zeiten auf. der zusammenhang zwischen wirtschaftswachstum und beschäftigungszunahme ist eine traditionelle theorie in der ökonomie, jedoch teilweise umstritten. ralf fücks schreibt in seinem buch intelligent wachsen – die grüne",unter arbeitslosigkeit versteht man die existenz von arbeitskräften.
"ein stationärer zustand | ψ ⟩ { \displaystyle |\psi \rangle } ist in der quantenmechanik eine lösung der zeitunabhängigen schrödingergleichung. er ist ein eigenzustand des hamiltonoperators h { \displaystyle h } des betrachteten physikalischen systems. seine energie e { \displaystyle e } ist ein eigenwert dieses operators. in dirac-notation gilt damit für den stationären zustand die gleichung : h | ψ ⟩ = e | ψ ⟩. { \displaystyle h|\psi \rangle =e|\psi \rangle. } in ortsdarstellung hat ein stationärer zustand die form : ⟨ r | ψ ⟩ = ψ ( r, t ) = ψ ( r, t = 0 ) ⋅ exp",ein orbital ist in der quantenmechanik der zustand eines einzelnen elektrons oder moleküls. die zustandsgleichung für ein orbital lautet : | ψ ( t ) ⟩ = e − i e ψ ( t ) ⟩ { \displaystyle |\psi ( t ) \rangle =e^ { \frac { \mathrm { i } } ( t ) _ { \mathrm { e } ^ { \mathrm { i } } ( t ) _ { \mathrm { e } ) \rangle } die zustandsgleichung für ein orbital ist : ∂ ∂ t ⟩ = e − i e ψ ⟩ { \displaystyle { \frac { \partial } { \partial t } } } = { \frac { e } { \mathrm
"der spektralradius ist ein konzept in der linearen algebra und in der funktionalanalysis. der name erklärt sich dadurch, dass das spektrum eines operators in einer kreisscheibe enthalten ist, deren radius der spektralradius ist.",der spektralstrahl einer matrix a ∈ c n { \displaystyle a\in \mathbb { c } ^ { n } } ist ein eigenvektor der matrix a ∈ c n { \displaystyle a\in \mathbb { c } ^ { n } }. der spektralstrahl einer matrix ist die menge aller eigenwerte einer matrix a ∈ c n { \displaystyle a\in \mathbb { c } ^ { n } }. die eigenwerte einer matrix werden eigenwerte ihrer matrix a ∈ c n { \displaystyle a\in \mathbb { c } ^ { n } } genannt.
"transportsätze oder transport-theoreme beschreiben die regeln für die zeitableitung von integralen mit zeitabhängigen integrationsgrenzen. solche zeitableitungen kommen in der kontinuums- und strömungsmechanik vor, wo die integrale beispielsweise eine zirkulation, einen volumenstrom durch eine fläche oder den impuls einer sich bewegenden und deformierenden masse darstellen. das integrationsgebiet kann entsprechend eine linie, eine fläche oder ein volumen sein. der transportsatz für volumen wird reynolds ’ scher transportsatz oder reynolds-transport-theorem ( nach osborne reynolds ) genannt. die transportsätze werden verwendet, um grundlegende erhaltungssätze der kontinuumsmechanik herzuleiten. mathematisch gesehen handelt es sich um verallgemeinerungen der leibnizregel für parameterintegrale. alle betrachteten felder müssen sowohl nach der zeit","der satz von reynolds ( nach joseph reynolds ) ist ein mathematischer satz aus der differentialgeometrie, der in der numerischen strömungsmechanik sowie in der festkörpermechanik anwendung findet. es handelt sich um eine verallgemeinerung des satzes von leonhard euler."
"bodenbedeckung ist das physische material an der oberfläche der erde. bodenbedeckung beinhaltet u. a. gras, bäume, nacktes gestein, wasser sowie versiegelte siedlungs- und verkehrsflächen. erdbedeckung ( englisch earth cover ) ist der ausdruck, den der ökologe frederick edward clements verwendete und dessen nächstes heutiges äquivalent vegetation ist. dieser ausdruck wird weiterhin von dem us-amerikanischen bureau of land management verwendet.es gibt zwei unterschiedliche arten, um informationen über die bodenbedeckung zu erfassen : feldforschung und die analyse von daten aus der fernerkundung. eines der größten probleme bei der vergleichbarkeit von untersuchungen ist die verwendung unterschiedlicher definitionen für gleich oder ähnlich benannte",landnutzung ist die nutzung des natürlichen materials durch menschen. sie unterscheidet sich von der nutzbarmachung.
"nepotismus ( von lateinisch nepōs „ neffe, enkel “ ) oder vetternwirtschaft bezeichnet eine übermäßige vorteilsbeschaffung durch und für familienangehörige oder andere verwandte ( oder enge freunde ). beispiele für diese bevorzugung sind die gewährung von ungewöhnlich günstigen vertragskonditionen untereinander oder die unterlassung notwendiger prüfungen bei verwandten zu lasten einer institution oder eines unternehmens, in denen ein familienmitglied eine leitende position innehat. auch schiebung kann eine form des nepotismus sein. die weibliche form ist cousinenwirtschaft : bevorzugung von weiblichen verwandten und freundinnen bei stellenbesetzungen, auftragsvergaben und ähnlichem, ohne bezug zur fachlichen eignung.im schwäbischen ist vetterleswirtschaft üblich, im schweizer","nepotismus ( von lat. nepotisme „ nicht übereinstimmen “, „ nicht übereinstimmen “ ) ist ein umgangssprachlicher begriff der römisch-katholischen kirche. er bezeichnet die vorstellung, dass ein öffentlicher geistlicher nicht übereinstimmen muss, um ein öffentliches amt zu erhalten oder zu betätigen."
"j002e3 ist die bezeichnung, die einem im september 2002 entdeckten vermeintlichen asteroiden gegeben wurde. weitere untersuchungen zeigten, dass die spektralen eigenschaften der oberfläche des objektes weißer farbe ähneln und es sich wahrscheinlich um die dritte stufe ( s-ivb ) der bei der apollo-12-mission verwendeten saturn-v-rakete ( seriennummer s-ivb-507 ) handelt.","apollo 12 war ein forschungssatellit der nasa, der am 11. juli 1979 gestartet wurde, um apollo 14 in eine umlaufbahn um die erde einzuschleusen."
"die körpersoziologie oder auch soziologie des körpers ist eine spezielle soziologie, in der die interdependenz von körper und gesellschaft untersucht wird. in der körpersoziologie wird davon ausgegangen, dass gesellschaftliche werte und normen, wissens- und ideensysteme, strukturen und technologien den menschlichen körper prägen. dabei wird der körper als basiskategorie der soziologischen handlungstheorie verstanden. leitfrage dieser soziologie ist, wie soziale wirklichkeit durch körperliche praktiken her- und dargestellt wird.","die soziologie des körpers ( auch : körpersoziologie ) ist eine teildisziplin der soziologie, die sich mit dem zusammenhang von ernährungs-, gesundheits- und gesundheitspolitik befasst. dabei geht es vor allem um die beschreibung und erklärung von gesellschaftlichen prozessen, die auf dem körper des menschen ausgerichtet sind. der begriff „ soziologie des körpers “ ist in diesem zusammenhang nicht eindeutig definiert. der begriff „ soziologie des körpers “ wird häufig synonym zu „ soziologie des menschen “ verwendet."
"schlammvulkane, auch schlammdiapire genannt, sind morphologische erhebungen, die oft die form eines vulkans aufweisen und an denen in mehr oder minder regelmäßigen abständen wassergesättigter schlamm austritt, oft zusammen mit methan.","ein schlammvulkan ist ein vulkan, der aus schlamm und gesteinsschlamm besteht. ein schlammvulkan befindet sich meistens im bereich des mittel- und südamerikas."
"ein lochkartenleser ist ein peripheriegerät eines computers, das lochkarten als eingabemedium liest und ihren inhalt der zentraleinheit zur verarbeitung bereitstellt. beim lesen werden die lochkarten sequentiell zu einer abfühlstation geführt, wo die als löcher eingestanzten zeichen identifiziert und in einen elektronischen code umgewandelt werden. zur verarbeitung unterschiedlicher lochkartentypen werden/wurden jeweils spezielle typen von lesegeräten verwendet. mitte der 1960er jahre waren geräte mit einer leseleistung von 18000 bis 96000 karten pro stunde verfügbar.zum erstellen der lochkarten verwendet man einen lochkartenstanzer. die verarbeitung von lochkarten gilt, von ausnahmen abgesehen, seit mitte der 1970er jahre als historische epoche der datenverarbeitung.","ein card reader ( englisch für „ kartenisvorleser “ ) ist ein vorlesegerät, das dazu dient, daten von einer karte in eine andere umzuwandeln, ohne dass dabei zwischen karte und buchstaben zwischen den blättern ein leerzeichen ( z. b. schriftzeichen ) eingelassen wird."
"jale i̇nan ( * 1. februar 1914 in istanbul ; † 26. februar 2001 ebenda ) war eine türkische klassische archäologin. sie lehrte als professorin für klassische archäologie an der universität istanbul. jale i̇nan war die tochter von aziz ogan, der ab 1918 für die altertümer des bezirks izmir zuständig war und regelmäßig archäologen als gäste empfing, darunter theodor wiegand und gerhart rodenwaldt. ogan wurde 1931 direktor des archäologischen museums istanbul. 1934 schrieb i̇nan sich für das medizinstudium in istanbul ein, da noch kein lehrstuhl für archäologie in der türkei existierte. als sie ein deutschlandstipendium erhielt, wechselte sie 1935 nach berlin und münchen, studierte dort klassische archäologie",jale ogan ( * 15. januar 1923 in i̇stanbul ; † 14. märz 2016 ) war eine türkische klassische archäologin.
"ein baumhaus ist ein haus aus holz oder anderen leichten materialien wie aluminium oder hartschaum, das als einziges fundament einen oder mehrere bäume hat.","ein baumhaus oder waldhaus ist ein gebäude, das aus baumstämmen errichtet wird."
"ein doppelkupplungsgetriebe ist ein automatisiertes schaltgetriebe, das mittels zweier teilgetriebe einen vollautomatischen gangwechsel ohne zugkraftunterbrechung ermöglicht. die getriebesteuerung wählt die gänge selbsttätig oder nach fahrerwunsch ( schaltwippen/wählhebel ) im rahmen der zugelassenen drehzahlbereiche. im gegensatz zu automatikgetrieben mit hydraulischem drehmomentwandler erfolgt die übertragung des moments über eine von zwei kupplungen, die zwei teilgetriebe mit dem antrieb verbinden. wie beim automatischen getriebe mit hydraulischem drehmomentwandler ermöglicht auch dieses prinzip einen gangwechsel ohne zugkraftunterbrechung. hier, indem gleichzeitig eine kupplung schließt, während die andere öffnet.","dsg ist die abkürzung für englisch dual-clutch transmission, ein stufenloses vollautomatisches getriebe, das bei volkswagen, audi, audi quattro, der volkswagen-reihe und den modellen daq500, dq400, dq400, dq500, dq400, dq400, dq600, dq800, dq400, dq600, dq400, tt400, tt600, tt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400, gt400"
"prosodie ist die gesamtheit derjenigen lautlichen eigenschaften der sprache, die nicht an den laut bzw. ans phonem als minimales segment, sondern an umfassendere lautliche einheiten gebunden sind. dazu zählen folgende eigenschaften : wort- und satzakzent der auf wortsilben ruhende lexikalische ton intonation ( von einheiten von mehr als silbenumfang ) und satzmelodie quantität aller lautlichen einheiten, vor allem derjenigen von mehr als segmentumfang tempo, rhythmus und pausen beim sprechen.teile werden durch die umgangssprachlichen ausdrücke betonung und tonfall bezeichnet, die allerdings keine termini sind. wie viele termini dieser art bezeichnet prosodie sowohl einen ausschnitt des objektbereichs — also die genannten sprachlichen eigenschaften — als auch eine subdisziplin einer wissenschaftlichen disziplin — in diesem fall","unter einer prosodie versteht man in der kommunikationswissenschaft einen aspekt des sprachgebrauchs, der der wahrnehmung und interpretation eines gesprochenen oder geschriebenen wortes dient. die prosodie unterscheidet sich von der akustischen wahrnehmung ( phonetik ) und der semantik ( lautwahrnehmung )."
"eine schraffur ( von italienisch sgraffiare, „ kratzen “, vergleiche sgraffito ) ist die gesamtheit vieler feiner, in gleichen abständen nebeneinander gesetzter linien, die in technischen, kartographischen und künstlerischen zeichnungen und graphiken eigenschaften einer fläche charakterisieren.in der biologie wird bei der einer schraffur ähnlichen zeichnung von vögeln und anderen tieren von strichelung gesprochen.","das hatchieren ( von engl. to hack ‚schnabeln ‘, ‚hacken ‘, ‚nageln ‘ ) ist ein verfahren der oberflächengestaltung, bei dem sich die oberflächenstrukturen am oberflächenrand verändern."
"das programme for the endorsement of forest certification schemes ( pefc, deutsch zertifizierungssystem für nachhaltige waldbewirtschaftung pefc ) ist ein internationales waldzertifizierungssystem. nach eigenen angaben ist es die weltweit größte unabhängige organisation zur sicherstellung und kontinuierlichen verbesserung einer nachhaltigen waldbewirtschaftung unter gewährleistung ökologischer, sozialer und ökonomischer standards. in 49 ländern gibt es vergabestandards und zertifizierungsorganisationen. diesen übergeordnet ist der verein pefc council ( pefc international ) mit sitz in meyrin ( kanton genf ). es bezeichnet sich als größten verband seiner art weltweit.","die forest stewardship council forest certification ( pefc ) ist ein internationales zertifizierungsprogramm, das sich mit dem schutz und der verwendung zertifizierter wälder befasst. der zweck des programms ist es, die anerkannten standards der forstwirtschaft zu zertizieren, um die umweltverschmutzung zu mindern und die zerstörung von wäldern zu bekämpfen."
"q-carbon ( q von englisch : quenching, abschrecken ) ist eine diamantene beziehungsweise diamantartige allotrope form des kohlenstoffs, die durch die bestrahlung von amorphen kohlenstoffschichten mit pulslasern im nanosekundenbereich bei umgebungsbedingungen entsteht. durch das arbeiten bei umgebungstemperatur kühlt das material schnell ab und bildet eine stark unterkühlte schmelze, aus der verschiedene formen von diamantartigen material beim abkühlen gebildet werden. das schnelle abkühlen wird auch als quenchen bezeichnet. durch diese technik lässt sich ein karat, entsprechend 0,2 gramm diamantartiger substanz, in etwa fünfzehn minuten herstellen.das diamantartige material entstehen dabei zunächst in form von nanodiamanten im größenbereich von kleiner 100 nm, die als kristallisationskeime dienen ;","q-carbon ist ein chemisches element mit dem elementsymbol q und der ordnungszahl 3. im periodensystem steht es in der 5. periode sowie der 3. hauptgruppe, bzw. der 3. iupac-gruppe oder kohlenstoffgruppe. q-carbon besitzt die geringste dielektrizitätsklasse aller kohlenstoff-kohlenstoff-atom-verbindungen und eignet sich nur mit hoher temperatur und hoher strahlungsdichte zur herstellung hochofengerüstiger elemente."
"suppression of enemy air defences ( sead ; deutsch unterdrückung feindlicher luftabwehr ) ist eine bestimmte art des militärischen einsatzes. dabei wird, vorzugsweise zu beginn eines krieges oder einer operation, die gegnerische flugabwehr so weit geschwächt, dass sie für nachfolgende bomber keine gefahr mehr darstellen kann. dies wird neben der störung von radaren ( „ soft kill “ ), die eher bei aufklärungsflügen eingesetzt wird, vor allem durch bombardierung der luftverteidigung erreicht ( „ hard kill “ ). grundsätzlich muss unterschieden werden zwischen dem angriff auf radarstationen und dem auf flugabwehrstellungen. während bei ersterem vor allem spezielle anti-radar-raketen, zum beispiel die amerikanische agm-88 harm, eingesetzt werden, die eine radarquelle direkt an","unter luftverteidigungsstreitkräften ( englisch air defense intelligence, nato ) versteht man streitkräfte, luftfahrzeuge, flugzeuge oder luftfahrzeuge, die für den einsatz im luftraum zuständig sind. die luftverteidigung ist eine teildisziplin der militärischen luftstreitkräfte. zu den luftverteidigungsstreitkräften zählen beispielsweise die wehrmacht, die luftwaffe, das militär, die polizei, die polizei und die bundeswehr."
"avner friedman ( * 19. november 1932 in israel ) ist ein israelisch-us-amerikanischer mathematiker. er befasst sich mit partiellen differentialgleichungen und deren anwendungen. friedman studierte an der hebräischen universität in jerusalem mit dem diplom-abschluss 1954 und der promotion 1956 bei shmuel agmon ( linear partial differential equations of elliptic type ). als post-doktorand war er 1956/57 an der university of kansas, 1957/58 lecturer an der indiana university und 1958/59 visiting assistant professor an der university of california, berkeley. 1959 bis 1961 war er associate professor am minnesota center for industrial mathematics und 1961/62 visiting associate professor an der stanford university. von 1962 bis 1984 war er professor an der northwestern university. von 1985 bis 1987 war er","john wiley „ jack “ holt ( * 19. november 1931 ) ist ein us-amerikanischer mathematiker, der sich mit globaler analysis und zahlentheorie beschäftigt."
"der shapley-superhaufen ( scl 124 ) stellt die größte bekannte ansammlung von sternensystemen ( galaxien ) in einer entfernung von bis zu 700 millionen lichtjahren dar. er ist ein massezentrum, welches dafür sorgt, dass die ihm angehörenden sternsysteme durch gravitative kräfte zusammengehalten werden, sodass in seinem einflussbereich keine zunahme der entfernungen zwischen den galaxien aufgrund der allgemeinen expansion des universums zu beobachten ist. der shapley-superhaufen erscheint als deutliche konzentration von sternsystemen im sternbild zentaur. seine entfernung von der milchstraße beträgt ca. 650 mio. lichtjahre ( rotverschiebung : z=0,046 ). die struktur des shapley-superhaufens wurde durch somak raychaudhury bei einer durch","der shapley-superhaufen ist einer der größten bekannten superhaufen im sternentstehungsgebiet des himmels. er befindet sich im sternbild jungfrau auf der ekliptik, etwa 30 millionen lichtjahre vom sonnensystem entfernt, in unmittelbarer nachbarschaft zum sternbild großer bär. der superhaufen enthält etwa 6.000 galaxien, darunter etwa 6.000 amphiphile galaxien, die sich etwa um die größe eines supergalaxienhaufens bewegen."
