reference,system
natriummethanolat ist das alkoholat des methanols mit natrium als gegenion und das wichtigste der methanolate. natriummethanolat sollte nicht mit natriumethanolat ( summenformel c2h5nao ) verwechselt werden.,natriummethoxid ist eine chemische verbindung aus der gruppe der oxide.
"der knicks, also das leichte einknicken beider knie, ist eine ritualisierte geste, die einer anderen, meist ranghöheren person achtung oder verehrung bedeuten soll. nach den regeln der etikette knicksen im allgemeinen nur mädchen und frauen ; die dem knicks entsprechende männliche handlung ist der „ diener “.","ein kniebein ( auch kniebein, kniebein, kniebein, kniebein, kniebein, kniebein, kniebein, kniebein, kniebein, kniebein, kniebein ) ist ein begriff aus der ballettkunst."
"martin david kamen ( * 27. august 1913 in toronto ; † 31. august 2002 in montecito, santa barbara ) war ein kanadisch-us-amerikanischer physiker. er ist bekannt als ko-entdecker der synthese des langlebigen kohlenstoff-isotops c-14 mit sam ruben im radiation laboratory der university of california 1940. kamen war sohn russischer einwanderer und wuchs in chicago auf, wo er chemie studierte, mit dem bachelor-abschluss 1933 und der promotion in physikalischer chemie 1936. danach","martin j. kamen ( * 27. august 1913 in toronto ; † 31. august 2002 in montecito, santa barbara ) war ein us-amerikanischer chemiker."
"eine zerfallsreihe im allgemeinen sinn ist die abfolge der nacheinander entstehenden produkte eines radioaktiven zerfalls. sie bildet sich, indem ein radionuklid sich in ein anderes, dieses in ein drittes umwandelt usw. ( „ zerfällt “ ). das zuerst entstehende nuklid wird tochternuklid genannt, das dem tochternuklid folgende enkelnuklid, das dem enkelnuklid folgende urenkelnuklid usw. aus einer vorhandenen menge","die vier-ketten ( auch : vier-ketten ) sind eine reihe von radioaktiven zerfallsketten, die in der erde entstanden sind. die vier-ketten bilden eine reihe von radioaktiven zerfallsketten. die vier-ketten bilden eine reihe von radioaktiven zerfallsketten. die vier-ketten bilden eine reihe von radioaktiven zerfallsketten. die vier-ketten bilden eine reihe von radioaktiven zerfallsketten."
"henry richard gibson ( * 24. dezember 1837 in kent island, queen anne ’ s county, maryland ; † 25. mai 1938 in washington, d.c. ) war ein us-amerikanischer politiker. zwischen 1895 und 1905 vertrat er den bundesstaat tennessee im us-repräsentantenhaus.","aaron daggett gibson ( * 11. dezember 1837 in kent island, maryland ; † 11. dezember 1904 in knoxville, tennessee ) war ein us-amerikanischer rechtsanwalt."
"promiskuität ( von lateinisch prōmiscuus ‚gemeinsam ‘, zu miscēre „ mischen “ ), seltener promiskuitivität, ist die praxis sexueller kontakte mit relativ häufig wechselnden verschiedenen partnern oder parallel mit mehreren partnern. das adjektiv promiskuitiv oder promisk wird auch verwendet für „ sexuell freizügig “ oder „ offenherzig “. promiskes verhalten wird im westlichen kulturkreis als eine ausprägung der sexuellen selbstbestimmung, die als form","das hetaerismus ist ein begriff aus der anthropologie, das sich mit dem verhalten von menschen befasst."
"unter tonfilm versteht man im allgemeinen einen film, der im unterschied zum live begleiteten stummfilm mit technisch-wiederholbarer schallbegleitung versehen ist. insbesondere im englischen sprachraum bezeichnete man frühe tonfilme auch als talkies ( kurzform von „ talking pictures “ ).",sound-on-film ( englisch sound-on-film ) ist ein begriff aus dem bereich der filmproduktion. es handelt sich dabei um eine methode zur aufnahme von schall.
"amity university ist eine private universität ansässig in noida, uttar pradesh, indien. die amity university wurde 2003 gegründet und hat 35.000 studenten. sie wurde 2012 von der naac ( national accreditation and assessment council ) akkreditiert. die universität gehört zur amity education group, die private universitäten und andere bildungseinrichtungen in indien und acht weiteren standorten weltweit betreibt.","die amity university, noida ist eine hochschule in der indischen provinz uttar pradesh. sie wurde am 24. märz 2005 gegründet und hat ihren sitz in oakdale, new york."
"swype ist eine eingabemethode für touchscreens, die von der gleichnamigen firma entwickelt wurde und zuerst auf dem samsung omnia 2 ( gt-i8000 ) ( windows mobile ) zum einsatz kam. swype inc. wurde am 6. oktober 2011 vom amerikanischen unternehmen nuance übernommen. die weiterentwicklung wurde im februar 2018 eingestellt.","swype ist eine software, die von samsung galaxy s, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia, nokia"
"ein baumkronenpfad ( u. a. auch baumwipfelpfad, baumkronenweg, waldwipfelweg, und ähnlich ; auch nach engl. tree top walk [ way ] oder canopy walk [ way ] genannt ) ist ein auf plattformen und stegen angelegter lehrpfad, der durch die verknüpfung von klassischen lehrpfadelementen wie schautafeln oder tastelementen und erlebnisorientierten abschnitten das verständnis für die ökologischen zusammenhänge im kronen","die otway ist eine öffentliche straßenbahn, die einen höheren höhenpunkt zwischen dem wald und dem wald führt. die otway ist eine straßenbahn, die einen höheren höhenpunkt zwischen dem wald und dem wald führt. die otway ist eine straßenbahn, die einen höheren höhenpunkt zwischen dem wald und dem wald führt. die otway ist eine straßenbahn, die einen höheren"
"die nukleosynthese ( von lateinisch nucleus ‚kern ‘, ‚atomkern ‘ und von altgriechisch synthesis ‚aufbau ‘, ‚zusammenfügung ‘ – auch als nukleogenese oder elemententstehung bezeichnet ) ist die entstehung von atomkernen und damit den chemischen elementen. man unterscheidet zwischen der primordialen nukleosynthese kurz nach dem urknall und der stellaren nukleosynthese, die hauptsächlich auf kernfusion, daneben auf r-","die nukleosynthese ist ein begriff aus der physik, der sich mit der entstehung von kernkernen befasst. die nukleosynthese beschreibt die entstehung von kernkernen im universum. die nukleosynthese beschreibt die entstehung von kernkernen im universum. die nukleosynthese beschreibt die entstehung von kernkernen im universum. die entstehung von kernkernen erfolgt durch die entstehung von kernkernen. die nukleosynthese"
"der bittersüße nachtschatten ( solanum dulcamara ) ist eine pflanzenart aus der gattung der nachtschatten ( solanum ) in der familie der nachtschattengewächse ( solanaceae ). zu seltener oder früher verwendeten trivialnamen zählen alpranke, bittersüß, hirschkraut, heischkraut, mäuseholz, saurebe, seidelbeere, wilde stickwurz und wasserranke. er ist giftig, er enthält das saponin solanin und","die süßgräser ( solanum dulcamara ), auch süßgräser genannt, ist eine pflanzenart aus der gattung der süßgräser ( solanum ) innerhalb der familie der spargelgewächse ( spargelgewächse )."
"die wollaston-medaille ist eine auszeichnung, die von der geological society of london an wissenschaftler für besondere leistungen im bereich der geologie verliehen wird. benannt ist die medaille nach dem englischen chemiker william hyde wollaston ( 1766–1828 ). sie wurde erstmals im jahre 1831 verliehen. sie bestand ursprünglich aus palladium, einem metall, das wollaston entdeckt hatte. die liste der mit dieser medaille ausgezeichneten pers","die wollaston medal ist eine wissenschaftliche fachzeitschrift, die sich mit geologie und geologie beschäftigt. sie wurde von der us-amerikanischen geological society verliehen."
verwandtenselektion ( englisch kin selection ; auch : sippenselektion ) bezeichnet in der evolutions- und soziobiologie eine erweiterung der theorien der natürlichen auslese ( biologischen selektion ). im rahmen der theorie der gesamtfitness ( vergleiche biologische fitness ) will die verwandtenselektion eine erklärung liefern für die vererbung von kooperativem und selbstlosem verhalten zwischen lebewesen. wenn beispielsweise ein tier seinen verwandten dabei hilf,"die allgemeine fitnesstheorie ist eine theorie der evolutionsbiologie, die sich mit dem prinzip der evolutionstheorie beschäftigt. sie wurde 1964 von martin nowak und martin nowak entwickelt."
"diejenigen physikalischen größen, die als basis eines größensystems festgelegt sind, heißen basisgrößen. gemäß der definition des vim wird jede basisgröße so festgelegt, dass sie nicht durch andere basisgrößen ausgedrückt werden kann. in einer anmerkung hierzu legt das vim fest, dass anzahlen ( „ number of entities “ ) in jedem größensystem als basisgröße angesehen werden können. die wahl der basisgrößen kann nach physikalisch-praktischen oder didaktischen","die fundamentale physikalische größe ( auch fundamentale größe ) ist eine größe, die in der theoretischen physik verwendet wird. sie ist eine größe, die in der theoretischen physik verwendet wird. die fundamentale physikalische größe ist eine größe, die in der theoretischen physik verwendet wird. die fundamentale physikalische größe wird auch als dimensionslose größe bezeichnet. die fundamentale physikalische größe wird auch als dimensionslose größe bezeichnet"
"eine menge ist ein verbund, eine zusammenfassung von einzelnen elementen. die menge ist eines der wichtigsten und grundlegenden konzepte der mathematik, mit ihrer betrachtung beschäftigt sich die mengenlehre. bei der beschreibung einer menge geht es ausschließlich um die frage, welche elemente in ihr enthalten sind. es wird nicht danach gefragt, ob ein element mehrmals enthalten ist oder ob es eine reihenfolge unter den elementen gibt. eine menge muss kein element",die summe ist in der mathematik ein begriff aus der mengenlehre. die summe einer endlichen menge a { \displaystyle a } ist in der mathematik die summe a { \displaystyle a } und b { \displaystyle b } eines endlichen elementes a { \displaystyle a } und b { \displaystyle b } eines endlichen elementes a { \displaystyle b } eines endlichen elementes a { \displaystyle a } und b {
"ein strommessgerät, auch als strommesser, umgangssprachlich auch als amperemeter und im englischen sprachraum verkürzt als ammeter bezeichnet, ist ein messgerät zur messung der elektrischen stromstärke. es zählt zu dem bereich der elektrischen messtechnik. bei der messung wird die messgröße in eine anzeige ihres vielfachen der einheit ampere umgeformt. für labor-, service- und feldeinsatz gibt es umschaltbare vielfachmessgeräte mit mehreren mess",ein ammeter ist ein elektrisches messgerät zur messung der elektrischen stromstärke.
"ludwig hermann plate ( * 16. august 1862 in bremen ; † 16. november 1937 in jena ) war ein deutscher zoologe, sozialdarwinist und ab 1909 professor in jena ; er verfasste arbeiten zur vererbungs- und abstammungslehre.","charles edward plate ( * 16. märz 1874 in wien ; † 17. januar 1927 in washington, d.c. ) war ein us-amerikanischer evolutionsbiologe. er gilt als einer der bedeutendsten vertreter der modernen evolutionstheorie. er gilt als einer der bedeutendsten vertreter der modernen evolutionstheorie. er gilt als einer der bedeutendsten vertreter der modernen evolutionstheorie."
das dépôt de la guerre war eine sammelstelle im französischen kriegsministerium für alle auf kriegswissenschaften und kriegsgeschichte bezüglichen schriften.,"das corps général de la guerre et de la géographie ( französisch corps général de la guerre et de la géographie ) war ein französisches ingenieurgeographisches corps, das während des französischen reiches während der französischen revolution gegründet wurde. das corps wurde von étienne nicolas de cholier de louvois gegründet."
"sac-d ( satelite de aplicaciones cientificas ) ist ein argentinischer erdbeobachtungssatellit. er startete am 10. juni 2011 um 14:20 uhr utc mit einer delta ii 7320-10 von der vandenberg air force base in eine 657 km hohe sonnensynchrone umlaufbahn. das wichtigste bordinstrument ist ein mikrowellen-radiometer ( l-band ) namens aquarius, das von spezialisten des goddard space flight centers in greenbelt ( maryland ) entwickelt wurde. es","die aquarius space mission ( kurz sac-d ) war eine raumsonde der nasa, die am 8. juni 2011 von vandenberg air force base ( vandenberg air force base ) gestartet wurde. sie wurde am 8. juni 2011 von vandenberg air force base gestartet."
"gilbert george „ gil “ lonzarich ( * 1945 ) ist ein physiker am cavendish laboratory der university of cambridge. lonzarich erwarb 1967 an der university of california, berkeley einen bachelor, 1970 an der university of minnesota einen master und 1973 an der university of british columbia einen ph.d. in physik. als postdoktorand arbeitete für das national research council of canada und für das britische science and engineering research council, bevor er 1978 an die university of cambridge ging",james joseph lonzarich ( * 19. märz 1943 in boston ) ist ein us-amerikanischer physiker.
"pankreassternzellen sind bindegewebszellen, die neben anderen zelltypen in der bauchspeicheldrüse ( pankreas ) von säugetieren vorkommen. ähnlich wie die ito-zellen der leber besitzen pankreassternzellen die eigenschaft, sich von einem ruhenden in einen aktivierten zustand umzuwandeln. im ruhezustand sind pankreassternzellen in der lage, fett und vitamin a zu speichern. im aktivierten zustand erlangen sie myofibroblastäre e","die sternhaufenzellen ( auch sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen, sternhaufenzellen"
"unter einer kastration ( von lateinisch castrare ‚verschneiden ‘, „ entmannen “, „ kastrieren “, auch „ schwächen, berauben “ ) versteht man die entfernung oder außerfunktionssetzung der keimdrüsen ( gonaden ) und damit die ausschaltung der fertilität von lebewesen. chirurgisch durchgeführt wird sie in der medizinischen fachsprache als gonadektomie bezeichnet ; die entfernung der hoden beim mann als orchiektomie ; die entfernung","die kastration ( von altgriechisch κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις κύστις, deutsch ‚"
"der chupacabra auch chupacabras ( vom spanischen chupar : „ saugen “ und cabra : „ ziege “ ) geschrieben, ist ein lateinamerikanisches fabelwesen, das kleinvieh wie ziegen oder schafe gleich einem vampir in die kehle beißt und dann das blut aussaugen soll. die ersten berichte kamen 1995 aus puerto rico, mittlerweile wird von diesem phänomen in ganz süd- und mittelamerika berichtet. der chupacabra ist ein klassisches","die schmetterling ( auch schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling, schmetterling,"
"als cuno-streiks bezeichnet man eine streikwelle, die sich im august 1923 gegen die regierung des reichskanzlers wilhelm cuno richtete. die ausstände trugen tatsächlich zum rücktritt der regierung bei, gleichzeitig verstärkten sie im kommunistischen lager die vergebliche hoffnung auf eine bevorstehende revolution.","die deutsche gewerkschaftsbewegung ( kurz cuno ) war eine politische bewegung, die am 11. august 1923 in hamburg gegründet wurde. die arbeitsbewegung begann am 11. august 1923, während die deutsche gewerkschaftspartei die deutsche gewerkschaftspartei ( kpd ) und die deutsche gewerkschaftspartei ( kpd ) gegründet wurde. die deutsche gewerkschaftspartei war die deutsche gewerkschaftspartei ( kpd ), die die deutsche gewerkschaftspartei ( kpd"
"gemeiner lein ( linum usitatissimum ), auch saat-lein oder flachs genannt, ist eine alte kulturpflanze, die zur faser- ( faserlein ) und zur ölgewinnung ( öllein, leinsamen, leinöl ) angebaut wird. er ist eine art aus der gattung lein ( linum ) in der familie der leingewächse ( linaceae ) und die einzige lein-art, deren anbau eine wirtschaftliche bedeutung hat. es gibt",die flache ( linum usitatissimum ) ist eine pflanzenart aus der gattung der flache ( linum ) innerhalb der familie der spargelgewächse ( spargelgewächse ). sie gehört zur familie der spargelgewächse ( spargelgewächse ).
"das weber-fechner-gesetz besagt, dass sich die subjektiv empfundene stärke von sinneseindrücken proportional zum logarithmus der objektiven intensität des physikalischen reizes verhält.","das weber-fechner-gesetz ( auch : weber-fechner-gesetz ) ist ein begriff aus der psychophysik. es wurde von gustav theodor fechner ( 1795–1878 ) und gustav theodor fechner ( 1801–1887 ) entwickelt. es beschreibt die fähigkeit, einen bestimmten einfluss auf das verhalten von menschen zu erklären. das weber-fechner-gesetz wurde von gustav theodor fechner ( 1801–1887 ) und gustav theodor fechner ("
"watson wyatt worldwide war ein beratungsunternehmen auf dem gebiet des personal- und finanzwesens. das unternehmen beriet in deutschland zur betrieblichen altersversorgung, bei human-capital-themen sowie im investment-consulting. das unternehmen firmiert seit januar 2010 unter towers watson.",watson wyatt worldwide ist ein us-amerikanisches unternehmen mit hauptsitz in new york city.
"ein thermoskop ( von altgriechisch θερμός thermós, deutsch ‚warm ‘ und altgriechisch σκοπεῖν skopein, deutsch ‚betrachten ‘, siehe auch -skop ) ist ein dekoratives oder vor allem historisches gerät zur qualitativen temperaturanzeige, welche nicht kalibriert ist. die ersten thermoskope wurden im 15. jahrhundert entwickelt und dienten als ausgangsbasis zur entwicklung der thermometrie bzw. thermodynamik. diese historischen instrumente waren","ein thermoskop ( auch thermoskop ) ist ein medizinisches gerät zur messung der wärme. es handelt sich um ein elektrisches gerät, das zur messung der wärme verwendet wird. das gerät wurde ursprünglich von otto von guericke entwickelt. das gerät wurde von otto von guericke und cornelius drebbel entwickelt."
"die bibliothek von alexandria war die bedeutendste antike bibliothek. sie entstand anfang des 3. jahrhunderts v. chr. in der kurz zuvor in ägypten gegründeten makedonisch-griechischen stadt alexandria. der zeitpunkt des endes der bibliothek ist ungeklärt. die annahmen reichen von 48 v. chr. bis ins 7. jahrhundert. oft geäußert wird die ansicht, dass sie im 3. jahrhundert der zerstörung des","die bibliothek von alexandria ( altgriechisch bibliotheca alexandrina, deutsch : bibliothek von alexandria ) ist die älteste bibliothek der antiken zeit. sie gehört zu den bedeutendsten bibliotheken der antike."
"„ eine dynamische theorie des elektromagnetischen feldes “ ( originaltitel : “ a dynamical theory of the electromagnetic field ” ) ist die 1864 veröffentlichte dritte schrift von james clerk maxwell zur elektrodynamik. es ist die veröffentlichung in der die ursprünglichen vier formeln der maxwellsche gleichungen das erste mal vorkamen. das konzept des verschiebungsstromes, welches er 1861 in seiner veröffentlichung on physical lines of force eingeführt hatte, nutzte","die allgemeine relativitätstheorie der elektromagnetischen wellen, auch allgemeine relativitätstheorie der elektromagnetischen wellen, ist eine theorie der elektromagnetischen wellen. sie wurde 1864 von dem britischen physiker richard feynman veröffentlicht."
"tokaj-hegyalja [ ˈtokɒj ˈhɛɟɒljɒ ] ( deutsch „ tokaj-untergebirge “ ) ist die ungarische geologische und geographische bezeichnung eines bestimmten ungarischen gebietes etwa nördlich der stadt tokaj und gleichzeitig die bezeichnung des ungarischen tokajer weingebietes, in dem der berühmte süßwein tokajer angebaut wird. es handelt sich im wesentlichen um die hänge des zempléni-hegység (","die tokaj-region ( slowakisch : vinohradnícka oblasť tokaj, slowakisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch : slawisch :"
der windchill ( engl. ) bzw. die windkühle ( auch windfrösteln ) beschreibt den unterschied zwischen der gemessenen lufttemperatur und der gefühlten temperatur in abhängigkeit von der windgeschwindigkeit. er ist definiert für temperaturen unterhalb von ca. 10 °c. der windchill-effekt ( engl. wind chill factor ) wird durch die konvektive abführung hautnaher und damit relativ warmer luft und die damit einhergehende erhöhung der verdunstungsrate hervorgerufen,"der windkühlindex ( englisch wind chill index, at ) ist ein maß für die temperatur eines körpers. er dient der bestimmung der temperatur einer oberfläche. der windkühlindex ist ein maß für die temperatur eines körpers. der windkühlindex ist ein maß für die temperatur eines körpers. der windkühlindex ist ein maß für die temperatur eines körpers. der windkühlindex ist ein maß für die temperatur eines körpers."
"die wellentheorie der sprachentwicklung wurde ursprünglich von hugo schuchardt in einer seiner leipziger vorlesungen im jahre 1870 in die historische sprachwissenschaft und dialektologie eingeführt. johannes schmidt ( 1843-1901 ) entwickelte das konzept in der linguistik weiter. in seiner analyse der verwandtschaftsverhältnisse der indogermanischen sprachen begründete er 1872 die auffassung von der allmählichen räumlichen verbreitung sprachlicher neuerungen, kurz wellentheorie genannt. die well","das tree-modell ist eine methode der sprachwissenschaft, die sich mit der entwicklung von sprachen beschäftigt. es handelt sich um eine methode der sprachwissenschaft."
"die fluoridselektive elektrode, auch fluoridsensitive elektrode, fluoridionenelektrode oder kurz fluoridelektrode genannt, ist eine messelektrode, deren potential von der konzentration an fluoridionen ( f− ) in der lösung abhängt, in die sie eintaucht. sie dient als sensor zur bestimmung der konzentration an fluoridionen. sie ist eine ionenselektive elektrode, die zusammen mit einer separaten oder eingebauten bezugselektrode in die lösung","die lanthanum-fluorid-elektrode ist eine elektrochemische lösung, die zur bestimmung der elektrischen spannung der fluoride gehört. sie dient zur bestimmung der elektrischen spannung der fluoride. die lanthanum-fluorid-elektrode ist eine elektrochemische lösung, die zur bestimmung der elektrischen spannung der fluoride gehört."
"edgar shannon anderson ( * 9. november 1897 in forrestville, new york ; † 18. juni 1969 ) war ein us-amerikanischer botaniker und genetiker. sein offizielles botanisches autorenkürzel lautet „ e.s.anderson “. anderson wuchs in east lansing in michigan auf, studierte ab 1914 am michigan state college botanik und ab 1919 an der harvard university ( bussey institution ), an der er 1922 in landwirtschaftlicher genetik bei edward murray east","james a. anderson ( * 9. februar 1888 in forestville, new york ; † 22. april 1967 in washington, d.c. ) war ein us-amerikanischer botaniker. er gilt als einer der führenden vertreter der evolutionsgenetik."
"die arthritis ( griechisch ἀρθρῖτις arthrítis, plural arthritiden ; von arthron „ gelenk, glied “ und endung -itis zur bezeichnung einer entzündung ) oder gelenkentzündung, veraltet andreaskrankheit, ist eine entzündliche gelenk­erkrankung. klar abzugrenzen ist dieser begriff von degenerativen veränderungen ( arthrose ). während es sich bei den arthrosen um ein „ kaltes “ geschehen durch „ gelenkverschleiß “ handelt, sind","die arthritis ( altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρον, altgriechisch ἄρθρο"
"ein grafikprozessor ( englisch graphics processing unit, kurz gpu ; dieses teilweise lehnübersetzt grafikeinheit und seltener auch video-einheit oder englisch video processing unit sowie visual processing unit, kurz vpu genannt ) ist ein auf die berechnung von grafiken spezialisierter und optimierter prozessor für computer, spielkonsolen und smartphones. zusätzlich gibt er die berechneten grafiken an ein display oder mehrere aus. früher hatten grafikkarten gar keine eigenen rechenfähigkeiten und","integrated graphics processing unit ( gpu ), auch integrated graphics processing unit ( gpu ), ist eine grafische architektur, die von nvidia entwickelt wurde."
"imide ( imidoverbindungen ) sind eine stoffgruppe organischer verbindungen mit der funktionellen gruppe r–c ( o ) –nr–c ( o ) –r,. es handelt sich somit um carbonsäureamide mit zwei acylgruppen am stickstoff. in der anorganischen chemie werden verbindungen, in denen die zweiwertige gruppe =nh an ein metall oder an andere elemente wie schwefel, bor, germanium oder phosphor gebunden ist, als metallimide ( beispiel","imide sind chemische verbindungen, die aus ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak, ammoniak,"
"der begriff kerngerüst-/kernmatrixanheftungsregionen ( engl. scaffold/matrix attachment region, s/mar ), auch scaffold-attachment region ( sar ) oder matrix-associated element ( mar ) genannt, beschreibt dna-sequenzen von eukaryotischen chromosomen bzw. der 30-nm-faser oder des chromatins, an der sich die kernmatrix anheftet. man kann s/mars als architektonische dna-komponenten beschreiben die so","die matrix-associated region ( s/mars ) ist eine strukturelle matrix, die in eukaryoten verwendet wird. sie ist ein wichtiger bestandteil des eukaryoten. s/mars enthält eine matrix, die in einer chromatin-domäne ( chromatin-domäne ), einer chromatin-domäne ( chromatin-domäne ), einer chromatin-domäne ( chromatin-domäne ) und einer"
die geschichte der soziologie ist die geschichte der wissenschaft soziologie. im engeren sinne begann die geschichte der soziologie mitte des 19. jahrhunderts mit den arbeiten von auguste comte. davor gab es in einem weiteren sinne schon seit dem altertum theorien zu funktion und entwicklung der gesellschaft. prägend für die soziologie bis in die gegenwart waren im frühen 20. jahrhundert insbesondere max weber und émile durkheim.,"die soziologie ( altgriechisch σύνοδος sociós, deutsch ‚wissen ‘ und λόγος lógos, deutsch ‚lehre ‘ ) ist eine wissenschaftsdisziplin, die sich mit der geschichte der gesellschaft beschäftigt."
"in der statistik bezeichnet man als die anzahl der freiheitsgrade ( englisch number of degrees of freedom, kurz df oder dof ) die anzahl der werte, die frei variiert werden können, ohne den interessierenden statistischen parameter zu ändern. oft werden mithilfe einer stichprobe die unbekannten parameter einer grundgesamtheit geschätzt. die anzahl n { \displaystyle n } der unabhängigen beobachtungswerte abzüglich der anzahl der schätzbaren parameter","der freiheitsgrad n { \displaystyle n } ( englisch degree of freedom ) ist ein begriff aus der mathematischen statistik. er bezeichnet in der mathematik eine größe, die in einem bestimmten maß eines bestimmten maßes entspricht. der freiheitsgrad n { \displaystyle n } ist ein maß für die wahrscheinlichkeit eines maßes. der freiheitsgrad n { \displaystyle n } ist n { \displaystyle"
"als simultanerfassung bezeichnen wissenschaftler die fähigkeit, die anzahl von mehreren dingen zu erfassen, ohne diese abzählen zu müssen. bei erwachsenen liegt die obergrenze für dieses „ auf-einen-blick-erfassen “ bei etwa vier bis fünf objekten. dass durch gezieltes training diese fähigkeit auf acht und mehr objekte gesteigert werden könne, behaupten einige lernpsychologen. die frage ist, ob es sich dabei tatsächlich um originäre simultan","subitisierung ist ein begriff aus der psychologie, der sich mit der erkennung von zahlen beschäftigt."
jody ist ein englischer männlicher und weiblicher vorname. als varianten des weiblichen vornamens treten die formen jodi bzw. jodie auf.,jody ist ein männlicher vorname.
"die absaroka-beartooth wilderness ist ein wildnisgebiet in den us-bundesstaaten montana und wyoming, das 1978 aus bestehenden nationalwaldflächen erschaffen wurde.",slough lake ist ein gebirgszug im us-bundesstaat montana.
"als holznot wird eine bestehende oder unmittelbar bevorstehende versorgungskrise beim rohstoff holz ( brennholz oder bauholz ) bezeichnet. insbesondere wird der begriff für mitteleuropa angewandt, wo eine starke verknappung seit dem 16. jahrhundert bis in das frühe 19. jahrhundert in zahlreichen quellen behandelt wird. so wurden in fast allen deutschen regionen eine holzverknappung sowie daraus resultierende holzsparmaßnahmen zu einem wichtigen thema. während in der",joachim radkau ( * 18. jahrhundert ; † 18. jahrhundert ) war ein deutscher forstwissenschaftler und forstwissenschaftler.
"die tomita-takesaki-theorie, benannt nach m. tomita und m. takesaki, auch als modulare theorie bekannt, ist eine theorie aus dem mathematischen teilgebiet der funktionalanalysis, genauer der theorie der von-neumann-algebren. einer von-neumann-algebra wird eine gruppe von automorphismen zugeordnet, mit der die struktur der von-neumann-algebra näher untersucht werden kann.","die von-neumann-algebra ist eine mathematische algebra, die in der quantenmechanik verwendet wird. sie ist nach dem mathematiker und mathematiker ernst von neumann benannt."
"ein picknick ist eine im freien eingenommene mahlzeit. oft ist ein picknick verbunden mit einer pause während eines ausflugs. in diesem zusammenhang häufig verwendete utensilien sind der picknickkorb, die picknickdecke oder das picknickgeschirr, wobei hinter diesen begriffen nicht zwingend eine besondere beschaffenheit stehen muss.","ein paziergang ist ein begriff aus dem französischen sprachgebrauch. es handelt sich dabei um einen garten, bei dem menschen einen garten, einen garten oder einen garten, einen garten oder einen garten, einen garten oder einen garten, einen garten oder einen garten, einen garten oder einen garten, einen garten oder einen garten, einen garten oder einen garten, einen garten oder einen"
"ostindienfahrer ( engl. east indiamen, niederländisch : oostindiëvaarder ) wurden schiffe genannt, die im auftrag der ostindischen kompanien zwischen europa und asien fuhren, um waren auszutauschen. vom 16. bis 19. jahrhundert waren es meist große schiffe der jeweiligen epoche. der begriff konnte somit verschiedene schiffstypen und bauformen umfassen. neben ihrer größe waren es besondere schiffbauliche","als indiaman bezeichnet man in der schifffahrt eine schifffahrtsart, die im 17. und 19. jahrhundert in den vereinigten staaten entwickelt wurde."
"auld lang syne ( scots, englisch wörtlich old long since, sinngemäß „ längst vergangene zeit “ ) ist eines der bekanntesten lieder im englischsprachigen raum. dort wird es traditionsgemäß zum jahreswechsel gesungen, um der verstorbenen des zu ende gegangenen jahres zu gedenken. der deutsche titel lautet nehmt abschied, brüder. in der pfadfinderbewegung gilt es weltweit als abschiedslied, das am ende","auld lang syne ( englisch : auld lang syne ) ist ein schottischer lied, der in schottland, schottland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland, irland,"
