reference,system
"mykotherapie ist die anwendung von pilzen, vorzugsweise großpilzen, und daraus gewonnenen extrakten, für die eine wirksamkeit im rahmen von prävention und unterstützender oder alleiniger therapie behauptet wird. für diese anwendung existiert bislang keine hinreichende wissenschaftliche basis. eine zulassung der präparate als arzneimittel besteht in deutschland nicht.","als pilze bezeichnet man die zellorganellen der pilze ( fungi ). diese können pilze, also zum beispiel streptomyceten, sclerapilze, ringelpilze oder zahnpilze sein. eine pilzart ist demnach ein pilz, das umweltpflanzen und pflanzenstäbchen verschiedener arten zugeordnet ist. die wirkung dieser pilze beruht auf der unterschiedlichen wirkung der pilze. zu den pilzen gehören die schotenpilze ( aspergillus terreus )"
"piratpartiet ( deutsch : die piratenpartei ) ist eine am 1. januar 2006 gegründete schwedische partei, die sich für die bürger- und freiheitsrechte sowie für informationsfreiheit und datenschutz einsetzt. des weiteren ist einer der wichtigsten punkte ihrer agenda, das urheberrecht in schweden komplett zu reformieren, das patentrecht abzuschaffen und dafür notfalls auch bereits bestehende verträge mit der welthandelsorganisation einseitig aufzukündigen. ihre wichtigsten zielgruppen stellen die internetnutzer und insbesondere nutzer von p2p-","die pirate party war eine politische partei in schweden, die 2006 gegründet wurde. sie forderte, jedermann, der in schweden lebte, das wahlrecht zu erhalten. die pirate party propagierte dagegen, dass es illegal sei, software herzustellen, ohne dass menschen am gesellschaftlichen ballothek teilnahmen. so wurde die pirate party 2009 vom schwedischen parlament in die auswahl zur mitgliedschaft in den auswahlhausiven berufen. ihr sitz befindet sich in der piratbyrån in"
"shiatsu ( jap. 指圧 ‚fingerdruck ‘ ) ist eine in japan entwickelte form der manuellen therapie, deren historische wurzeln in der chinesischen massage tuina und den frühmodernen japanischen formen des anma liegen. unter dem druck der einführung und konsolidierung des westlichen gesundheitswesens wurden anfang des 20. jahrhunderts verschiedene formen manueller behandlungsmethoden unter dem namen shiatsu kombiniert, um den status einer eigenständigen therapieform und damit einen platz im neuen gesundheitswesen","shiatsu ( jap. 座禅, dt. „ mit dem finger “ ) ist eine japanische manuelle übungen zur behandlung von blinden und sehbehinderten menschen. kennzeichnend für den shiatsu ist die rückenbewegung, das zeigen der körperbeweglichkeit und die mobilität der körperteile. das manuelle anma ( rückenbewegung ) wird auch tebiki ( „ manual of anma “ ) genannt. die übungen können mit verschiedenen körpertechniken ausgeführt werden"
"als fälschung oder falsifikat bezeichnet man in täuschungsabsicht hergestellte oder bearbeitete objekte und informationen. häufig werden markenprodukte gefälscht indem ein original oder ein rechtlich geschütztes produkt in allen eigenschaften, materialien, signaturen und markenzeichen so kopiert wird, dass es wie das original erscheint. auch vom fälscher frei erfundene produkte eines bestimmten herstellers, künstlers, politikers oder schriftstellers fallen in diese kategorie.",forgery ( von englisch forgery für „ fälschung “ ) ist ein strafrechtlicher sammelbegriff für die fälschung von teilen aus dem geschäftsverkehr. das wort stammt aus dem lateinischen ( flüchtigen ) und bezeichnet eine falsche übermittlung.
"die international society for knowledge organization ( isko ) ist eine internationale wissenschaftliche vereinigung zur erforschung der organisation von wissen. die gesellschaft wurde 1989 gegründet und hat zurzeit ca. 600 mitglieder weltweit. die wissensorganisation betrachtet methoden und systeme zum ordnen von information und wissen, zum beispiel datenbanken, bibliotheken, wörterbücher, enzyklopädien, taxonomien, klassifikationen, wikis. aufgrund des interdisziplinären gegenstandes der wissensorganisation stammen die mitglieder aus","die international society for knowledge organization ( isko ) ist eine 1973 gegründete internationale gesellschaft zur förderung der wissenschaftlichen erforschung und dokumentation von wissen. sie hat ihren sitz in genf. weitere standorte befinden sich in honolulu,lulu, bangalore, new york, usa, maghreb, marokko, spanien, deutschland, italien und den vereinigten staaten. die gesellschaft publiziert die isko encyclopedia of knowledge organization."
"anbetung ( lateinisch adoratio ) bedeutet die betende verehrung eines gottes. als gottesverehrung ( lat. devotio, auch theolatrie ) äußert sie sich im gottesdienst ( cultus ). oft sind mit der anbetung besondere gesten verbunden, z. b. niederknien, bestimmte arm- und handhaltungen oder die blickrichtung nach oben.","adoration ( lateinisch adoratio „ anbetung “, „ ehrfurcht “ ) bezeichnet im christentum das zuneigungs- oder gesenk hingabe vor einem wesen des heiligen stuhls."
"emoji [ eˈmodi ] ( japanisch 絵文字 ‚bildschriftzeichen ‘ ) treten in form eines piktogramms und/oder ideogramms auf. sie werden insbesondere in sms und chats eingesetzt, um längere begriffe zu ersetzen. zur begrifflichen abgrenzung siehe emoticon.","emoji ( jap. 文字 moji, dt. „ bild-netzwerk-zeichen “ ) sind zeichen aus dem japanischen sprachraum, die über schriftzeichen verfügt. in der regel werden damit statussymbole von personen oder dingen bezeichnet, die mit den zeichen des jeweiligen zeichensystems kommunizieren.moji-symbole sind in der schriftlichen kommunikation, in sozialen netzwerken und auf webseiten wichtig."
"der canyon de chelly [ ˈkɛnjən dəˈʃeɪ ], navajo : tséyi ’ [ tséɣiʔ ] ( deutsch : felscanyon ) liegt im gebiet der navajo-nation im nordosten des us-bundesstaates arizona. die nächstgelegene ortschaft am westende des canyons ist chinle. 1931 wurde der canyon de chelly national monument und trägt seither den namen canyon de chelly national monument. es steht unter der verwaltung des national park service","der canyon de chelly ( wörtlich „ bündel aus rock “, gelegentlich auch chelley ) ist ein nationalpark der vereinigten staaten im westen arizonas und innerhalb der navajo-nation in der nähe von chinle. der canyon de chelly ist einer der ältesten nationalparks amerikas, den die navajo bis ins 19. jahrhundert bewohnten."
"schulgeld ist eine gebühr, die für die ausbildung an einer schule bezahlt werden muss.","freie bildung ist die öffentlich von öffentlichen schulen, insbesondere von universitäten, ermöglichte bildung. die träger von bildung sind meist reichsstaatlich organisiert, es können aber auch privatwirtschaftliche unternehmen oder nichtstaatliche stiftungen handeln. die freie bildung ist in vielen ländern abgelöst von staatlichen schulen und hochschulen."
"als sperrfeuer ( franz. „ tir de barrage “ ) bezeichnet man im militärischen sprachgebrauch den artillerie-beschuss auf ein bestimmtes gebiet vor den eigenen linien oder auch hinter den feindlichen linien. dieses massive feuer soll das vorrücken feindlicher kräfte etwa bei einem angriff unterbinden oder zumindest stören. dies gilt auch für die flugabwehr. hauptziel ist es, den gegner vom betreten eines bestimmten gebietes „ abzusperren “. entsprechend diesem ziel kann es auch eine tak","als barrage ( französisch barrage, dt. „ barriere “ ) bezeichnet man im ersten weltkrieg die kontrolle der truppe durch den artilleriebeschuss."
"die 8-spur-kassette ist ein analoger tonträger, der vor allem in den 1960er- und 1970er-jahren verbreitet war. da das gehäuse nur eine bandspule enthält, spricht man auch von einer cartridge ( im gegensatz zur kassette, die zwei spulen hat ).das 8-spur-system wurde von william p. lear – der durch die entwicklung des learjet bekannt ist – aus der weniger verbreiteten 4-spur-kassette entwickelt, welche wiederum eine variante der für broadcastzwecke eingeführten fidelipac war","eine magnetbandkassette ist ein spezielles tonbandkassettenformat, das besonders bei heimvideospielen zur aufnahme zahlreicher stücke magnetisierter musik dient. die kassette, zur aufnahme in der meisten fällen eine öse, ist aus kunststoff gefertigt und wird mit einem schraubverschluss versehen. in der meisten ländern ist eine magnetbandkassette als endeloses tonband verbreitet."
"zinkoxid ( zno ) ist eine chemische verbindung aus zink und sauerstoff, die einerseits farblose, hexagonale kristalle bildet oder andererseits, aufgrund der lichtbrechung bei sehr kleinen kristallen, als lockeres, weißes pulver vorliegt. die traditionelle bezeichnung zinkweiß ( chinesischweiß, ewigweiß, schneeweiß ) stammt von der verwendung als weißes farbmittel in malerfarbe. medizinische präparate zur haut- und wundbehandlung enthalten oft zinkoxid wegen dessen antisepti","zinkoxid ( zinc ) ist ein weißes pulver, das aus zink und sauerstoff aufgebaut ist. das pulver wird in zinkblende, kupferblende und zinkblende eingelagert und zinkoxid genannt."
"heinz tesar ( * 16. juni 1939 in innsbruck ) ist ein österreichischer architekt, künstler und literat.","ulrich tesar ( * 24. oktober 1933 in hamburg ) ist ein österreichischer architekt und professor für architektur an der eth zürich. tesar studierte architektur von 1961 bis 1965 an der akademie der bildenden künste in berlin, wo er seinen abschluss machte. nach vielen besuchen in hamburg ( 1965–1968 ) und amsterdam ( 1973 ) lehrte er an verschiedenen universitäten in europa und deutschland. seit 1972 ist er mitglied des heirats der österreichischen gesellschaft für architektur und design ( ikd )"
flumethrin ist ein wirkstoff aus der gruppe der typ-ii-pyrethroide. er wird in der tiermedizin äußerlich als antiparasitikum gegen insekten und zecken eingesetzt. flumethrin öffnet die natriumkanäle der nervenzellen in parasiten und führt zu einer übererregung und schließlich zum tod.,flumethrin ist ein gemisch der isomeren kohlenwasserstoffe cyclopropan und cytopropan. es ist als cyclopropan-derivat des isomers cyclopropan üblicherweise als gemisch der isomere cis-trans-isomer und cis-trans-isomer beschrieben.
"platinmohr, auch als platinmoor bezeichnet, ist ein feines pulver aus platin mit guten heterogenkatalytischen eigenschaften. der name des platinmohrs ist historisch und wurde wegen seiner schwarzen farbe gewählt. platinmohr wird oft als dünner film für massives platinmetall verwendet, etwa bei platinelektroden für anwendungen in der elektrochemie. der beschichtungsprozess der platin-elektroden mit einer solchen schicht von platinmohr wird platinierung von platin genannt. das platinierte platin hat eine katalytisch wirksame",platin (tve ) schwarz ist eine chemische verbindung des platins aus der gruppe der platinmetalle.
jerry alan fodor ( * 22. april 1935 in new york city ; † 29. november 2017 ) war ein amerikanischer philosoph und kognitionswissenschaftler. er lehrte an der rutgers university in new jersey.,jerry fodor ( * 22. april 1935 in new york city ; † 29. november 2017 in manhattan ) war ein amerikanischer philosoph und wissenschaftstheoretiker.
"quipu ( span. ) oder khipu ( quechua : „ knoten “ ) ist der name einer knotenschrift der ursprünglichen südamerikanischen bevölkerung des inkareichs. mit dieser knotenschrift konnten auch mehrstellige zahlen im dezimalsystem dargestellt werden. khipus sind ab dem 7. jahrhundert n. chr. bekannt und waren noch eine ganze zeit nach dem ende des inkareichs 1532 gebräuchlich, texten zufolge bis mindestens 1622. in einigen entlegenen dörfern der anden wurden sie noch","quipu ist ein in peru verwendetes kleidungsstück aus baumwolle. der name ist hergeleitet von inka, einer stadt der südlichen anden. die quipu wurde in der zweiten hälfte des 4. jahrhunderts v. chr. aus baumwolle hergestellt."
"afferent ( von lat. affere „ hintragen, zuführen “ ) werden neurophysiologisch jene fortsätze von nervenzellen genannt, über die einem bestimmten bereich signale zufließen. diese allgemeine kennzeichnung nach der richtung der signalleitung kann für verschiedene strukturen auf unterschiedlichen ebenen verwendet werden : auf zellulärer ebene bezogen auf den nervenzellkörper werden die dendriten als afferent bezeichnet. auf regionaler ebene bezogen auf eine bestimmte hirnregion heißen die jeweils zuführenden bahnen auch aff","ein efferent ( von lateinisch afferentem ‚tragen ‘, ‚hinaustragen ‘, ‚hinausführen ‘ ) ist eine fortleitung des nervenzellkörpers in eine neuronale verbindung, so genannte efferenz. efferente verbindungen bestehen aus einer verbindung von nervenfasern, die einer bestimmten richtung, einer bewegungsführung und einer bestimmten mémoire zugeordnet sind. diese fasern werden körpereigene signale, im allgemeinen sinne, weitervermittelt, da sie die eigentliche"
"das radial velocity experiment ( rave ) ist eine spektroskopische durchmusterung des südhimmels. dazu wird ein multi-objekt-spektrograf am 1,2 meter uk schmidt teleskop des anglo-australian observatory ( australien ) benutzt. rave ist ein gemeinschaftsprojekt von wissenschaftlern aus über 20 institutionen weltweit unter federführung des leibniz-instituts für astrophysik potsdam ( aip ). das hauptziel von rave ist die messung der radialgeschwindigkeiten einer repräsentativen anzahl","das very large telescope for astrophysics ( rave ) ist ein von der esa finanziertes radioteleskop für die erforschung der bewegungen unserer galaxie im bereich der nahen welt. es ist ein sogenanntes „ very large telescope “ (rave ) -teleskop, das aus vielen komponenten besteht, darunter befindliche sterne, leuchterscheinungen, eigenschaften der sternentstehung und des halo der milchstraße. rave wurde 2003 gestartet und ist ein wichtiges forschungsprogramm der"
in der signalanalyse wird die kreuzkorrelationsfunktion r x y ( τ ) { \displaystyle r_ { xy } ( \tau ) } zur beschreibung der korrelation zweier signale x ( t ) { \displaystyle x ( t ) } und y ( t ) { \displaystyle y ( t ) } bei unterschiedlichen zeitverschiebungen τ { \displaystyle \tau } zwischen den beiden signalen eingesetzt. kreuz steht hierbei für den fall x ≠ y { \displaystyle x\neq y } der funktion :,"die kreuzkorrelation ist in der theorie der signaltheorie eine methode zur korrelation von funktionswerten zwischen zwei signalen. durch die kreuzkorrelation können zwei signale untereinander vertauscht werden, wobei die funktionswerte der beiden signale vertauscht werden können."
"am 16. oktober 1956 führte die besatzung einer boeing 377 auf dem pan-am-flug 6 eine notwasserung im pazifischen ozean durch. die maschine setzte neben einem schiff der united states coast guard auf, das etwa auf halber strecke zwischen hawaii und san francisco den flugverkehr überwachte. alle 31 insassen überlebten den zwischenfall.",der united states-airlines-flug 943 ( flugnummer : ua232 bzw. ual232 ) war ein linienflug der united states airlines vom flughafen honolulu in der nähe von san francisco über den kalifornischen ozean. am 30. oktober 1956 stürzte auf diesem flug einen propeller kurz nach dem start ab. die eingesetzten rettungsboote kamen dabei aufgrund eines unfalls ums leben.
sebach ( arabisch سباخ sibā ‚dünger ‘ ) ist ein aus dem arabischen stammender ausdruck und bezeichnet einen aus zerfallenen lehmziegeln stammenden stickstoffhaltigen dünger.,"sebach ( arabisch العمارنة, dmg aǧ-ǧabr al-ʿamārnä ‚die alten häuser ‘ ) ist eine bezeichnung für die alten kulturlandschaften in ägypten."
"als haffkrankheit wurde das epidemieartige auftreten einer durch wasserverschmutzung bedingten fischvergiftung in den sommer- und herbstmonaten der jahre 1924 bis 1939 bezeichnet. namensgebend war das frische haff in ostpreußen an dessen nördlichen ufern etwa 1000 menschen erkrankten, was bei einigen zum tode führte.","die haff-krankheit oder buckeleirose ist eine krankheit, bei der patienten durch den verzehr von buffalo-fischen mit cholesterinvergiftung getötet werden."
"nikola vulić ( * 15. novemberjul./ 27. november 1872greg. in shkodra ; † 25. mai 1945 in belgrad ) war ein serbischer althistoriker. vulić studierte an der universität belgrad und an der universität münchen, wo er 1896 zum dr. phil. promoviert wurde. anschließend kehrte er nach belgrad zurück, wo er zunächst am gymnasium unterrichtete und ab 1897 an der universität. 1901 wurde er zum professor der altertumskunde ernannt. 1921 wurde er zum ordentlichen mitglied",nikola vulić ( * 7. juni 1872 in scutari ; † 12. august 1946 in belgrad ) war ein serbischer archäologe.
"ein backward-wave oszillator ( bwo ), auch carcinotron, ist eine rückwärtswellenröhre und allgemein eine laufzeitröhre zur erzeugung von mikrowellen. sie hat gegenüber zum beispiel reflexklystrons und magnetrons den vorteil der elektrischen abstimmbarkeit über einen großen frequenzbereich. die röhre wird überwiegend in der forschung und im militärischen bereich eingesetzt. entwickelt wurden bwos anfang der 1950er jahre und industriell seit den 1960er jahren gefertigt. mit","ein wohnwellen-oszillator ( englisch travelling-wave device, bwo ) ist ein elektronisches gerät, das die frequenzen schwingender elektromagnetischer wellen misst. es besteht aus einem zylinderförmigen zylinder, der mit einer elektronenkanone gefüllt ist. der übertragungskanal ist mit einem schwingkreis versehen, so dass die elektronenkanone in der nähe des zentrums schwingen kann. durch die elektronenkanone kann man die frequenz schwingender"
"ein saugnapf ist ein napfförmiges gebilde aus elastischem material, das durch einen unterdruck an eine glatte fläche gepresst wird. hierzu wird beim anbringen ein hohlraum, umschlossen von elastischem material, eingedrückt und die zuvor enthaltene luft verdrängt. der dadurch erzeugte druck des umgebenden mediums, in der regel luft, auf den hohlkörper übt eine kraft aus. dadurch wird der eindruck erweckt, als sauge er sich fest. das","ein saugkopf ( auch suktionkopf, saugkarussell, kunststoffkopf oder speichel ) ist ein mit druckluft oder wasser gefülltes gefäß, das zur aufnahme von luft in form einer flüssigkeit dient. es wird zum beispiel verwendet, um fließende wasserwellen zu trennen oder um flüssigkeiten in form von fließendem wasser zu strömen. das gefäß besteht aus einem runden, elastischen kopf mit einer gekrümmten oberfläche"
natriumchlorat ( veraltet auch chlorsaures natrium ) naclo3 ist das natrium­salz der chlorsäure ( hclo3 ).,"natriumchlorat mit der summenformel naclo3, ist das natriumsalz der chlorsäure. es bildet farblose, weiße, sehr hygroskopische kristalle."
"die verwandten bereiche der bibliotheks-, informations- und dokumentationswissenschaft ( bid ) beschäftigen sich alle im weitesten sinne mit information und wissen. in der dokumentationswissenschaft geht es vor allem um die sammlung und verarbeitung von informationen zu deren auffindbarmachung. auch die bibliothekswissenschaft widmet sich dieser aufgabe, jedoch bereitet sie die ergebnisse für die nutzung in bibliotheken auf. das vielfältige themenspektrum der informationswissenschaft beinhaltet einen schwerpunkt auf der allgemeinen analyse von informationsprozessen und weist eine größere näh","die bibliothekswissenschaft und informationswissenschaft ( lis ) bilden ein interdisziplinäres forschungsfeld, das die forschung und das lehren von bibliothek und informationswissenschaft umfasst. der begriff ist nicht eindeutig definiert. lis umfasst im wesentlichen zwei hauptbereiche : die informationswissenschaft, die bibliothekswissenschaft und das informationsmanagement. daneben umfasst die bibliothekswissenschaft aber auch wissensmanagement, das wissensmanagement und die wissensrepräsentation. ein besonderer unterschied zwischen den bibliothekswissenschaften und informationswissenschaft"
"der begriff linearer operator wurde in der funktionalanalysis ( einem teilgebiet der mathematik ) eingeführt und ist synonym zum begriff der linearen abbildung. eine lineare abbildung ist eine strukturerhaltende abbildung zwischen vektorräumen über einem gemeinsamen körper. werden vektorräume über dem körper der reellen oder komplexen zahlen betrachtet und sind diese mit einer topologie versehen ( lokalkonvexe räume, normierte räume, banachräume ), so spricht man vorzugsweise von linearen operatoren. im gegensatz zu endlich","verallgemeinerte operatoren sind in der mathematik, besonders in der quantenmechanik, der funktionalanalysis und der funktionalanalysis, von besonderer bedeutung. in der quantenmechanik sind verallgemeinerbare operatoren ein untersuchungsobjekt von mannigfaltigkeiten, insbesondere von zeitentwicklungstheorien. mathematisch werden verallgemeinerbare operatoren als verallgemeinerungen von operatoren definiert, wodurch die mathematische beschreibung der einzelnen operatoren erfolgt. die"
"die methylgruppe ( auch als methyl-rest bezeichnet ) ist eine der einfachsten atomanordnungen in der organischen chemie. die formel lautet –ch3. sie ist keine eigenständige chemische substanz, sondern stets teil eines größeren moleküls. sie ist die einfachste alkylgruppe und findet sich in vielen chemischen verbindungen. deren systematische namen enthalten dann die silbe „ -methyl- “ ( z. b. 2-methylbutan ). in der fachliteratur wird die methylgruppe bisweilen mit","die methylgruppe ( genauer der methylierungsreagenz ) ist eine funktionelle gruppe, die eine kohlenstoff-kohlenstoff-doppelbindung ( kurz h-doppelbindung ) zwischen zwei alkanen ( r1–ch3 ) besitzt, wobei r1 ein alkan ist. die einfachste methylgruppe ist die methylierungsreagenz h2o. als alkan bezeichnet man in der organischen chemie die am einfachsten aufgebaute funktionelle gruppe, die eine kohlenstoff-kohlenstoff-doppelbindung besitzt"
ein sumpf ist ein feuchtgebiet in flussniederungen und an ufern.,"als marsch oder marschen ( vom lateinischen mare für „ süßwasser-marsch “ ) werden in der gewässerkunde süßwasser- und salzwasser-flächen bezeichnet, die vom meer oder von süßwasser gebildet werden. man unterscheidet salz- und süßwassermarsch."
der boulder mountain in utah macht etwa die hälfte des aquarius plateau in süd-zentral-utah in wayne und garfield county aus. der berg erhebt sich im westen des capitol reef national park und besteht aus steilhängen und klippen mit über 200 km2 wald und wiesen auf der oberfläche.utah state route 12 durchquert die östliche seite des berges von torrey durch boulder und weiter nach escalante. eine reihe von unbefestigten straßen erlaubt die zufahrt zum gipfel während der,"der boulder mountain ist ein 780 m hoher berg im südosten des us-bundesstaates utah. er befindet sich an der grenze der beiden städte escalante und fort wayne. der name „ boulder “ leitet sich von der stadt boulder ab, auf der er sich befindet. östlich des berges steht die wildlife reserve, die „ suite suite suite “."
als makropinozytose ( auch pinozytose ) bezeichnet man die aufnahme von flüssigkeitsmengen und darin gelösten substanzen aus dem umgebungsmedium einer zelle in ihr inneres. die aufnahme in das zellplasma erfolgt in form von vesikeln von maximal 150 nm durchmesser. das vesikel wird als makropinosom bezeichnet. das wort leitet sich aus dem griechischen 'pinein'= trinken und 'kytos'= hülle ab.,"pinozytose ( von altgriechisch πίθος, pion, „ spitze “ und altgriechisch κύτος, kýtos, „ höhlung “ ) ist die aufnahme von stoffen durch eine eukaryotische zelle. sie ist eine form der endozytose. die entstehende pinozytose ist neben der phagozytose eine der drei formen der endozytose. die pinozytose katalysiert die ablagerung von biomembranen in die zelle,"
la antigua guatemala ( dt. „ alt-guatemala “ ; kurzform : antigua ) ist eine etwa 35.000 einwohner zählende kleinstadt im zentralen hochland guatemalas. sie war von 1543 bis 1773 die hauptstadt der spanischen kolonien in zentralamerika. heute ist antigua guatemala verwaltungssitz der gleichnamigen großgemeinde ( municipio ) und des departamentos sacatepéquez. die für ihre barocke kolonialarchitektur bekannte stadt gehört seit 1979 zum weltkulturerbe.,"antigua guatemala ( span. antigua guatemala ) ist die historische hauptstadt guatemala-s. sie war von 1650 bis 1597 die erste stadt guatemalas. am 1. januar 2007 hatte sie 3,685 einwohner ( stand : januar 2017 )."
"die kontroverse um die globale erwärmung ist eine vorwiegend in der öffentlichkeit ausgetragene politische debatte über die existenz und ursachen der globalen erwärmung, deren ausmaß, möglichkeiten zu ihrer bekämpfung durch klimaschutz und die folgen der globalen erwärmung. teilweise wird die existenz der globalen erwärmung vollständig bestritten. diskussionen zu existenz, ursachen und ausmaß der globalen erwärmung finden vor allem in der öffentlichkeit und politik statt, während in der",als klimawandelleugnung ( auch klimaleugnungsleugnung ; englisch : climate change leugnung ) wird das bestreiten der menschengemachten globalen anthropogenen klimaerwärmung bezeichnet. allerdings bezieht sich der ausdruck primär auf das ausmaß anthropogen bedingte schadstoffdioxid ( co2 ) an der erdatmosphäre. der ausdruck wird vor allem im zusammenhang mit der auswirkungen der globalen erwärmung verwendet. nach einer klimawissenschaftlichen untersuchung von klimale
"ein vollständiger satz kommutierender observablen ( v.s.k.o. ) ist ein begriff aus der quantenmechanik, in der messgrößen wie energie, ort oder impuls durch operatoren dargestellt und als observablen bezeichnet werden. messgrößen, die man gleichzeitig genau bestimmen kann, heißen kommutierende observablen ; sie haben die eigenschaft, dass ihre operatoren miteinander vertauschen. solch ein verhalten ist in der quantenmechanik allerdings eher die ausnahme. die meisten","das eigenwertproblem der quantenmechanik ( mit dem formelzeichen h { \displaystyle \mathbf { h } } ) ist ein theoretisches resultat der quantenmechanik, das die behandlung quantenmechanischer observablen mit bezug auf ihre eigenwerte ermöglicht. die ersten quantenmechanischen observablen können mithilfe der eigenwerte bestimmt werden, woher sich die bezeichnung „ eigenwert “ ableitet. je höher also die eigenwerte, desto einfacher ist das eigenwertproblem. für quantenmechan"
"ein genogramm ( kofferwort aus genealogie und diagramm ) ist eine darstellungsform verwandtschaftlicher zusammenhänge, die vor allem in der systemischen familientherapie verwendet wird, um familienbeziehungen, wiederkehrende konstellationen und medizinische vorgeschichte darzustellen und zu evaluieren ; es geht inhaltlich weit über einen familienstammbaum hinaus. mit einem genogramm sollen verhaltensmuster, beziehungsbestimmende psychologische faktoren und sich innerhalb einer familie wiederholende verhaltensweisen visualisiert und anschließend analysiert werden","ein genogramm ist ein abstraktes symbol, das eine familie darstellt. in der familiesprache besteht das genogramm aus einer oder mehreren linien, die eine beziehung zwischen den mitgliedern der familie beschreiben. diese linien sind oft durch zeichnungen oder symbole ersetzt. das genogramm kann als eine veranschaulichung der beziehung zwischen den familienmitgliedern gestaltet werden. es kann auch dazu verwendet werden, die beziehungen zwischen mitgliedern einer familie darzustellen. der begriff wird in diesem zusammenhang so benutzt,"
"hierarchical data format ( hdf ) bezeichnet die datenformate hdf4 ( veraltet, aber weiterhin unterstützt ) und hdf5. diese formate werden insbesondere in wissenschaftlichen anwendungen für die speicherung großer datenmengen verwendet. optimierte strukturen und algorithmen erlauben das effiziente speichern und auslesen von ein- und mehrdimensionalen homogenen tabellen. tabellen und andere daten können in ein und derselben datei in einer beliebigen verzeichnisstruktur abgelegt werden. das ermöglicht es zum beispiel,",das portable hierarchical object oriented format ( hdf ) ( deutsch : portables hierarchisches objektorientiertes format ) ist ein dateiformat für den austausch wissenschaftlicher daten. es wurde 1987 von der graphics foundations task force ( gftf ) am national center for supercomputing applications ( ncsa ) entwickelt und 1987 veröffentlicht. im jahr 2008 wurde es von the nasa als standarddatei des rhdf-standards übernommen.
wargames – kriegsspiele ist ein us-amerikanischer film von john badham aus dem jahr 1983. die hauptrollen spielten matthew broderick und ally sheedy. der film spielt im jahr 1983 während des kalten kriegs und thematisiert die gefahr eines irrtümlich ausgelösten atomkriegs zwischen den usa und der sowjetunion. der film startete am 7. oktober 1983 in den deutschen kinos.,wargames ( originaltitel : the dead code ) ist ein us-amerikanischer science-fiction-film aus dem jahr 1983. er bildet die vermittlung des krieges der vereinigten staaten im zweiten weltkrieg und bietet einen realistischen szenario für eine mögliche kernwaffenexplosion.
"erder bezeichnet erder ( kalletal ), ortsteil von kalletal im nordrhein-westfälischen kreis lippe erder ( elektroinstallation ), auch : erdungselektrode, unisoliertes elektrisch leitfähiges element einer erdungsanlage für elektrischen strom wüstung erder, zuvor auch erdere und herdere sowie erder genannt, wüst gefallener ort innerhalb von hannover im stadtteil linden-nord","eine magnetfeldschutzwand, auch haloschutzwand, ist eine spezielle schutzwand ( bzw. halogründung ) für elektrisch geladene gebäude. sie stellt eine schutzschicht für die elektrische versorgung von gebäuden dar und wird um die hindernisse von elektrischen strömen, beispielsweise wenn ein elektrischer leiter sich durch ein magnetfeld bewegt, akustisch aber auch in anderen bereichen der erde erreichen soll. zu diesen schutzeinrichtungen gehören unter anderem die schutztüren von gebäudeteilen, die aufnahme"
"ior bock [ i : or bok ] ( eigentlich bror holger svedlin ; * 17. januar 1942 ; † 23. oktober 2010 ) war ein schwedisch-sprechender finnischer exzentriker, reiseführer, schauspieler und mythenerfinder.",ior bock ( * 22. april 1931 in helsinki ; † 23. oktober 2010 in helsinki ) war ein finnischer schriftsteller. seine abenteuer-romane hat die saga und den roman the bock saga herausgegeben.
"das fraunhofer-institut für werkstoffmechanik iwm in freiburg ist eine einrichtung der fraunhofer-gesellschaft zur förderung der angewandten forschung e.v. das fraunhofer iwm ist forschungs- und entwicklungspartner der industrie und von öffentlichen auftraggebern zu themen der sicherheit, zuverlässigkeit, lebensdauer und funktionalität von werkstoffen in bauteilen und fertigungsverfahren. mit seinen geschäftsfeldern und deren leistungsspektrum ist das fraunhofer iwm forschungs- und entwicklungs",das fraunhofer-institut für mechanische werkstoffe ( fraunhofer iwm ) ist eine außeruniversitäre forschungseinrichtung der max-planck-gesellschaft zur förderung der wissenschaften e.v. mit sitz im haus der wissenschaften an der ruhr. das institut wurde 1995 gegründet.
"als brüstung ( auch parapet ) bezeichnet man eine absturzsicherung an brücken, emporen, terrassen, balkonen usw. im gegensatz zum leichten und meist durchbrochenen geländer und zur balustrade ist sie eine geschlossene, in der regel massiv ausgeführte wandscheibe. zum anderen wird ein teil einer außenwand als brüstung bezeichnet, der sich zwischen dem fußboden und der unteren kante des fensters befindet ( fensterbrüstung ).die brüstungshöhe ist heute genormt und","pfeiler sind schutzwände, die oberhalb von erd- oder wehrwänden angebracht sind. sie werden in städten und burgen, seltener auch auf wehrwänden von straßen, brücken, stahlbetonbrücken und anderen tragenden wänden gefordert."
"die sternwarte von lissabon ( observatório astronómico de lisboa ) ist eine einrichtung, die vom 19. bis ins 20. jahrhundert aufgrund ihrer arbeit auf dem gebiet der positionsastronomie international anerkannt war. 1992 wurde die institution der universität lissabon angeschlossen und im jahr 1995 in die naturwissenschaftliche fakultät integriert.",das observatorium astronomiques de lisbon ( portugiesisch observatoriums astronomicos de lisbon ) ist eine sternwarte in der portugiesischen hauptstadt lissabon. es wurde am 6. mai 1878 auf initiative des astronomen hervé faye ( 1814–1902 ) und des physikers und nobelpreisträgers césar augusto de campos rodrigues ( 1836–1919 ) errichtet.
