reference,system
"die pfizer inc. [ ˈfaɪzəɹ ], ursprüngliche aussprache [ ˈpfiːtsəɹ ], ist ein weltweit vertretener pharmakonzern mit hauptsitz in new york city, new york, vereinigte staaten. gegründet wurde er von charles pfizer ( eigentlich karl pfizer ) aus ludwigsburg. pfizer ist das größte pharmaunternehmen der welt, gefolgt von novartis und roche. der umsatz von",pfizer corporation ist ein deutscher pharmakonzern mit sitz in ludwigsburg.
die differentialgeometrie stellt als teilgebiet der mathematik die synthese von analysis und geometrie dar.,"eine riemannsche mannigfaltigkeit ( auch riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche mannigfaltigkeit, riemannsche ma"
"carney-komplex bezeichnet ein syndrom, das erstmals im jahre 1985 durch den us-amerikanischen pathologen j. aiden carney beschrieben wurde als „ komplex von myxomen, hautflecken und hormoneller überfunktion “. es wird auch als „ familiäres myxom-syndrom “ oder als carney-syndrom bezeichnet. charakteristisch ist das auftreten von myxomen nicht nur im herzen, sondern auch in haut, brust, nervengewebe und schilddrüse. etwa 7","der carney-komplex ist ein sehr selten vorkommendes krebserkrankungsbild, das sich mit der pigmentation von lentigen und ephelides befasst. der begriff stammt aus dem griechischen wort „ myxoid “."
"die internationale kaffeeorganisation ( international coffee organization, ico ) ist die wichtigste internationale organisation im bereich des handels mit kaffee. die ico wurde 1962 unter federführung der vereinten nationen gegründet. sie hat ihren sitz in london. ihr gehören 77 staaten an, darunter 45 kaffee-exporteure und 32 importländer. in ihrem rahmen wurden bislang sechs so genannte internationale kaffeeabkommen ( international coffee agreements, ica ) getroffen. auch deutschland","die european union of exporting ( european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting, european union of exporting"
"ein phablet [ ˈfæbˌlɪt ], gelegentlich auch smartlet genannt, ist ein besonders großes, internetfähiges mobiltelefon, typischerweise mit einer bildschirmdiagonale zwischen 5 und 7 zoll ( ca. 127 bis 177 mm ). damit stellt es ein hybridgerät aus smartphone und tabletcomputer dar und wird von einigen herstellern und verkäufern als eigene geräteklasse definiert. bei der bezeichnung handelt es sich um eine wortkreuzung aus phone und tablet","ein display ist ein gerät mit einem diagonalen bildschirm, das einen diagonalen bildschirm besitzt. es handelt sich um einen display mit einem diagonalen bildschirm, der mit einem diagonalen bildschirm mit einem diagonalen bildschirm versehen ist."
"genetische assimilation ist ein von conrad hal waddington 1953 erstmals verwendeter begriff in der evolutionsbiologie. gemeint ist „ die genetische fixierung einer adaptiven plastischen antwort im genom “. nimmt die phänotypische plastizität ab, spricht gilbert von genetischer assimilation, nimmt sie zu, von genetischer akkommodation.der genetischen assimilation geht die phänotypische variation in der entwicklung ( ontogenese ) voraus. dieser folg","die evolutionstheorie ist eine theorie der evolutionsbiologie, die sich mit der entwicklung von embryonen beschäftigt. die evolutionstheorie wurde 1942 von conrad h. waddington geprägt. die evolutionstheorie befasst sich mit der entwicklung von drosophila, drosophila, drosophila, drosophila, drosophila, drosophila, drosophila, drosophila, drosophila, drosophila, drosophila,"
"in der linguistik bezeichnet ein polaritätselement einen ausdruck, der nur in einer bestimmten umgebung, einem „ lizenzierenden “ ( oder „ anti-lizenzierenden “ ) kontext, auftreten darf. polaritätselemente werden bereits in den werken von otto jespersen und edward klima behandelt ( siehe literaturangaben unten und den externen link ). die bekanntesten polaritätselemente sind diejenigen, die empfindlich für negative ( und ähnliche ) kontexte",ein polarity item ( engl. : polarity item ) ist ein begriff aus der linguistik. es handelt sich um einen begriff aus der linguistik.
bufexamac ist ein antientzündlich ( antiphlogistisch ) wirksamer arzneistoff zur örtlichen behandlung der haut. wegen des ungünstigen nutzen-risiko-verhältnisses ( siehe abschnitt nebenwirkungen ) sind bufexamac-haltige arzneimittel nicht mehr anzuwenden und in zahlreichen mitgliedsstaaten der eu nicht oder nicht mehr auf dem markt.,bufexamat ist ein arzneistoff aus der gruppe der iib-histone-deacetylasen. es ist ein arzneistoff aus der gruppe der iib-histone-deacetylasen.
"lyman frank baum erzählt in seiner mit der zauberer von oz beginnenden jugendbuchreihe vorgebliche ereignisse aus der fiktiven welt von oz. dieser artikel schildert diese welt sowie die wesentlichen orte, landschaften, völker und figuren, die in den romanen erwähnt werden. baum hat zu lebzeiten insgesamt 14 jugendromane sowie 6 weitere kürzere bücher geschrieben, die sich mit der welt von oz bzw. ihren bewohner","der zauberland von oz ( englisch fairy country ) ist ein buch des us-amerikanischen schriftstellers dorothy baum. es handelt sich um eine reihe von büchern, die in der zeitschrift the wonderful wizard of oz veröffentlicht wurden."
"die neurochemie ist eine forschungsdisziplin der neurowissenschaften, die sich mit der erforschung chemischer vorgänge im nervengewebe befasst. als begründer der neurochemie ( damals noch als „ gehirnchemie “ bezeichnet ) gilt johann ludwig wilhelm thudichum ( 1829–1901 ).sie untersucht mit chemischen, molekularbiologischen, biochemischen, elektrophysiologischen und mikroskopischen methoden die aktivität der beteiligten moleküle bei der neuronalen tätigkeit. hierzu gehören","die neurochemie ( auch neurochemie ) ist eine interdisziplinäre wissenschaft, die sich mit der entwicklung des gehirns befasst. sie beschäftigt sich mit der entwicklung des gehirns, der entwicklung des gehirns, der entwicklung des gehirns, der entwicklung des gehirns, der entwicklung des gehirns, der entwicklung des gehirns, der entwicklung des gehirns, der entwicklung des gehirns, der entwicklung des gehirns und der entwicklung des gehirn"
nuklearer winter bezeichnet die verdunkelung und abkühlung der erdatmosphäre als folge einer großen anzahl von kernwaffenexplosionen.,"der kernwinter ( englisch nuclear twilight, englisch nuclear twilight ) ist ein begriff aus dem bereich der klimatologie. er beschreibt die ereignisse, die durch die entstehung von feuerstürmen entstanden sind. der kernwinter wurde 1983 von richard p. turco, richard p. turco, richard p. turco, richard p. turco, richard p. turco, richard p. turco und alan robock entdeckt. der kernwinter"
"die nagelkeilexzision, auch emmert-plastik, ist ein medizinisches behandlungsverfahren, das bei unguis incarnatus ( eingewachsenem nagel ) angewandt wird. unter ( oberst- ) leitungsanästhesie wird ein keilförmiges stück des betroffenen zehen- oder fingernagels mitsamt dem zugehörigen teil des nagelbettes und der nagelmatrix entfernt. wird die nagelmatrix nicht entfernt, wächst der nagel unverändert nach. die haut wird dazu parallel","die onychoplastie ( von altgriechisch ὀστέον ódon, deutsch ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘, ‚haut ‘"
"als elektrophon bezeichnet man in anlehnung an die hornbostel-sachs-systematik vordergründig die gruppe der musikinstrumente, die zur wiedergabe des schallereignisses einen kopfhörer oder den jeweiligen raumverhältnissen angepassten entsprechenden audio-verstärker mit nachfolgendem lautsprecher verwenden müssen. dabei ist die eigentliche verwendete technologie der tonerzeugung und die spielweise sehr vielfältig. im erweiterten und dazugehörigen sinne könnten zu den elektrophonen auch midi","die hornbostel-sachs-klassifikation ( englisch hornbostel-sachs classification ) ist ein spezieller begriff aus der musikwissenschaft, der sich mit elektrischen instrumenten beschäftigt. sie wurde 1940 von francis william galpin entwickelt."
ein pflug ist ein landwirtschaftliches gerät zur lockerung und zum wenden ( pflügen ) des ackerbodens im bereich des bearbeitungshorizontes.,"ein bodenbau ist ein bodenbau, bei dem ein boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden,"
"das jabłoński-diagramm [ jabwɔɲ̟s̪ki ] oder jabłoński-termschema ( benannt nach aleksander jabłoński ) veranschaulicht die möglichen übergänge von valenzelektronen in die verschiedenen anregungszustände bei einstrahlung von licht und zurück. es liefert eine anschauliche darstellung für die phänomene der fluoreszenz und phosphoreszenz, weshalb es für die uv/vis-spektroskopie eine große rolle spielt.","ein wechselstrom ( auch wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom, wechselstrom )"
"schwerelosigkeit bezeichnet einen zustand, in dem die gewichtskraft auf einen körper nicht spürbar ist. er drückt dann nicht auf eine unterlage – es besteht gegenkraftlosigkeit. der zustand annähernder schwerelosigkeit heißt mikrogravitation. allgemein befindet sich ein körper im schwerelosen zustand, wenn ihn die schwerkraft ohne behinderung durch eine gegenkraft in eine beschleunigte bewegung versetzen kann. solche zustände gibt es in guter annäherung beim freien fall –","der begriff gewicht ist ein begriff aus der physik, der in der mechanik verwendet wird."
"die blauzungenskinke oder blauzungen ( tiliqua ) sind eine gattung aus der familie der skinke ( scincidae ) innerhalb der schuppenkriechtiere ( squamata ), deren vertreter sich vor allem durch eine teilweise oder gänzlich blaue zunge auszeichnen.",die blaue schwanzschwanzschwanz ( tilica scincoides ) ist eine pflanzenart aus der familie der schwanzschwanzschwanzgewächse ( cyclodomorphidae ). sie gehört zur familie der schwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanzschwanz
"niels nielsen ( * 2. dezember 1865 in ørslev auf fünen ; † 16. september 1931 in kopenhagen ) war ein dänischer mathematiker, mathematikhistoriker und hochschullehrer. er beschäftigte sich vor allem mit speziellen funktionen, insbesondere der gammafunktion.","j. møller ( * 5. dezember 1874 in dänisch ; † 18. januar 1927 in kopenhagen ) war ein dänischer mathematiker, der sich mit integralen und funktionentheorie befasste."
"energy efficient ethernet beschreibt eine reihe von erweiterungen des ethernet-standards für rechnernetze, die eine reduzierung des stromverbrauchs in phasen geringer oder keiner aktivität bewirken. diese maßnahmen wurden vom institute of electrical and electronics engineers ( ieee ) initiiert und im september 2010 als standard ieee 802.3az ratifiziert. im vorfeld der entwicklung wurden von einigen geräteherstellern ähnliche entwicklungen forciert, die unter der be",green ethernet ( englisch energy-efficient ethernet ) ist ein verfahren zur speicherung von daten in einem netzwerk.
"in der abstrakten algebra ist ein ideal eines verbandes ( v, ∨, ∧ ) { \displaystyle ( v, \vee, \wedge ) } eine teilmenge i, { \displaystyle i, } die bezüglich beider verbandsoperationen und bezüglich ∧ { \displaystyle \wedge } sogar mit elementen aus dem gesamten verband abgeschlossen ist. die bezeichnung ist angelehnt an den begriff des ideals in der ring","ein ideal ist ein begriff aus der mengentheorie und bezeichnet in der mengentheorie einen zustand, bei dem ein bestimmter zustand in einem bestimmten zustand steht. ein ideal ist ein zustand, bei dem ein bestimmter zustand in einem bestimmten zustand nicht geschlossen ist."
elena aprile ( * 12. märz 1954 in mailand ) ist eine italienische experimentelle teilchenphysikerin. sie ist professorin an der columbia university. aprile studierte physik an der universität neapel mit dem laurea-abschluss 1978 bei marco napolitano. während ihre doktorarbeit hat sie an experimenten am cern teilgenommen. 1982 wurde sie an der universität genf bei roger hess promoviert. 1983 bis 1985 war sie als post-doktorandin an der harvard university bei carlo rubbia. 1986 wurde,"elena aprile ( * 4. november 1969 in naples ) ist eine us-amerikanische physikerin. aprile studierte physik an der university of naples mit dem bachelor-abschluss 1978 und wurde 1982 bei carlo rubbia promoviert ( liquid argon detectors ). danach war sie post-doktorandin an der university of geneva. danach war sie post-doktorandin an der harvard university. danach war sie post-doktorandin an der harvard university. danach war sie post-doktorandin an der harvard university, wo sie"
"die kaltstartattacke oder der kaltstartangriff ( englisch cold boot attack ) bezeichnet in der kryptologie eine seitenkanalattacke, bei der ein angreifer mit physischem zugang zum zielrechner inhalte des arbeitsspeichers ausliest, nachdem das system abgeschaltet wurde. sie basiert auf der datenremanenz in gängigen ram-modulen, in denen sich ladung unter bestimmten bedingungen ( oder schon allein durch fertigungstoleranzen bedingt ) nicht innerhalb von millisekunden","ein schneeboot ist ein begriff aus der informatik, der in der informatik verwendet wird, um daten zu verschlüsseln. der schneeboot wird auch als schneeboot oder schneeboot bezeichnet. schneeboot wird auch als schneeboot bezeichnet. schneeboot wird auch als schneeboot bezeichnet. schneeboote werden auch als schneeboote bezeichnet."
"als entwurmung, populär auch wurmkur, bezeichnet man die gabe eines anthelminthikums ( wurmmittels ). dabei kann die entwurmung entweder prophylaktisch ( ohne vorherigen nachweis von würmern bzw. deren eiern ) oder therapeutisch ( bei vorliegen einer konkreten erkrankung ) erfolgen. eine wurmkur bietet keinen anhaltenden schutz gegen neuinfektionen, es werden nur die adulten","als deworming ( von altgriechisch δέρμα δέρμα δέρμα, deutsch ‚faden ‘ und γράφειν γράφειν γράφειν γράφειν γράφειν, deutsch ‚tragen ‘, ‚tragen ‘, ‚tragen ‘, ‚tragen ‘, ‚tragen ‘, ‚tragen ‘, ‚tragen ‘, ‚tragen ‘ ) bezeichnet man in der tiermedizin einen parasitischen wurm, der durch einen parasitischen wurm entsteht. der wurm"
"frederick eaton ( * 23. september 1856 in los angeles, kalifornien ; † 11. märz 1934 ebenda ) war ein us-amerikanischer politiker. zwischen 1898 und 1900 war er bürgermeister der stadt los angeles.","frederick eaton ( * 18. februar 1856 in los angeles ; † 18. september 1941 in los angeles ) war ein us-amerikanischer wasserbauingenieur, der sich mit wasserversorgung und wasserversorgung beschäftigte. er gilt als einer der größten wasserversorgungsunternehmen der vereinigten staaten."
"der vulkan huaynaputina ( quechua : neuer vulkan ) ist ein stratovulkan in der cordillera volcánica in der region moquegua im süden perus. infolge eines gigantischen ausbruchs im jahre 1600, bei dem der gipfel des vulkans vollständig explodierte, hat der huaynaputina keine typische kegelform mehr. zurückgeblieben ist ein eher unspektakulärer krater, dessen höchste erhebung auf 4850 m liegt.",die huaynaputina ist ein vulkan im südosten perus. es liegt in der stadt omate und quinistaquillas in der provinz sánchez cerro in der provinz moquegua.
"die sonne ist der stern, der der erde am nächsten ist, und der das zentrum unseres sonnensystems bildet. sie ist ein durchschnittlich großer stern im äußeren drittel der milchstraße. die sonne ist ein zwergstern, der sich im entwicklungsstadium der hauptreihe befindet. sie enthält 99,86 % der masse des sonnensystems. ihr durchmesser ist mit 1,4 millionen kilometern etwa 110 mal so groß wie der der erde. die oberfläche der","die sonne ( altgriechisch ἡμέρα ἡλίου, deutsch ‚sonnentag ‘ ) ist ein sternsystem im sternbild wassermann. sie gehört der spektralklasse g im sternbild wassermann."
"das mad-homolog 4 ( auch : co-smad von common smad ) ist ein protein im zytosol von tierzellen. es nimmt an der signaltransduktion in mehreren signalwegen teil, insbesondere im tgf-β-signalweg und im bmp-signalweg. im lauf dieser signalwege bindet co-smad an smad1 und 2, wonach das trimer vom zytosol in den zellkern wechselt und dort mit transkriptionsfaktoren interagiert. diese prozesse",drosophila protein mad ist ein protein aus der gruppe der drosophila-proteine.
"als fibrose ( fachsprachlich auch fibrosis ) wird eine krankhafte vermehrung des bindegewebes in menschlichen und tierischen geweben und organen bezeichnet, dessen hauptbestandteil kollagenfasern sind. dabei wird das gewebe des betroffenen organes verhärtet. es entstehen narbige veränderungen, die im fortgeschrittenen stadium zur einschränkung der jeweiligen organfunktion führen. stoffe, die eine fibrose hervorrufen, nennt man fibrogene, das zugehörige adj","die fibrose ( von altgriechisch βίος bíos „ gefäß “, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚höhle ‘, ‚"
"eos ( altgriechisch ἠώς, ēōs ) ist in der griechischen mythologie die „ göttin der morgenröte “. ihre römische entsprechung ist die aurora, nach der auch das rot-grünliche polarlicht benannt wird.","eos ( altgriechisch ἥλιος, deutsch ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘, ‚licht ‘"
"perytons sind in der radioastronomie kurze radiosignale mit einer länge von wenigen millisekunden, die wahrscheinlich ausschließlich terrestrischen ursprungs sind. die perytons sind benannt nach fabelwesen. in der radioastronomie sind terrestrische störsignale stets ein problem. wahrscheinlich werden diese signale über nebenkeulen der antenne eingefangen. die perytons treten in großen höhen über dem horizont auf und zeigen keine frequenzdispersion im gegensatz zu den","perytonen ( englisch fast radio bursts, frb ) sind sternförmige radiobursts, die in der milchstraße entstanden sind. sie gehören zu den sternförmigen radiobursts."
"die autoimmunhepatitis ( aih ) ist eine seltene, akute oder chronisch-entzündliche autoimmunkrankheit der leber. das eigene immunsystem greift hierbei leberzellen an, wodurch es zur leberentzündung ( hepatitis ) kommt. bei der autoimmunhepatitis hat die leber ihre immuntoleranz verloren.","die autoimmune hepatitis ( auch hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis, hepatitis ) ist eine"
"kieselgel, kieselsäuregel oder silikagel ( englisch silica gel ) ist ein farbloses, amorphes siliciumdioxid von gelartiger, gummiartiger bis fester konsistenz. es besitzt eine große innere oberfläche ( ca. 600 m2/g ). es ist stark hygroskopisch ( wasseranziehend ) und eignet sich als geliermittel, filter-, adsorptionsmaterial und trockenmittel. man rechnet es zu den xerogelen.","silikatgel ( auch : siliciumgel ) ist ein stoff aus der gruppe der siliciumverbindungen. es dient zur reinigung von flüssigen, flüssigen, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristallinern, kristalliner"
die bergkiefer ( pinus mugo ) ist eine vielgestaltige pflanzenart aus der gattung der kiefern ( pinus ) innerhalb der familie der kieferngewächse ( pinaceae ).,die schnee ( pinus mugo ) ist eine pflanzenart aus der gattung der schnee ( pinus ) innerhalb der familie der schmetterlingsgewächse ( pinaceae ). sie gehört zur familie der schmetterlingsgewächse ( pinaceae ).
"ein rocket stove, raketenofen oder raketenherd ist ein herd zum zubereiten von speisen, der durch eine besondere anordnung des feuerraums den brennstoff besonders effizient verbrennt. sie werden vorwiegend als ersatz für offene kochfeuer in entwicklungsländern für den betrieb mit biomasse ( holz ) hergestellt. zur raumheizung gibt es eine erweiterte variante, den rocket mass heater.","ein raketenheizofen ist ein heizofen, das in der küche verwendet wird."
"urie bronfenbrenner ( * 29. april 1917 in moskau ; † 25. september 2005 in ithaca, n.y. ) war ein amerikanischer entwicklungspsychologe und autor.","n.y. bronfenbrenner ( * 29. april 1917 in moskau ; † 25. september 2005 in ithaca, new york ) war ein us-amerikanischer entwicklungspsychologe."
"landgewinnung oder neulandgewinnung bedeutet in erster linie die künstliche beschleunigung des verlandungsvorgangs an geeigneten stellen von küsten im wattenmeer. das wort wird aber auch für das aufschütten großer flächen im küstenbereich, z. b. mittels saugbaggern, und traditionell für die urbarmachung von bisher landwirtschaftlich nicht genutzten flächen verwendet.","ein landverfall ist ein verfahren zur gewinnung von boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden, boden"
die reifrock-narzisse ( narcissus bulbocodium ) ist eine pflanzenart aus der familie der amaryllisgewächse ( amaryllidaceae ). nach dem botaniker john w. blanchard wird sie in die sektion bulbocodium gestellt. die reifrock-narzisse ist darin die nominatform einer reihe von kleinbleibender narzissen-varietäten.,narcissus bulbocodium ist eine pflanzenart aus der gattung der blumen ( narcissus ).
"fausto de elhuyar y de suvisa ( * 11. oktober 1755 in logroño, spanien ; † 6. februar 1833 in madrid ) war ein spanischer chemiker. er studierte 1772 bis 1776 mit seinem bruder juan josé elhuyar in paris chemie und war danach mit ihm auf der bergakademie freiberg. dem schlossen sich studienreisen in mitteleuropa und skandinavien an und ein studium in uppsala, bevor er 1781 nach spanien zurückkehrte. er war","joan m. fausto de elhuyar ( * 1773 in logroño, la rioja ; † 6. januar 1833 in madrid ) war ein spanischer chemiker."
"unter web mining ( web mining ) auch webmining versteht man die übertragung von techniken des data-mining zur ( teil ) automatischen extraktion von informationen aus dem internet, speziell dem world wide web. web mining übernimmt verfahren und methoden aus den bereichen information retrieval, maschinelles lernen, statistik, mustererkennung und data-mining. dabei können drei untersuchungsgegenstände unterschieden werden : die inhalte ( web-content-mining ) – beispielsweise mit verfahren des","web usage mining ( englisch für „ nutzer “ ) ist ein verfahren zur gewinnung von benutzern. es handelt sich um eine methode zur gewinnung von benutzern, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer, die benutzer"
"die nilotischen sprachen sind eine sprachfamilie, die dem ostsudanischen zweig innerhalb der nilosaharanischen sprachen zugeordnet wird. die sprecher von nilotischen sprachen, etwa 7,5 millionen menschen, werden niloten genannt und leben in kenia ( 3,2 mio ), uganda ( 1,8 mio ), südsudan ( 1,8 mio ), tansania ( 300.000 ), der dr kongo ( 100.000 ), äthiopien und eritrea. die nilo",die nilotik ist eine sprachfamilie der afrikanischen sprachen. sie gehört zu den indigenen sprachen der afrikanischen sprache. die nilotik gehört zu den ältesten sprachen der afrikanischen sprache.
"knochenporzellan ( engl. bone china ) ist ein weichporzellan mit sehr hoher kantenschlagfestigkeit. sehr weiß und durchscheinend gilt es als das beste und edelste porzellan. ausgangspunkt für die entwicklung von knochenporzellan war das frittenporzellan, „ soft paste “ genannt. man ersetzte bestandteile der fritte durch andere beimischungen, darunter knochenasche. zusätzlich zu kaolin, feldspat und quarzsand ent","bone china ( chinesisch 毛澤, chinesisch 毛澤, chinesisch 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin 毛澤, pinyin"
"der international ultraviolet explorer ( iue ), auch explorer 57, war ein weltraumteleskop für astronomische beobachtungen im ultravioletten bereich der elektromagnetischen strahlung.","der international ultraviolet explorer ( iue ) ist ein forschungssatelliten, das sich mit ultraviolettspektroskopie befasst."
"ipernity ist eine nicht-kommerzielle foto-sharing-community, die sich ohne gewinnerzielungsabsicht ausschließlich aus mitgliedsbeiträgen finanziert. auf der website der community können mitglieder und registrierte gast-nutzer digitale inhalte wie bilder, videos oder blogs langfristig teilen, öffentlich zugänglich ablegen und mit schlagworten sowie anderen metadaten versehen. die website steht in direkter konkurrenz zu flickr und wird daher gerne damit verglichen. sie hebt sich",ipernity ist eine online-community mit sitz in paris. sie wurde 2005 von christophe ruelle und christian conti gegründet.
"der mean opinion score ( mos ) ist das arithmetische mittel einzelner bewertungen und kann in einem bereich von 1 ( schlechtester wert ) bis 5 ( bester wert ) liegen. in der telekommunikation wird der mos-wert vorwiegend zur beurteilung der qualität von sprach- und bildübertragungsdiensten benutzt. es ist das ergebnis eines festgelegten ablaufs mehrerer tests, bei dem die subjektiv wahrgenommene qualität der sprache beziehungsweise der bilder durch eine gruppe von","die qualitätsbewertung ( englisch absolute quality evaluation, mos ) ist ein maß für die qualität eines bestimmten verhaltens."
"hubble deep field ( hdf ) ist ein bild eines kleinen teils des sternenhimmels, das im dezember 1995 mit dem hubble-weltraumteleskop mit maximaler damals technisch möglicher auflösung aufgenommen wurde.",das hubble space telescope ( hst ) ist ein forschungsprojekt der us-amerikanischen astronomen robert williams. es wurde 1991 von dem us-amerikanischen astronomen robert williams entwickelt. das projekt wurde von der us-amerikanischen astronomen robert williams entwickelt.
"klimawandel, auch klimaänderung oder klimawechsel, bezeichnet eine veränderung des klimas auf der erde oder erdähnlichen planeten. die jeweils damit verbundene abkühlung oder erwärmung kann über unterschiedlich lange zeiträume erfolgen. in der erdgeschichte traten immer wieder gravierende klimawandel-ereignisse auf. die gegenwärtige, vor allem durch den menschen verursachte ( anthropogene ) globale erwärmung ist ein beispiel für einen ( noch nicht abgeschlossenen )","die klimaänderung ( englisch climate change, englisch climate change ) ist ein begriff aus der meteorologie, der sich mit der änderung des klimasystems befasst."
"amelia ann blanford ( gelegentlich auch : blandford ) edwards ( * 7. juni 1831 in islington, london ; † 15. april 1892 in weston-super-mare, north somerset ) war eine englische romanautorin, dichterin, journalistin, reiseschriftstellerin, illustratorin und amateur-archäologin. sie setzte sich für den erhalt ägyptischer altertümer ein, war mitbegründerin des egypt exploration fund ( eef ) ( he","elizabeth edwards, auch elizabeth edwards, geborene elizabeth edwards, geborene elizabeth edwards, geborene elizabeth edwards, geborene elizabeth edwards, geborene elizabeth edwards, geborene elizabeth edwards, geborene elizabeth edwards, geborene elizabeth edwards ; geborene elizabeth edwards, geborene elizabeth edwards"
"deeplearning4j ist eine freie, plattformübergreifende programmbibliothek für künstliche intelligenz bzw. maschinelles lernen. deeplearning4j ist in der programmiersprache java geschrieben und daher kompatibel zu jeder anderen sprache, die auf einer jvm lauffähig ist, wie scala oder clojure. die zugrunde liegenden berechnungen sind in c und c++ implementiert. der kommerzielle support erfolgt durch das unternehmen skymind. mit hilfe von keras verfügt",deeplearning4j ist eine programmiersprache aus dem bereich der programmiersprache java.
"die nordischen rundkirchen sind sakrale zentralbauten ( rundkirchen ), die man in dänemark, und skandinavien ( schweden und norwegen ) findet.","eine runde kirche, auch runde kirche, ist eine kirchenanlage, die während der entstehung von kriegskriegen stattfindet. sie gehört zu den ältesten kirchenhäusern skandinaviens. sie gehört zu den ältesten kirchenhäusern skandinaviens."
"das jumeirah beach hotel gilt als eines der besten und bekanntesten hotels dubais, vereinigte arabische emirate und ist mit 598 zimmern auch eines der größten des emirats. es hat 5 sterne und wurde 1997 eröffnet. das architektonisch moderne haus, dessen form an eine lange meereswelle erinnern soll, befindet sich im stadtteil jumeirah direkt gegenüber dem 321 meter hohen schwesterhotel burj al arab. es liegt an einem 900 meter langen privat","das burj al arab hotel ist ein hotel in der stadt dubai. es liegt in der stadt chicago, dubai."
"titan ( iv ) -chlorid ( titantetrachlorid ) ist eine chemische verbindung aus chlor und titan. das titan liegt in ticl4 in seiner höchsten und stabilsten oxidationsstufe vor. es sind weitere chlorverbindungen des titans, darunter beispielsweise titan ( iii ) -chlorid, das ein starkes reduktionsmittel ist, bekannt.",titan ( titanium ) -chlorid ist eine chemische verbindung aus der gruppe der chloride.
"die robert f. kennedy bridge ist die bezeichnung für eine gruppe von drei brücken, welche die new yorker stadtteile bronx, manhattan und queens verbinden. der ursprüngliche name der brücke war triborough oder triboro bridge, sie wurde aber am 19. november 2008 zum gedenken an den ehemaligen new yorker senator robert f. kennedy umbenannt.",die triborough bridge ( englisch triborough bridge ) ist eine straßenbrücke zwischen manhattan und queens. sie verbindet die brooklyn-queens expressway ( i-278 ) und die brooklyn-queens expressway ( i-278 ). sie verbindet die brooklyn-queens expressway ( i-278 ) und die brooklyn-queens expressway ( i-278 ).
