reference,system
als gletscherlauf ( veraltet : gletscherseeausbrüche ) bezeichnet man das plötzliche durch natürliche vorgänge hervorgerufene entleeren eines unter einem gletscher befindlichen sees in form von flutwellen.,"als subglaziales wasser, auch subglaziales wasser, bezeichnet man in der geophysik die erzeugung von subglazialen wasser, die in einem subglazialen gletscher ( supraglaziale ), subglazialen gletscher, subglazialen gletscher, subglazialen gletscher, subglazialen gletscher, subglazialen gletscher, subglazialen gletscher, subglazialen gletscher, subglazialen gletscher, subglazialen gl"
der wildfly application server ist ein anwendungsserver nach dem java-ee-standard und teil des jboss middleware-frameworks. wildfly wird in der programmiersprache java geschrieben und ist plattformunabhängig. wildfly ist grundlage der kommerziellen version der ibm red hat jboss enterprise application plattform ( eap ).,"ejb-oss ( englisch enterprise java bean open source software, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api, ejb api"
die biosphère ist ein wasser- und umweltmuseum in der kanadischen stadt montreal. das gebäude entstand anlässlich der weltausstellung expo 67 nach entwürfen des architekten richard buckminster fuller als pavillon der vereinigten staaten. seit 1995 ist darin das museum untergebracht. träger ist das kanadische umweltministerium environment canada. das museum befindet sich im parc jean-drapeau auf der île sainte-hélène.,"die biosphère ist ein öffentliches wassermuseum in montreal, kanada. das gebäude wurde 1995 von buckminster fuller gegründet. die biosphère wurde 1995 von buckminster fuller gegründet. die biosphère wurde 1995 von buckminster fuller gegründet. die biosphère wurde 1995 von buckminster fuller gegründet."
"der somoza-clan war eine familie, die die politik nicaraguas in der zeit von 1934 bis 1979 diktatorisch bestimmte. sie stellt mehrere male den präsidenten des landes und stützte ihre politische macht ausschließlich auf die von anastasio somoza garcía gegründete guardia nacional de nicaragua, die fast durchgehend unter ihrer direkten befehls- und kommandogewalt stand oder von gewährsmännern geleitet wurde. aufgrund ihrer antikommunistischen haltung wurde die familie während des","anastasio somoza debayle ( auch : anastasio somoza debayle ) war eine us-amerikanische bürgerfamilie, die in nicaragua gegründet wurde."
"als archenteron ( gr. ἀρχή, arché = ‚anfangs- ‘ und ἔντερον, enteron = ‚darm ‘ ) oder urdarm bezeichnet man in der embryogenese einen während der gastrulation entstehenden hohlraum, der sich nach außen durch den urmund ( blastoporus ) öffnet. aus dem archenteron bildet sich letztlich der verdauungstrakt des entsprechenden organismus.","die gastrula ( von altgriechisch ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος ἄρχος, ἄρχος ἄρχος ἄρχος, ἄρχος ἄρχος, ἄρχος ἄρχος, ἄρχος ἄρχος,"
"das bundesinstitut für bevölkerungsforschung ( bib ) mit sitz in wiesbaden ist eine nicht rechtsfähige deutsche bundesanstalt. ihr auftrag besteht darin, wissenschaftliche forschung über bevölkerungsrelevante aspekte zu betreiben und die ergebnisse für die arbeit der bundesregierung zu verfügung zu stellen sowie wissenschaftliche erkenntnisse in diesem bereich zu sammeln und in der öffentlichkeit zu verbreiten. das institut wurde am 12. februar 1973 durch erlass des bundesministers des innern gegründet ; es wird","die european association for population studies ( bib ) ist eine forschungseinrichtung, die sich mit demografischer und demografischer entwicklung beschäftigt."
"eine repunze ist ein stempelzeichen an gegenständen aus metall, meist zur beglaubigung des edelmetallgehaltes, das zu einem bereits vorhandenen stempelzeichen hinzugefügt ist. das wort kommt vom nochmaligen punzieren des jeweiligen gegenstandes, was gesetzlich in bestimmten zusammenhängen vorgesehen war.in österreich kann repunzierung auch eine nochmalige punzierung bezeichnen, die mit dem feingehalt nichts zu tun haben muss, sondern als beleg dafür dient, dass ein","ein hallmark ( auch hallmark ) ist ein verfahren, bei dem ein bestimmtes maß für die qualität und qualität eines bestimmten metalls bestimmt werden kann. es handelt sich dabei um ein verfahren, bei dem ein bestimmtes maß für die qualität und qualität eines metalls bestimmt wird. hallmark ist ein verfahren, bei dem ein bestimmtes maß für die qualität und qualität der qualität bestimmt wird."
shōji ( jap. 障子 ) sind verschiebbare raumteiler in der traditionellen architektur japans.,"die shōji ( jap. 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田, 正田"
"die gemeinschaft der lateinamerikanischen und karibischen staaten ( spanisch comunidad de estados latinoamericanos y caribeños, celac ) ist ein regionaler verband lateinamerikanischer und karibischer länder. die gemeinschaft besteht aus allen souveränen staaten amerikas außer kanada und den vereinigten staaten und hat eine gesamtbevölkerung von über 550 millionen menschen sowie eine gesamtfläche von mehr als 20 millionen quadratkilometern.","das i latin american and caribbean summit on integration and development ( celac ) ist eine konferenz der vereinten nationen, die gemeinsam mit den vereinten nationen der vereinten nationen und der vereinten nationen, sowie der vereinten nationen und der vereinten nationen beteiligt ist. die konferenz wurde am 2. dezember 2008 in costa do sauipe, bahia, bahia, bahia, bahia, bahia, bahia, bahia, bahia"
"tilman baumgärtel ( * 1966 in würzburg ) ist ein deutscher autor, medienwissenschaftler und journalist. er ist professor für medientheorie im fachbereich gestaltung an der hochschule mainz.",tilman baumgärtel ist ein deutscher journalist. er ist professor für medientheorie an der hochschule mainz. er ist professor für medientheorie an der hochschule mainz.
"der analogismus oder analogieschluss ( griechisch ἀναλογισμός analogismós ) ist eine schlussfolgerung aufgrund der analogie zwischen zwei objekten nach dem muster : a hat ähnlichkeit mit b. b hat die eigenschaft c. also hat auch a die eigenschaft c. objekte können dabei wesen, dinge oder phänomene sein, die ähnlichkeit kann in anderen eigenschaften, symptomen, strukturen, relationen und funktionen bestehen. dieses schlussverfahren wird auch bezeichnet als","eine analogie ( lateinisch analogia ) ist ein begriff aus der mathematik, das sich mit einer beziehung zwischen zwei wörtern befasst."
gustav ising ( andere schreibweise : gustaf ising ; * 19. februar 1883 in finja ; † 5. februar 1960 in danderyd ) war ein schwedischer teilchenphysiker und geophysiker.ising machte seinen ersten abschluss filosofie kandidat ( bachelor ) an der universität uppsala im jahr 1903 und führte seine studien an der universität stockholm fort. dort erwarb er im jahr 1919 seinen doktorgrad mit einer dissertation mit dem titel undersökningar rörande elektrometrar ( „ untersuch,ising ist ein schwedischer physiker.
"ein schwebekörper-durchflussmesser ( auch rotameter ) ist ein messgerät zur bestimmung des volumenstroms von fluiden, d. h. flüssigkeiten oder gasen, in rohrleitungen. ein schwebekörper-durchflussmesser besteht aus einem konischen rohr, das von unten nach oben vom fluid durchströmt wird. in diesem konus befindet sich ein vertikal beweglicher schwebekörper. dieser hat im fließenden fluid einen strömungswiderstand, das heißt, es","ein rotameter ist ein messgerät zur messung der strömungsgeschwindigkeit. es dient zur messung der strömungsgeschwindigkeit, sowie zur messung der strömungsgeschwindigkeit und zur messung der strömungsgeschwindigkeit."
"muhammad ibn ʿabd allāh ibn zafar, auch muhammad ibn zafar as-saqali und weitere varianten, kurz ibn zafar ( arabisch حجة الدين أبو عبد الله محمد بن أبي محمد بن محمد بن ظفر الصقلي, dmg ḥuǧǧat ad-dīn abū ʿabd allāh muḥammad b. abī muḥammad b. muḥammad b. ẓafar aṣ-ṣaqalī ; * 1104 ; † 1170","ibn ẓafar ( arabisch ابن الحسين, dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg dmg d"
"die sogenannte weiße synagoge in sejny, einer polnischen stadt in der powiat sejneński im nordosten der woiwodschaft podlachien, wurde 1885 errichtet. die profanierte synagoge an der adresse ulica józefa piłsudskiego ist ein geschütztes kulturdenkmal. die synagoge im stil des neobarocks wurde auf initiative von moses becalel luria erbaut. während der deutschen besetzung im zweiten weltkrieg wurde das gebäude verwüstet und als feuerwehrhaus",die borderland-stiftung ( auch : borderland-stiftung ) ist eine stiftung im bundesstaat osteuropa. sie befindet sich in der nähe des bundesstaates osteuropa.
"monoacetyl- und diacetylweinsäureester von mono- und diglyceriden von speisefettsäuren bzw. diacetylweinsäureglyceride werden aus mono- und diglyceriden von speisefettsäuren und mono- bzw. diacetylweinsäure hergestellt und sind somit komplexe stoffgemische mehrerer ester. sie werden in der lebensmittelindustrie als emulgatoren bzw. als mehlbehandlungsmittel eingesetzt. ihre wirkung besteht in einer besseren verteilung von wasser im teig, einem",datem ist eine chemische verbindung aus der gruppe der glycerin.
[ 15 ] krone-5 ist eine chemische verbindung aus der gruppe der kronenether.,transitionmetalle ( auch transitionmetalle ) sind chemische verbindungen aus der gruppe der ionen.
"vertikalmühlen sind mühlen zum mahlen von spröden materialien. sie werden meist in verbindung mit internen sichtern betrieben. der prinzipielle aufbau besteht aus einem rotierenden mahlteller, auf den die mahlwerkzeuge mit eigengewicht und oft zusätzlicher kraft aus hydraulikzylindern angepresst werden. diese mahlwerkzeuge können kugeln, zylindrische, keglige oder ballige walzen sein. die verschleißenden komponenten einer vertikalmühle ( i.w. die rollen und die","eine drehmaschine ist eine maschine zur erzeugung von flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen, flüssigen"
"fehlerstrom-schutzschalter ( rccb, von englisch residual current operated circuit-breaker, sinngemäß auch als differenzstrom-schutzschalter bezeichnet ) sind die am häufigsten verwendeten geräte aus der übergeordneten gruppe der fehlerstrom-schutzeinrichtungen ( rcd, von engl. residual current device ). in den älteren, umgangssprachlich noch üblichen bezeichnungen fi-schutzschalter oder fi-schalter steht „ f “ für das wort fehler und „ i “ für","ein residual-current-circuit breaker ( rcd ) ist ein elektrisches elektrisches gerät, das zur sicherung von spannungsstörungen dient."
das flox-verfahren ist ein technisches brennverfahren ohne flammenbildung.,"die flammenlose oxidation ( englisch flammenlose oxidation ) ist eine reaktion, bei der die flammenlose oxidation in gasmotoren entsteht. die flammenlose oxidation besteht aus einer flammenlose oxidation. die flammenlose oxidation besteht aus einer flammenlose oxidation."
"psychokampfstoffe sind chemische kampfstoffe, die das bewusstsein der opfer trüben und sind alle starke rauschmittel. ihr ziel ist die kampfunfähigkeit des gegners, ohne ihn zu töten. wie bei allen nicht-tödlichen waffen ist aber eine dauerhafte gesundheitsschädigung oder sogar tod nicht ausgeschlossen, da die dosis so wie die einwirkdauer nicht genau kontrolliert werden können. zudem stellen berauschte, besonders wenn sie bewaffnet sind,","als knockout gas ( auch knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas, knockout gas"
"geoffrey miller ( * 1965 in cincinnati, ohio ) ist ein us-amerikanischer psychologe und evolutionsbiologe an der university of new mexico.",die mating mind : how sexual choice shaped the evolution of human nature ( englisch : the mating mind : how sexual choice : how sexual choice shaped the evolution of human nature ) ist ein us-amerikanischer psychologe. miller studierte an der stanford university mit dem bachelor-abschluss 1993 und wurde 1993 an der stanford university bei roger shepard promoviert.
der total verrückte mumienschreck ( auch alles geht nach hinten los ) ist der siebenundzwanzigste film aus der reihe der carry-on...-filme.,carry on ist ein us-amerikanischer science-fiction-film aus dem jahr 1975.
"das mare fecunditatis ( lateinisch für „ meer der fruchtbarkeit “ ) ist eines der großen „ mondmeere “ auf der erdzugewandten seite des erdmondes. es liegt auf den selenographischen koordinaten 8° s, 54° o und hat einen durchmesser von 850 km. in seinem nordostbereich landete die sowjetische mondsonde luna 16 sowie der orbiter chang ’ e-1. nördlich davon, dicht in der nähe des","das fecunditatis-becken ist ein becken im norden der erde. es handelt sich um ein becken im bereich der erde. es handelt sich um ein becken, das im bereich der erde gelegen ist. das fecunditatis-becken liegt im norden der erde. das becken befindet sich im zentrum der erde. das fecunditatis-becken befindet sich im zentrum der erde. das fecunditatis-becken befindet sich im zentrum der erde. das fecunditatis"
"der riemannsche krümmungstensor ( kürzer auch riemanntensor, riemannsche krümmung oder krümmungstensor ) beschreibt die krümmung von räumen beliebiger dimension, genauer gesagt riemannscher oder pseudo-riemannscher mannigfaltigkeiten. er wurde nach dem mathematiker bernhard riemann benannt und ist eines der wichtigsten hilfsmittel der riemannschen geometrie. eine andere wichtige anwendung findet er im zusammenhang mit der krü","der ricci-tensor ist ein tensor, der in der geometrie verwendet wird. der ricci-tensor ist ein tensor, der in der geometrie verwendet wird. der ricci-tensor ist ein tensor, der in der geometrie verwendet wird. der ricci-tensor ist auch als ricci-tensor verwendet. der ricci-tensor ist auch als ricci-tensor verwendet."
jiří petr ( * 13. mai 1931 in hradec králové ; † 12. november 2014 in prag ) war ein tschechischer agrarwissenschaftler. er war professor für pflanzenbau und rektor emeritus der tschechischen agraruniversität prag.,"jürgen petr ( * 13. mai 1931 in hradec králové, tschechisch карпат ; † 9. september 2007 in prag ) war ein tschechischer agrarwissenschaftler."
"romell broom ( * 4. juni 1956 ) ist ein wegen mordes, entführung und vergewaltigung im us-bundesstaat ohio zum tode verurteilter afroamerikanischer us-bürger. broom wurde wegen der entführung, vergewaltigung und ermordung der damals 14-jährigen tryna middleton 1984 verurteilt. der fall erregte weltweite aufmerksamkeit, als seine für den 15. september 2009 angesetzte hinrichtung in lucasville misslang und schließlich abgebrochen wurde, da nach 18 erfolg","romell broom, auch romell broom, ist ein us-amerikanischer mediziner."
"mit dem eingedeutschten begriff empty-nest-syndrom ( ens, engl. empty nest syndrome ) wird eine gefühlslage von einsamkeit und trauer beschrieben, die sich nach dem weggang der kinder aus dem elterlichen haus einstellen kann.","der begriff fehlende sonnenknochen ( englisch : fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen, fehlende sonnenknochen )"
"die 31p-magnetresonanzspektroskopie ( 31p-mrs ) ist eine spezielle form der magnetresonanztomographie, bei der die relativen konzentrationen bestimmter substanzen, etwa die phosphate des energiestoffwechsels, im gewebe bestimmt werden. sie wird hauptsächlich in wissenschaftlichen studien zur muskelphysiologie und sportmedizin eingesetzt.","die 31p-nmr-spektroskopie ( auch nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nmr-spektroskopie, nm"
"russ bzw. ruß bezeichnet : ruß, ein verbrennungsprodukt die gemeinde russ in der französischen region elsass, siehe russ ( bas-rhin ) ruß ( memel ), mündungsarm der memel im kurischen haff ruß, kreis heydekrug, ostpreußen, jetzt : rusnė, dorf in der rajongemeinde šilutė, litauen ein biermischgetränk, siehe biermischgetränk # hefeweizen in norwegen s",russ ( englisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russisch : russi
"unter cp-verletzung ( c für englisch charge ‚ladung ‘ bzw. charge conjugation ‚ladungskonjugation ‘ ; p für parity ‚parität ‘ ) versteht man die verletzung der cp-invarianz. letztere besagt, dass sich die physikalischen zusammenhänge und gesetzmäßigkeiten in einem system nicht ändern sollten, wenn alle teilchen durch ihre antiteilchen ersetzt und gleichzeitig alle raumkoordinaten gespiegelt werden.","die cp-verzerrung ( auch cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzerrung, cp-verzer"
"als bewusstseinszustand werden arten des bewussten erlebens bezeichnet, die sich durch die merkmale wahrnehmung, selbstbewusstsein, wachheit, handlungsfähigkeit und intentionalität auszeichnen. das bewusstsein „ äußert sich in empfinden, fühlen, streben und vorstellen und ist in ihrer gesamtheit das, was man seele nennen kann. “ der begriff „ bewusstseinsform “ wird meist synonym gebraucht. dagegen impliziert der begriff „ bewusstseinsebene “ eine hierarch","die schlaflosigkeit ( auch schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit, schlaflosigkeit )"
"das praemium imperiale ( jap. 高松宮殿下記念世界文化賞 takamatsu no miya denka kinen sekai bunka-shō, wörtlich weltkulturpreis zum gedenken an seine hoheit prinz takamatsu ) ist eine jährlich für herausragende leistungen auf dem gebiet der kunst oder der kultur vergebene japanische auszeichnung.","der praemium imperiale ( jap. praemium imperiale ) ist ein japanischer künstler, der sich mit der entwicklung und entwicklung von künstlern beschäftigt."
"karen barad ( * 29. april 1956 ) ist physikerin für theoretische teilchenphysik und quantenfeldtheorie. barad lehrt feministische studien, philosophie und geistesgeschichte an der university of california, santa cruz.",karen j. barad ( * 20. januar 1947 in frankfurt am main ) ist ein deutscher wissenschaftshistoriker.
der hase ( lateinisch lepus ) ist ein sternbild in der nähe des himmelsäquators.,"arnab ( arabisch أرنب الأرنب, dmg أرنب الأرنب, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg arnab, dmg"
"die selbstreferenzialität ( von lateinisch referre „ sich auf etwas beziehen “ ), auch autoreferenzialität, selbstreferentialität, selbstreferenz und selbstbezüglichkeit, ist ein begriff, der beschreibt, wie ein symbol, eine idee oder aussage ( oder ein modell, bild oder geschichte ) auf sich selbst bezug nimmt. abgeleitet wird der begriff durch die identität von symbol und referent ( bezugsobjekt ). im engeren sinn hat der begriff eine","selbstreferenz ( auch selbstreferenz ) ist ein begriff aus der mathematik, der sich mit einem bestimmten begriff beschäftigt. selbstreferenz ist ein begriff aus der philosophie."
"rhodamine sind fluoreszierende farbstoffe aus der gruppe der kationischen farbstoffe. die struktur der rhodamine leiten sich von xanthen ab. sie sind sowohl eine untergruppe der xanthenfarbstoffe, als auch der triphenylmethanfarbstoffe. die bekanntesten vertreter sind u. a. rhodamin 6g, rhodamin b, rhodamin 123, texas red ( sulforhodamin 110 ), 5-tamra, 5-tamra-se und tmrm+",rhodamine ist eine chemische verbindung aus der gruppe der isothiocyanate.
"der begriff materiewelle beschreibt das wellenartige verhalten von materie und wird üblicherweise verwendet, wenn dieses verhalten gegenüber den erwartungen der klassischen mechanik in den vordergrund tritt. die grundlegende theorie zum wellenverhalten von materie wurde von louis-victor de broglie 1924 in seiner dissertation erarbeitet, wofür er 1929 den nobelpreis für physik erhielt. materiewellen werden daher auch als de-broglie-wellen bezeichnet.",die de-broglie-gleichung ( auch de-broglie-gleichung oder de-broglie-gleichung genannt ) ist eine theorie der quantenmechanik. sie wurde 1923 von erwin schrödinger und erwin schrödinger entwickelt.
"in der kryptologie bezeichnet man als unizitätslänge ( auch : eindeutigkeitsdistanz ; engl. unicity distance, auch : unicity point ) diejenige länge eines geheimtextes, die er mindestens aufweisen muss, damit ein durch entzifferung daraus ermittelter klartext als eindeutige lösung erkannt werden kann.","die unicity-distanz ( auch unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distanz, unicity-distan"
die globale aphasie ist die schwerste form einer aphasie ( sprachstörung ).,"der begriff sprach- und sprachtherapie ( auch sprach- und sprachtherapie ) bezeichnet eine störung, bei der die fähigkeit einer bestimmten sprache zu verbessern."
"ein inselnetz, englisch microgrid, ist ein lokal abgegrenztes stromnetz, das nur aus einem oder einigen wenigen elektrizitätswerken besteht, ein räumlich enges gebiet versorgt und keinen direkten elektrischen anschluss zu anderen stromnetzen besitzt. das gegenstück zum inselnetz ist das verbundnetz. der übergang vom inselnetz zum verbundnetz ist fließend, da in größeren inselnetzen eine echte verbundnetzstruktur aufgebaut sein kann. technisch","ein mikrogrid ( englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid, englisch microgrid ) ist ein"
"katherine g. johnson ( * 26. august 1918 in white sulphur springs, west virginia ) ist eine us-amerikanische mathematikerin afroamerikanischer abstammung. für ihre beiträge zur berechnung der flugbahnen für das mercury-programm und den ersten bemannten flug zum mond im rahmen der apollo-11-mission wurde sie ende 2015 mit der presidential medal of freedom ausgezeichnet.","katherine g. johnson ( * 1918 in white sulphur springs, west virginia ) ist eine us-amerikanische astronomin."
"ein pseudotachylit ist ein ultrafein gekörntes, glasartig aussehendes material, das üblicherweise dunkel gefärbt ist und in form von dünnen, planaren adern oder als matrix in einem brekzienartig zertrümmerten muttergestein auftritt. äußerlich ist ein pseudotachylit einem schwarzen basaltglas ( tachylit ) oder dunklem feuerstein ähnlich.","die pseudotachylie ( englisch pseudotachylite ) ist eine sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene"
"bei der pridie-bohrung handelt es sich um die anbohrung von knorpeldefekten, um die darunterliegende knochenschicht zu durchbrechen und das einsprossen von blutgefäßen und damit eine regeneration des gewebes durch ersatzknorpel zu ermöglichen. die pridie-bohrung gehört zu den knorpeltechniken und ist damit mit der abrasionsarthroplastik und mikrofrakturierung verwandt. dabei wird der knochen unter dem schadhaften knorpel punktförmig verletzt. diese stimulation des kno","grady sizemore, auch grady sizemore, ist ein us-amerikanischer chirurg."
"clevo co. ( chinesisch 藍天電腦, pinyin lán tiān diànnǎo ‚blauer-himmel-computer ‘, börse taipeh nr. 2362 ) ist ein in taiwan ansässiger oem-/odm-hersteller von notebooks, tablet pcs und all-in-one-computern. das unternehmen wurde 1983 gegründet und hat ca. 1.500 beschäftigte. seit dem jahr 1997 werden die aktien an der börse in taipeh gehandelt. zu c","clevo ist ein taiwanisches unternehmen mit sitz in kunshan, china."
"negentropie ist die kurzbezeichnung für negative entropie und ist ein spezialfall der synentropie. allgemein ist die negentropie definiert als entropie mit negativem vorzeichen. sie kann interpretiert werden als ein maß für die abweichung einer zufallsvariablen von der gleichverteilung. da die entropie ( unordnung oder zufälligkeit ) einer gleichverteilten zufallsfolge maximal ist, folgt, dass die negentropie dieser folge minimal wird. in der informationstheoretischen interpretation","die entropie ( auch : entropie oder entropie ) ist ein begriff aus der statistischen mechanik. sie beschreibt die fähigkeit, die größe eines signals zu bestimmen."
"tyson foods, inc. ist ein us-amerikanisches unternehmen mit hauptsitz in springdale, arkansas. das unternehmen ist im aktienindex s & p 500 gelistet.","john w. tyson ist ein us-amerikanisches unternehmen, das sich mit der produktion von fleischprodukten beschäftigt. das unternehmen wurde 1935 von john w. tyson gegründet. das unternehmen wurde 1935 von john w. tyson gegründet. das unternehmen befindet sich in heflin, alabama."
"ein kühlturm ( auch rückkühlwerk ) ist eine anlage, die mittels eines wärmeübertragers überschüssige oder technisch nicht mehr nutzbare wärme aus kraftwerks- oder industrieprozessen abführt.","ein kühlturm ist ein bauwerk, das in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem gebäude, in einem"
"ein feldroboter ist eine technische apparatur, die meist autonom mechanische arbeit im ackerbau verrichtet. es gibt feldroboter, die unkraut jäten oder saaten ausbringen. ein unkrautroboter soll den einsatz von pflanzenschutzmitteln verringern und/oder arbeitskosten einsparen. die derzeit existierenden feldroboter sind prototypen. feldroboter sind wahrscheinlich nur auf vergleichsweise kleinen flächen bei sonderkulturen oder reihenfrüchten ökonomisch im vorteil gegenüber großen","ein endeffektor ( auch endeffektor, endeffektor ) ist ein robot, das in der agrarwirtschaft verwendet wird."
die panjer-rekursion ( oder auch panjer-algorithmus ) ist ein algorithmus um die wahrscheinlichkeitsverteilung einer speziellen zusammengesetzten zufallsvariable s : = ∑ i = 1 n x i : = ∑ n = 0 ∞ χ { ω ∈ ω | n ( ω ) = n } ∑ i = 1 n x i { \displaystyle s : =\sum _ { i=1,"der panjer-algorithmus ist ein algorithmus, das die wahrscheinlichkeitsverteilung der wahrscheinlichkeitsverteilung von n { \displaystyle n } und der wahrscheinlichkeitsverteilung von n { \displaystyle n } beschreibt. der algorithmus ist ein algorithmus, das die wahrscheinlichkeitsverteilung von n { \displaystyle n }, n { \displaystyle n } und n { \displaystyle n }, n } und n { \"
der erste grammatische traktat ist eine altisländische abhandlung über die altisländische sprache. diese abhandlung wurde um 1150 in island geschrieben. der verfasser ist nicht bekannt. in der sprachwissenschaft heißt er nach seinem text „ der erste grammatiker “. die abhandlung bietet eine genaue darstellung des altisländischen lautsystems und macht vorschläge zu einer konsequenten und genauen rechtschreibung des altisländischen. sie ist die einzige abhandlung dieser art in einer mittelalterlichen germanischen,"die erste grammarische schrift ( auch erste grammarische schrift ), auch erste grammarische schrift genannt, ist eine schrift, die ursprünglich in der frühen zeit der ersten grammarischen schrift entstanden ist. die erste grammarische schrift ist die erste grammarische schrift. die erste grammarische schrift ist die erste grammarische schrift. die erste grammarische schrift ist die erste grammarische schrift."
"treppenschrägaufzug ist die technische bezeichnung für die populären bezeichnungen treppen- bzw. stiegenlift, treppenlifter oder treppenaufzug. diese einrichtungen sind für personen von nutzen, die aus eigener kraft treppen nicht bewältigen können. technisch handelt es sich um ein transportmittel, das eine last, z. b. eine person, über ein treppenbauwerk hinweg befördern kann.","ein fahrrad ist ein fahrrad, bei dem ein fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad, fahrrad"
"retisol ( rt ) ist eine referenzbodengruppe der world reference base for soil resources ( wrb ). retisole sind durch tonverlagerung ( lessivierung ) geprägte böden, bei denen sich der tonverarmte und der tonangereicherte horizont netzartig durchdringen ( lat. rete = netz ). der diagnostische horizont ist der durch tonanreicherung gekennzeichnete argic horizon ( bt ). die durchdringungen werden als retic eigenschaften bezeichnet. die retisole wurde","ein retisol ist ein boden, das in einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden, einem boden oder einem boden, einem boden oder einem boden"
