reference,system
"we report the discovery of psr j09520607, a 707 hz binary millisecond pulsar that is now the fastest-spinning neutron star known in the galactic field ( i.e., outside of a globular cluster ). psr j09520607 was found using lofar at a central observing frequency of 135 mhz, well below the 300 mhz to 3 ghz frequencies typically used in pulsar searches. the discovery is part of an ongoing lofar",psr j09520607 ist ein radiopulsar des galaktischen feldes.
"september1,2017 the white house has announced it will nominate oklahoma congressman jim bridenstine to become nasa's next administrator. the news came late friday evening, before a three-day u.s. holiday weekend., nasa acting administrator robert lightfoot said he looked forward to working with the white house to ensure a smooth transition. bridenstine must be confirmed by the senate before taking office. today's announcement prompted immediate backlash from florida senators marco rubi",jim bridenstine ist ein us-amerikanischer politiker der republikanischen republikanischen partei.
"previous dating of the vi-207 and vi-208 neanderthal remains from vindija cave ( croatia ) led to the suggestion that neanderthals survived there as recently as 28,00029,000 b.p. subsequent dating yielded older dates, interpreted as ages of at least 32,500 b.p. we have redated these same specimens using an approach based on the extraction of the amino acid hydroxyproline, using preparative high-performance liquid chromatography ( prep-hplc )","die frühe paläolithische knochen ( vi-207, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-*28, vi-"
"devastating floods in nepal have sparked regional tension, with nepali politicians and media outlets claiming that indian infrastructure along their shared border has. in a visit last week to india, nepals prime minister sher bahadur deuba released a joint statement with indian prime minister narendra modi pledging to. but relations between the two countries remain strained, and many in nepal still resent india for a in the wake of the 2015 earthquakes. one source of this tension is simply the","als massive wasserflut bezeichnet man in der wirtschaftsgeschichte eine sehr große, sehr große wasserflut in nepal, die in einem gebiet von nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal, nepal,"
"the expansion of moose into southern british columbia caused the decline and extirpation of woodland caribou due to their shared predators, a process commonly referred to as apparent competition. using an adaptive management experiment, we tested the hypothesis that reducing moose to historic levels would reduce apparent competition and therefor recover caribou populations. nested within this broad hypothesis were three specific hypotheses : sport hunting could be used to substantially reduce moose numbers to an e","der begriff apparent competition ( engl. : apparent competition ) bezeichnet in der ökologie einen prozess, bei dem die anzahl der arten in einem bestimmten ökosystem stark verändert werden kann. der begriff apparent competition stammt aus dem englischen wort für „ apparent competition “, auch „ apparent competition “, „ apparent competition “, „ apparent competition “, „ apparent competition “, „ apparent competition “, „ apparent competition “, „ apparent competition"
"this study assessed the prevalence of physical and cognitive doping in recreational triathletes with two different randomized response models, that is, the cheater detection model ( cdm ) and the unrelated question model ( uqm ). since both models have been employed in assessing doping, the major objective of this study was to investigate whether the estimates of these two models converge. an anonymous questionnaire was distributed to 2,967 athletes at two triathlon events ( frankfurt and wiesbaden","die deutsche datenbank für doping ( englisch : statistical data for doping ) ist eine wissenschaftliche datenbank, die von 2,017 sportlern veröffentlicht wurden. die datenbank wurde von der frankfurter university of california, berkeley veröffentlicht. die datenbank wurde von der frankfurter university of california, berkeley veröffentlicht. die datenbank wurde von der frankfurter university of california, berkeley veröffentlicht. die datenbank wurde von der frankfurter university of california"
it is now universally accepted that utilization of lead for domestic purposes and water distribution presents a major health hazard. the ancient roman world was unaware of these risks. how far the gigantic network of lead pipes used in ancient rome compromised public health in the city is unknown. lead isotopes in sediments from the harbor of imperial rome register the presence of a strong anthropogenic component during the beginning of the common era and the early middle ages. they demonstrate that the lead pipes of the,"das bleirohr ( auch bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr, bleirohr,"
"nature | news detection made from another black-hole merger but physicists are now keen to see such waves from different types of event. ligo/caltech/mit/sonoma state ( aurore simonnet ) when two black holes collide ( artist's conception ), they create gravitational waves : ripples in the fabric of space time. its starting to become routine. gravitational waves ripples in the fabric of space-time have for the third time been picked up passing through earth",das gravitational-wave-observatorium ( ligo ) ist ein forschungszentrum der gravitationswellenforschung in louisiana und washington. es wurde am 1. juni 2015 von daniel holz und daniel holz entdeckt. das observatorium wurde am 1. juni 2015 durch das laser interferometer gravitational-wave observatory ( ligo ) in louisiana und washington entdeckt.
"oncolytic virotherapy is rapidly progressing through clinical evaluation. however, the therapeutic efficacy of oncolytic viruses in humans has been less than expected from preclinical studies. we describe an anticancer drug screen for compounds that enhance m1 oncolytic virus activity in hepatocellular carcinoma ( hcc ). an inhibitor of the valosin-containing protein ( vcp ) was identified as the top sensitizer, selectively increasing potency of the oncolytic virus up to",die onkolytische virotherapie ( auch onkolytische virotherapie ) ist ein verfahren zur behandlung von krebserkrankungen.
"the extinct ocean-going plesiosaurs were unique within vertebrates because they used two flipper pairs identical in morphology for propulsion. although fossils of these mesozoic marine reptiles have been known for more than two centuries, the function and dynamics of their tandem-flipper propulsion system has always been unclear and controversial. we address this question quantitatively for the first time in this study, reporting a series of precisely controlled water tank experiments that use reconstructed","der begriff plesiosaurs ist ein begriff aus der evolutionsbiologie. er beschreibt die bewegungsbewegungen, die während des mesozoischen ozeans während des mesozoischen ozeans während des mesozoischen ozeans während des mesozoischen ozeans während des mesozoischen ozeans während des mesozoischen ozeans während des mesozoischen ozeans während des mesozoischen ozeans während des mesozoischen ozeans während des mesozo"
"the submarine h. l. hunley was the first submarine to sink an enemy ship during combat ; however, the cause of its sinking has been a mystery for over 150 years. the hunley set off a 61.2 kg ( 135 lb ) black powder torpedo at a distance less than 5 m ( 16 ft ) off its bow. scaled experiments were performed that measured black powder and shock tube explosions underwater and propagation of blasts through a model ship hull","der hunleys torpedo ( englisch black powder torpedo ) war ein schiff, der am 17. februar 1864 von dem us-amerikanischen schiff housatonic entdeckt wurde. der hunleys torpedo wurde am 17. februar 1864 von der us-amerikanischen marinemarine housatonic entdeckt. der hunleys torpedo wurde am 17. februar 1864 von der us-marine housatonic entdeckt."
"digit reduction is a major trend that characterizes horse evolution, but its causes and consequences have rarely been quantitatively tested. using beam analysis on fossilized centre metapodials, we tested how locomotor bone stresses changed with digit reduction and increasing body size across the horse lineage. internal bone geometry was captured from 13 fossil horse genera that covered the breadth of the equid phylogeny and the spectrum of digit reduction and body sizes, from hyracotherium","die digit-reduktion ist ein begriff aus der pferdegenetik, der sich mit der entwicklung von pferden befasst. sie beschreibt die entwicklung von pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden, pferden"
"state-of-the-art compact antennas rely on electromagnetic wave resonance, which leads to antenna sizes that are comparable to the electromagnetic wavelength. as a result, antennas typically have a size greater than one-tenth of the wavelength, and further miniaturization of antennas has been an open challenge for decades. here we report on acoustically actuated nanomechanical magnetoelectric ( me ) antennas with a suspended ferromagnetic/piezoelectric thin-film heterostructure","eine antenne ist eine elektrische antenne, die elektrische strahlung erzeugt, um elektrische strahlung zu übertragen."
"pathogens and parasites can manipulate their hosts to optimize their own fitness. for instance, bacterial pathogens have been shown to affect their host plants volatile and non-volatile metabolites, which results in increased attraction of insect vectors to the plant, and, hence, to increased pathogen dispersal. behavioral manipulation by parasites has also been shown for mice, snails and zebrafish as well as for insects. here we show that infection by pathogenic","als parasiten bezeichnet man in der biologie die fähigkeit eines parasiten, ihre physiologische physiologie zu verbessern. die fähigkeit eines parasiten ist, ihre physiologische physiologie zu verbessern, die physiologische physiologie zu verbessern."
"early detection and intervention are likely to be the most effective means for reducing morbidity and mortality of human cancer. however, development of methods for noninvasive detection of early-stage tumors has remained a challenge. we have developed an approach called targeted error correction sequencing ( tec-seq ) that allows ultrasensitive direct evaluation of sequence changes in circulating cell-free dna using massively parallel sequencing. we have used this approach to examine 58 cancer-related genes encom","der begriff krebserkrankung bezeichnet in der klinischen medizin die erkrankung, bei der patienten mit krebserkrankungen ( z. b. krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebserkrankungen, krebs"
"of the 56.9 million deaths worldwide in 2016, more than half ( 54 % ) were due to the top 10 causes. ischaemic heart disease and stroke are the worlds biggest killers, accounting for a combined 15.2 million deaths in 2016. these diseases have remained the leading causes of death globally in the last 15 years. chronic obstructive pulmonary disease claimed 3.0 million lives in 2016, while lung cancer ( along with trachea and bronchus cancers ) caus","als todesfälle bezeichnet man die erkrankungsfälle, die in den vereinigten staaten, insbesondere in den vereinigten staaten und in den vereinigten staaten verursacht wurden. die todesfälle treten in den vereinigten staaten auf. die todesfälle werden auch als todesfälle bezeichnet. die todesfälle werden auch als todesfälle bezeichnet. die todesfälle werden auch als todesfälle bezeichnet. die todesfälle werden auch als todesfälle bezeichnet."
"the west antarctic ice sheet overlies the west antarctic rift system about which, due to the comprehensive ice cover, we have only limited and sporadic knowledge of volcanic activity and its extent. improving our understanding of subglacial volcanic activity across the province is important both for helping to constrain how volcanism and rifting may have influenced ice-sheet growth and decay over previous glacial cycles, and in light of concerns over whether enhanced geothermal heat fluxes and sub",das west-antarctic-rift-system ( englisch west antarctic rift system ) ist ein forschungsgebiet der antarktis. es befindet sich in der antarktischen hauptstadt ross.
"the present study aimed to investigate whether chimpanzees ( pan troglodytes ) could learn a transverse pattern by being trained in the rules of the rockpaperscissors game in which paper beats rock, rock beats scissors, and scissors beats paper. additionally, this study compared the learning processes between chimpanzees and children. seven chimpanzees were tested using a computer-controlled task. they were trained to choose the stronger of","das transversale patterning problem ( englisch transverse patterning problem ) ist ein forschungsprojekt der japanischen gesellschaft für bildung, kultur, kultur, sport und technologie der japanischen gesellschaft für bildung, kultur, sport, sport und technologie der japanischen gesellschaft für bildung, kultur, sport und technologie der japanischen gesellschaft für bildung, kultur, sport und technologie der japanischen gesellschaft für bildung, kultur, sport, sport und technologie der japanischen gesellschaft für bildung, kultur, sport"
"recently, a special class of rnas has excited researchers and triggered hundreds of now-published studies. known as circular rnas ( circrnas ), these rnas are produced by regular transcription from genomic dna, but the two ends of the ( usually ) exonic transcripts are covalently closed, probably in most cases by noncanonical splice reactions. most circrnas are expressed in the cytoplasm and are unusually stable,","die circular rnas ( englisch circular rnas ) sind eine gruppe von rnas, die in der genomischen dna enthalten sind. sie enthalten eine reihe von rnas, die in der genomischen dna enthalten sind."
"scientists have named a fearsome prehistoric crocodile after motrhead frontman lemmy. lemmysuchus obtusidens lived around 164 million years ago during the middle jurassic period and was a member of an extinct group of marine crocodile relatives called teleosaurs. 'with a metre-long skull and a total length of 5.8 metres, it would have been one of the biggest coastal predators of its time,'says university of edinburgh palaeontologi",steneosaurus leedsiwas obtusidens ( steneosaurus obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens obtusidens ob
"titanosauria was the most diverse and successful lineage of sauropod dinosaurs. this clade had its major radiation during the middle early cretaceous and survived up to the end of that period. among sauropods, this lineage has the most disparate values of body mass, including the smallest and largest sauropods known. although recent findings have improved our knowledge on giant titanosaur anatomy, there are still many unknown aspects about their evolution, especially","die titanosauren sind eine gruppe von dinosauriern, die während der frühen chronostratigraphischen zeit der erdgeschichte lebten. sie gehören zu den ältesten dinosauriern."
"in the present study, we investigated the optimum length of prolonged dormancy ( developmental arrest extending over favourable periods ) of organisms under uncertain environmental conditions. we used an artificial life model to simulate the evolution of suspended development in the ontogenesis of organisms inhabiting unpredictably changing habitats. a virtual population of semelparous parthenogenetic individuals that varied in a duration of developmental arrest competed for limited resources. at a constant level of available resources, uninterrupted development","die entwicklungsstörung ( auch entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung, entwicklungsstörung ) ist ein begriff aus der biologie, der"
"washington, d.c. a new report, released by, identifies the companies responsible for the widespread manure and fertilizer pollution contaminating water from the heartland to the gulf. much of this pollution comes from the vast quantities of corn and soy used to raise meat animals, and has caused one of the largest dead zones on record in the gulf of mexico this year. to identify the companies responsible, the investigation maps the supply chains of the top meat and feed companies","das unternehmen tysons foods ist ein us-amerikanisches unternehmen mit sitz in washington, d.c.. das unternehmen beschäftigt weltweit etwa 20.000 mitarbeiter. das unternehmen beschäftigt etwa 20.000 mitarbeiter."
"the migidae are a family of austral trapdoor spiders known to show a highly restricted and disjunct distribution pattern. here, we aim to investigate the phylogeny and historical biogeography of the group, which was previously thought to be vicariant in origin, and examine the biogeographic origins of the genus moggridgea using a dated multi-gene phylogeny. moggridgea specimens were sampled from southern australia and africa, and bertmainus was sampled from",moggridgea rainbowi ist eine gattung der gattung moggridgea in australien. die gattung moggridgea gehört zu den größten vertretern der gattung moggridgea. die gattung moggridgea gehört zu den größten vertretern der gattung moggridgea. die gattung moggridgea gehört zu den größten vertretern der gattung moggridgea.
"extremely large, bright storm system caught on camera at w. m. keck observatory maunakea, hawaii striking images of a storm system nearly the size of earth have astronomers doing a double-take after pinpointing its location near neptunes equator, a region where no bright cloud has ever been seen before. seeing a storm this bright at such a low latitude is extremely surprising, said ned molter, a graduate student at university of california, berkeley, who spotted","ein großer wolkenkratzer, auch großer wolkenkratzer, ist ein sehr großer wolkenkratzer, der im sternbild neptun entstanden ist."
"we investigate how the marital age gap affects the evolution of marital satisfaction over the duration of marriage using household panel data from australia. we find that men tend to be more satisfied with younger wives and less satisfied with older wives. interestingly, women likewise tend to be more satisfied with younger husbands and less satisfied with older husbands. marital satisfaction declines with marital duration for both men and women in differently aged couples relative to those in",das hilda-projekt ist ein forschungsprojekt der australischen regierung für sozialdienste und sozialforschung in australien. es wurde von der australian government department of social services ( dss ) gegründet. das hilda-projekt wurde von der australian government department of social services ( dss ) gegründet. das hilda-projekt wurde von der australian government department of social services ( dss ) und der melbourne institute of applied economic and social research ( melbourne institute of applied economic and social research ( melbourne institute
"the observation of hyperfine structure in atomic hydrogen by rabi and co-workers13 and the measurement4 of the zero-field groundstate splitting at the level of seven parts in 1013 are important achievements of mid-twentieth-century physics. the work that led to these achievements also provided the first evidence for the anomalous magnetic moment of the electron58, inspired schwingers relativistic theory of quantum electrodynamics9,10 and gave rise to the hydrogen maser11, which is a critical component of modern navigation","antiprotonen ( auch antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen, antiprotonen ) sind"
"by dark matter hitting black holes could be the source of some fast radio bursts that come from billions of light years away, first detected 10 years ago. the stuff we see in space stars, planets and gas only makes up about 18 percent of the mass of the universe. the rest is dubbed, which cant be seen except through its gravitational interactions with everything else. nobody knows exactly what dark matter is, but one hypothesis is that it is formed of still-theoretical particles called axions.","als iwazakis-modell bezeichnet man in der astronomie eine hypothese, die von iwazaki, iwazaki und iwazaki benannt wurde."
"the apolipoprotein e4 ( e4 ) allele is present worldwide, despite its associations with higher risk of cardiovascular morbidity, accelerated cognitive decline during aging, and alzheimer s disease ( ad ). the e4 allele is especially prevalent in some tropical regions with a high parasite burden. equatorial populations also face a potential dual burden of high e4 prevalence combined with parasitic infections that can also reduce cognitive performance. we examin",der apolipoprotein e4 ( e4 ) ist ein protein aus der gruppe der apolipoproteine. er gehört zur gruppe der apolipoproteine.
"intake of sweet food, beverages and added sugars has been linked with depressive symptoms in several populations. aim of this study was to investigate systematically cross-sectional and prospective associations between sweet food/beverage intake, common mental disorder ( cmd ) and depression and to examine the role of reverse causation ( influence of mood on intake ) as potential explanation for the observed linkage. we analysed repeated measures ( 23,245 person-observations ) from the whitehall ii","der begriff zuckerkonsum ( englisch : zuckerkonsum ) bezeichnet in der gesundheitsphysiologie die wirkung von zucker, speisen, speisen und anderen lebensmitteln. er beschreibt die wirkung von zuckerkonsum, speisen und anderen lebensmitteln. der begriff zuckerkonsum wird auch als „ zuckerkonsum “ bezeichnet. der begriff zuckerkonsum wird auch als „ zuckerkonsum “ bezeichnet. der begriff zuckerkonsum wird auch als „ zuckerkonsum “ bezeichnet"
"the transition to agriculture was a key event in human history. the extent to which this transition is associated with biological changes in different world regions remains debated. cultural and osteological records in lower nubia throughout the holocene have been interpreted as a result of in situ differentiation or alternatively as migratory events and possible admixture with surrounding populations. here we investigated the patterns of craniofacial and mandibular variation from mesolithic hunting-gathering to late farming, a period",die geschichte der menschlichen populationen während des holozäns befasst sich mit der geschichte der menschlichen populationen. die geschichte der menschlichen populationen befasst sich mit der geschichte der menschlichen populationen. die geschichte der menschlichen populationen während des holozäns befasst sich mit der geschichte der menschlichen populationen. die geschichte der menschlichen populationen während des holozäns befasst sich mit der geschichte der menschlichen populationen. die geschichte
"a nine-year-old infected with hiv at birth has spent most of their life without needing any treatment, say doctors in south africa. the child, whose identity is being protected, was given a burst of treatment shortly after birth. they have since been off drugs for eight-and-a-half years without symptoms or signs of active virus. the family is said to be `` really delighted ''. most people need treatment every day to prevent hiv destroying the immune system and caus","die hiv-infektion ist eine infektionskrankheit, bei der eine hiv-infektion durch infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektionskrankheiten, infektions"
"19 july 2017 geoscience australia is today releasing the sea floor mapping data collected during the first phase of the search for missing malaysia airlines flight mh370. the search for mh370 involved collecting large volumes of data in a remote part of the southern indian ocean. the search was conducted in two phases - the first phase was a survey to collect data, or data of the sea floor topography, to develop maps of the sea floor in the search area. these maps were used to",die search for missing airlines flight mh 370 ( englisch für : missing airlines flight mh 370 ) ist ein forschungsprojekt der australischen behörde für meeresforschung. sie wurde am 19. juli 2017 veröffentlicht.
"plastics have outgrown most man-made materials and have long been under environmental scrutiny. however, robust global information, particularly about their end-of-life fate, is lacking. by identifying and synthesizing dispersed data on production, use, and end-of-life management of polymer resins, synthetic fibers, and additives, we present the first global analysis of all mass-produced plastics ever manufactured. we estimate that 8300 million metric tons ( mt ) as","ein kunststoffschmutz ist ein sammelbegriff für stoffe, die aus kunststoffen hergestellt werden. kunststoffe werden in der industriellen chemie, insbesondere in der technischen chemie, verwendet. kunststoffe werden in der industriellen chemie, insbesondere in der technischen chemie, verwendet. kunststoffe werden in der industriellen chemie, insbesondere in der technischen chemie, insbesondere in der chemie, verwendet. kunststoffe werden"
"although considerable progress has been made in understanding the genetic basis of morphologic traits ( for example, body size and coat color ) in dogs and wolves, the genetic basis of their behavioral divergence is poorly understood. an integrative approach using both behavioral and genetic data is required to understand the molecular underpinnings of the various behavioral characteristics associated with domestication. we analyze a 5-mb genomic region on chromosome 6 previously found to be under positive selection in domestic dog breeds","der williams-beuren-syndrom ( englisch williams-beuren-syndrom ) ist ein syndrom, bei dem menschen und tieren, auch haushunde, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, tieren, t"
"using footage from body-worn cameras, we analyze the respectfulness of police officer language toward white and black community members during routine traffic stops. we develop computational linguistic methods that extract levels of respect automatically from transcripts, informed by a thin-slicing study of participant ratings of officer utterances. we find that officers speak with consistently less respect toward black versus white community members, even after controlling for the race of the officer, the severity of the in","ein polizeidienst ist ein polizeidienst, das sich mit dem schutz von polizei- und polizeibeamten befasst. es handelt sich dabei um einen polizeidienst, der sich mit dem schutz von polizei- und polizeibeamten befasst. die polizeidienstliche behörde beschäftigt sich mit dem schutz von polizei- und polizeibeamten."
"much attention has been given in the literature to the effects of astrophysical events on human and land-based life. however, little has been discussed on the resilience of life itself. here we instead explore the statistics of events that completely sterilise an earth-like planet with planet radii in the range 0.51.5 r and temperatures of 300k, eradicating all forms of life. we consider the relative likelihood of complete global sterilisation events from three astrophysical sources supernovae, gamma-ray bursts,","der begriff vollständiger sterilisation ( engl. complete sterilisation ) bezeichnet in der astronomie einen zustand, bei dem die entstehung des menschlichen lebens entsteht. der begriff stammt aus dem griechischen wort „ vollständiger sterilisation “."
"in the aftermath of a flood, fire ants, solenopsis invicta, cluster into temporary encampments. the encampments can contain hundreds of thousands of ants and reach over 30 ants high. how do ants build such tall structures without being crushed? in this combined experimental and theoretical study, we investigate the shape and rate of construction of ant towers around a central support. the towers are bell shaped, consistent with towers of constant strength","ein feuerturm ( auch feuerturm ) ist ein bauwerk, das in einem gebäude, einem gebäude oder einem gebäude dient. es handelt sich dabei um einen turm, der in einem gebäude entstanden ist, ohne dass es sich um einen turm handelt. der begriff feuerturm stammt aus dem lateinischen wort „ feuer “ und bedeutet „ feuer “."
"sleep is essential for survival, yet it also represents a time of extreme vulnerability to predation, hostile conspecifics and environmental dangers. to reduce the risks of sleeping, the sentinel hypothesis proposes that group-living animals share the task of vigilance during sleep, with some individuals sleeping while others are awake. to investigate sentinel-like behaviour in sleeping humans, we investigated activity patterns at night among hadza huntergatherers of tanzania.",die sentinel-hypothese ( auch sentinel-hypothese oder sentinel-hypothese ) ist eine hypothese der menschlichen schlaftheorie. sie wurde 1966 von frederick snyder entwickelt.
"most massive stars end their lives in core-collapse supernova explosions and enrich the interstellar medium with explosively nucleosynthesized elements. following core collapse, the explosion is subject to instabilities as the shock propagates outward through the progenitor star. observations of the composition and structure of the innermost regions of a core-collapse supernova provide a direct probe of the instabilities and nucleosynthetic products. sn 1987a in the large magellanic cloud is one of very few supernovae for",die kernexplosion 1987a ist eine supernova der supernovae sn 1987a in der großen magellanschen wolke. sie ist die größte supernova der welt.
"the presence of neandertals in europe and western eurasia before the arrival of anatomically modern humans is well supported by archaeological and paleontological data. in contrast, fossil evidence for denisovans, a sister group of neandertals recently identified on the basis of dna sequences, is limited to three specimens, all of which originate from denisova cave in the altai mountains ( siberia, russia ). we report the retrieval of dna from a decid",die denisovanen ( russisch андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андрей андр
"local reindeer herder witnessed the tundra explosion that led to birth of new hole in river. new funnel in yerkuta is reported to be 8 meters in diameters and about 20 meters deep. picture : alexandr sokolov scientists have located two fresh craters formed on yamal peninsula this year, with the latest exploding on 28 june with the eruption picked up by new seismic sensors specifically designed to monitor such events, the siberian times can disclose. first pictures","die explosion in seyakha ist eine explosion in der nähe von moskau, die am 28. juni 2017 stattfand. die explosion erfolgte am 28. juni 2017 in der nähe von moskau. die explosion wurde am 28. juni 2017 entdeckt."
"exoskeletons have evolved 18 times independently over 550 mya and are essential for the success of the gastropoda. the gastropod shell shows a vast array of different sizes, shapes and structures, and is made of conchiolin and calcium carbonate, which provides protection from predators and extreme environmental conditions. here, i report that the gastropod shell has another function and has been co-opted as a defense system to encase and kill parasitic nematodes. upon infection,","die schildkröte ( auch schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte, schildkröte"
"jock fistick/bloomberg via getty magnetic resonance imaging scanners rely on liquid helium to cool their superconducting magnets. scientists fear they may be forced to halt experiments or shut down laboratory instruments because the ongoing blockade of qatar is threatening their helium supplies. the gulf state supplies hospitals and laboratories around the world, but had to close its two helium plants after saudi arabia and several neighbouring countries blocked most of its exports and import","der begriff helium ist ein begriff aus der physik, der sich mit der erzeugung von flüssigem helium befasst."
"ancient dna is revealing new insights into the genetic relationship between pleistocene hominins and modern humans. nuclear dna indicated neanderthals as a sister group of denisovans after diverging from modern humans. however, the closer affinity of the neanderthal mitochondrial dna ( mtdna ) to modern humans than denisovans has recently been suggested as the result of gene flow from an african source into neanderthals before 100,000 years ago. here we report the","der begriff mitochondriale dna ( englisch mitochondrial dna, mtdna ) bezeichnet in der genetik die gesamtheit der mitochondrialen dna ( mtdna ), die in der frühen chronostratigraphischen untersuchung von archaischen menschen und menschlichen menschen stammen."
"one of the challenges in strabismus is to guarantee stability of the surgical corrections. re-surgeries are often required even after careful diagnosis, planning, and execution. several factors contribute to this undesired outcome and the existing management strategies are ineffective. the present alternative is to compensate for their consequences. ocular rotations are evoked by muscular contractions and relaxations ( active forces ). during eye movement, periocular tissues","ein strabismus ist ein begriff aus der chirurgischen chirurgie. es bezeichnet einen zustand, bei dem die bewegungen des oculomotorsystems in einem bestimmten bereich entstehen. die bewegungen des oculomotorsystems treten auf, wenn die bewegungen des oculomotorsystems entstehen. die bewegungen des oculomotorsystems entstehen während der chirurgischen chirurgie. die bewegungen des oculomotorsystems entstehen während der chirurgischen chirurgie"
"as nasa makes plans to one day send humans to mars, one of the key technical gaps the agency is working to fill is how to for fuel production, habitats and other equipment. one option : small nuclear fission reactors, which work by splitting uranium atoms to generate heat, which is then converted into electric power. nasas technology development branch has been funding for three years, with the aim of demonstrating the system at the nevada national security site near las vegas. testing is","die nasa ist eine us-amerikanische forschungsbehörde, die sich mit der entwicklung von kernreaktoren beschäftigt. die behörde wurde 1965 gegründet."
"we present a summary of the planck constant determinations using the nrc watt balance, now referred to as the nrc kibble balance. the summary includes a reanalysis of the four determinations performed in late 2013, as well as three new determinations performed in 2016. we also present a number of improvements and modifications to the experiment resulting in lower noise and an improved uncertainty analysis. as well, we present a systematic error that had been previously unrecognized and we have quant","die codata task group on fundamental constants ( tgfc ) ist ein forschungsprojekt der codata task group on fundamental constants ( tgfc ), das von der codata task group on fundamental constants ( tgfc ) entwickelt wurde."
"frogs ( anura ) are one of the most diverse groups of vertebrates and comprise nearly 90 % of living amphibian species. their worldwide distribution and diverse biology make them well-suited for assessing fundamental questions in evolution, ecology, and conservation. however, despite their scientific importance, the evolutionary history and tempo of frog diversification remain poorly understood. by using a molecular dataset of unprecedented size, including 88-kb characters from 95",der begriff frog ( von lateinisch frog ‚fliegen ‘ ) bezeichnet in der biologie die größte gruppe von wirbeltieren.
"the prehistory of wild potato use, leading to its domestication and diversification, has been well-documented in, and confined to, south america. at least 20 tuber-bearing, wild species of solanum are known from north and central america, yet their importance in ancient diets has never been assessed from the archaeological record. here, we report the earliest evidence of wild potato use in north america at 10,90010,100 calendar years ( cal ) b.p. in","die wildkante ( solanum jamesii ), auch wildkante ( solanum ), ist eine pflanzenart aus der gattung solanum in der unterfamilie der süßgräser ( solanum ). sie gehört zur familie der süßgräser ( solanum )."
"the past decades have been characterized by a growing number of climatic anomalies. as these anomalies tend to occur suddenly and unexpectedly, it is often difficult to procure empirical evidence of their effects on natural populations. we analysed how the recent sea surface temperature ( sst ) anomaly in the northeastern pacific ocean affects body condition, nutritional status, and immune competence of california sea lion pups. we found that pup body condition and blood glucose","die meeresoberflächentemperatur ( englisch sea surface temperature, sst ) ist eine sehr seltene erkrankung der meeresoberflächentemperatur ( sst ), die durch eine erhöhte konzentration des meeresoberflächenspiegels ( igg, iga, iga, iga, iga, iga, iga, iga, iga, iga, iga, iga, iga, iga, iga, iga,"
