reference,system
"cxcr5 ( kurz für cxc-motiv-chemokinrezeptor 5, auch burkitt-lymphom-rezeptor 1 ( blr-1 ), monocyte-derived receptor 15 ( mdr-15 ), cd185 ) ist ein rezeptorprotein aus der familie der chemokinrezeptoren. dieser rezeptor kommt insbesondere auf lymphozyten, wie b- und t-lymphozyten, vor und kann in besonders hoher dichte auf zellen des burkitt-lymp",cxcr5 ( engl. für cxc-motiv-chemokinrezeptor 5 ) ist ein oberflächenprotein aus der familie der x-chemokine.
"nominalklassen sind durch die grammatik einer sprache vorgegebene einteilungen aller ihrer nomina in eine endliche zahl von gruppen, die oft – aber keineswegs immer – wörter von gleichartiger bedeutung umfassen. sprachen, die auf einem nominalklassensystem aufbauen, werden als klassensprachen bezeichnet. als spezialfall von nominalklassen kann man die ( maximal drei ) genera in den indogermanischen und den semitischen sprachen betrachten. die gruppenzugehörigkeit eines nomens muss zwingend durch ein die klasse identifizierendes","als nomenklatur wird in der sprachwissenschaft eine systematische einteilung von sprachlichen phänomenen bezeichnet. das wort wird mit einem klassifikationskriterium festgelegt, nach dem die betreffenden wörter oder satzgliederung ( nouns ) durch morphologische, grammatische oder lexikalische merkmale gekennzeichnet werden. andere klassifikationsregeln sind, z. b. nach dem deutschen wortschatz, nach der grammatischen funktion oder nach dem verwendeten nomenklatursystem."
"reziprokpronomen ( wechselseitige fürwörter ) sind pronomen, die reflexivpronomen ähneln, insofern als sie im satz meistens als objekt stehen und sich auf ein vorhergehendes satzglied ( in der regel das subjekt ) rückbeziehen. die bedeutung ist hierbei jedoch von der art, dass reziprokpronomen sich auf ganze gruppen beziehen müssen und aussagen, dass die genannte handlung zwischen mitgliedern der gruppe untereinander stattfindet. im deutschen ist die form","reziproke pronominale oder reziproke afffixe ( reciprocale oder reziproke afffixe ; von lateinisch reciprocus ‚mit einander bezüglich ‘, ‚wechselseitig ‘ ) sind pronomen, die in einer sprache die beziehung zwischen zwei (einander ) bedingende sätze ( ausdrücke ) betonen."
"molekülwolken sind interstellare gaswolken, deren größe, dichte und temperatur die bildung von molekülen erlaubt. sehr dichte und kalte molekülwolken sind als dunkelwolken bekannt, es sind die geburtsstätten von sternen. mehr als die hälfte der ( baryonischen ) masse der milchstraße steckt in den molekülwolken.","eine molekulare wolke ( englisch molecular cloud ) ist eine wolkenartige ansammlung von gas und plasma, die sich besonders in den interstellaren raum einstellt. sie stellen einen prozent des interstellaren mediums dar. innerhalb der milchstraße nimmt die molekulare wolke einen großteil des gesamten raumvolumens ein."
"ein totempfahl, seltener auch wappenpfahl genannt, ist eine monumentale skulptur, die aus einem großen baumstamm geschnitzt und anschließend bemalt wird. totempfähle waren vor allem bei den indianern der amerikanischen nordwestküste verbreitet. die errichtung eines totempfahles war mit der ausrichtung eines potlatches verbunden, bei dem die stellung der familie in der sozialen hierarchie ihres jeweiligen stammes bestätigt wurde. anders als von den ersten missionaren in british columbia vermutet","totem pole ( auch totem-pol ) sind große monolithische archäologische fundstellen, die ursprünglich in der küstenregion des nordamerikanischen pazifischen nordwestens angelegt waren. sie werden heute vorwiegend als paraphernalien oder historische symbole dienten. die meisten der totem-pols wurden bis in die 1960er jahre von richard hunt hergestellt. zu den größten totem-pols der welt zählen der große park von alaska, der bockham park und das victoria-heiligtum von san francisco"
"theophyllin ( von lateinisch thea ‚tee ‘ und altgriechisch φύλλον phýllon, deutsch ‚blatt ‘ ) ist ein vom xanthin abgeleiteter naturstoff aus der gruppe der purinalkaloide. der name leitet sich von teeblättern ab, aus denen albrecht kossel 1888 als erster kleine mengen dieser substanz isolieren konnte. in geringer menge kommt theophyllin auch in kaffeebohnen, kolanüssen und guaraná vor und ist ein abbauprodukt des coffeins im stoffwechsel des","theophyllin ist ein arzneistoff mit mäßigen bis starken schmerzen. er ist der erste vertreter der pflanzlichen antiphlogistika, einer klasse von bronchodilator-alkaloide."
"der permanente welkepunkt ( pwp ) oder welkepunkt kennzeichnet den austrocknungsgrad eines bodens. der begriff stammt aus der pflanzenökologie. trocknet ein boden bis zum permanenten welkepunkt aus, wird das wasser im gut durchwurzelten bodenhorizont so stark gebunden, dass pflanzen unumkehrbar ( irreversibel ) welken. die pflanzenwurzeln können bei einer so geringen bodenfeuchte keine vergleichbar hohe saugspannung entwickeln, um das wasser aus dem boden","der wiltungsgrad ( auch wasserzufuhrzahl ) ist ein maß für die „ wassergehalt “ eines bodens. der wiltungsgrad gibt an, wie viel wasser in einem bestimmten boden vorhanden ist, vor allem in form von wasser. dieser bereich ist sehr wasserreich, da die menge des wassers in abhängigkeit von der wassersättigung der pflanzen gebildet wird. als physikalischer parameter ist der wiltungsgrad einer pflanze unabhängig von der zufuhr oder aufnahme von wasser aus dem bod"
"das ministry of natural resources and environment ( nre ) ( malaiisch : kementerian sumber asli dan alam sekitar ; deutsch : ministerium für naturressourcen und umwelt ) ist ein ministerium des staates malaysia. neben der aufsicht über die forsten, die gewässer und die mineralischen ressourcen malaysias umfasst dessen aufgabengebiet auch die verwaltung der diversen naturschutzgebiete. darüber hinaus ist hier die landvermessung und erstellung topographischer kartenwerke angesiedelt.","das ministerium für wasser, land und natürliche ressourcen ( malaiisch ministery of water, land and natural resources, muoc ) ist das ministerium für land, land und natürliche ressourcen in malaysia. es ist verwaltungsbehörde des staates malaysia und untersteht dem ministerium für umwelt, landschaft und naturschutz."
mescalin oder meskalin ist ein psychedelisch und halluzinogen wirksames alkaloid aus der stoffgruppe der phenethylamine.,"mesolin ist ein arzneistoff aus der gruppe der phenylethylamine, der als schlafmittel und halluzinogenes mittel eingesetzt wird. sein wirkungsmechanismus ist noch nicht eindeutig aufgeklärt. mesolin wird im gegensatz zu anderen psychoaktiven substanzen nicht in der ( pharmakologischen ) forschung zur verfügung gestellten stoffklasse der „ psychoaktiven substanzen “."
"cacert ist eine gemeinschaftsbetriebene, nichtkommerzielle zertifizierungsstelle ( certification authority, kurz ca ), die von der in australien eingetragenen non-profit-organisation cacert incorporated betrieben wird. cacert stellt für jedermann kostenfrei x.509-zertifikate für verschiedene einsatzzwecke aus und soll eine alternative zu den kommerziellen zertifizierungsstellen sein, die zum teil recht hohe gebühren für ihre zertifikate erheben.","cacert ist eine im februar 2003 von duane groth gegründete non-profit-organisation, die sich mit dem austausch und der verifizierung von zertifikaten für verschiedene betriebssysteme und plattformen befasst. der hauptsitz befindet sich in toronto, ein niederlassungszentrum in kanada. cacert bietet seinen clients die möglichkeit, mit online-sicherheitsdiensten und nachrichtendiensten zu arbeiten."
"fred basolo ( * 11. februar 1920 in coello ( illinois ) ; † 27. februar 2007 ) war ein us-amerikanischer chemiker ( anorganische chemie, komplexchemie ).","giovanni basolo ( * 1. november 1922 in der italienischen gemeinde coello, illinois ; † 29. dezember 1997 in skokie, illinois ) war ein us-amerikanischer chemiker und hochschullehrer. er war der sohn eines kaufmanns, der physik studierte, und alfredo basolo, einem frühkind. giovanni basolo besuchte die schule in pavia und studierte chemie an der southern illinois university mit dem bachelor-abschluss 1942 und der promotion 1943"
"ein barcodeleser ist ein datenerfassungsgerät, das verschiedene barcodes lesen und weitergeben kann. die erkennung dieser strichcodes erfolgt dabei rein optisch entweder mit rot- oder infrarotlicht. jeder barcodeleser besteht aus der eigentlichen leseeinheit und der nachgeschalteten dekodiereinheit. während dies bei den lesestiften meistens zwei geräte sind ( es gibt auch lesestifte mit integriertem dekoder ), ist bei fast allen anderen gerätetypen die dekodiereinheit in der leseeinheit integriert. fast alle typen sind mittlerweile als stationäre","ein barcode-scanner ( englisch barcode reader ), auch pen-type-scanner genannt, ist ein lichtwandler, der aus einem gerät, das ein objekt entweder berührungslos oder mit einer lichtquelle abtastet, besteht. dazu wird ein lichtstrahl in die spitze des geräts gelegt, der die abtastung des objektes beobachtet."
"obskurität ( von lateinisch obscuritas „ dunkelheit, unverständlichkeit “ ) bezeichnet eine verdunkelung im übertragenen sinn einer undeutlichkeit. das zugehörige adjektiv obskur wird im deutschen seit dem 17. jahrhundert in der bedeutung „ dunkel, unbekannt, verdächtig, [ von ] zweifelhafter herkunft “ verwendet. im bereich der informationssicherheit beschreibt obskurität unter dem schlagwort „ security through obscurity “ ( engl. „ sicherheit durch obskur","obscurantismus ( aus lateinisch obscurus „ unbestimmt “ und -ismus ) ist ein wort aus dem bereich der philosophie. es bezeichnet die negation von theoretischen, religiösen oder ideologischen überzeugungen, die falsibel und unverständlich sind. der ausdruck wird auch im zusammenhang mit pseudowissenschaften, insbesondere in bezug auf wissenschaftliche theorien, verwendet."
"das gilgamesch-epos ist der inhalt einer gruppe literarischer werke, die vor allem aus dem babylonischen raum stammt und eine der ältesten überlieferten, schriftlich fixierten dichtungen beinhaltet. das gilgamesch-epos in seinen verschiedenen fassungen ist das bekannteste werk der akkadischen und der sumerischen literatur. als gesamtkomposition trägt es den ab der zweiten hälfte des 2. jahrtausends v. chr. belegten titel „ derjenige, der die tiefe sah “ ( ša naq","das gilgamesh-epos gehört zu den ältesten erzählenden epen der menschheit und entstand zwischen dem 1. und 2. jahrhundert v. chr. es ist ein fast vollständig erhaltenes werk, das heute nur noch in akkadischer, akkadischer und babylonischer überlieferung vorkommt. der text ist in akkadischer sprache abgefasst, gehört jedoch auch ins deutsche übersetzt. das epos beginnt mit einer gilgoscht-epoche, in der enkidu die mittelpunkte für seine unter"
"dropull ( albanisch unbestimmt, bestimmt : dropulli ; griechisch δρόπολις drópolis ) ist eine region im kreis gjirokastra im süden albaniens. es handelt sich um das breite tal des drino, das sich als ebene von der griechischen grenze bis nördlich von gjirokastra erstreckt. die 2015 geschaffene gemeinde dropull umfasst die von der griechischen minderheit bewohnten dörfer, auch die im pogon-tal und im tal des kselos. zuvor gab es im",die altantike war ein gebiet im südwesten albaniens. es wurde spätestens seit dem 5. jahrhundert v. chr. von der griechischen region chaon im heutigen griechenland bewohnt. auf dem gebiet der altantike stand das bischofskloster hadrianopolis. die kirchenprovinz hadrianopolis wurde von papst johannes iii. zum episcopalgebiet der diözese von hadrianopolis ernannt.
"die robben ( pinnipedia ) sind ein taxon im wasser lebender raubtiere ( carnivora ) und gehören somit ökologisch zu den meeressäugern. die wissenschaftliche bezeichnung „ pinnipedia “, abgeleitet von den lateinischen wörtern pinna ‚flosse ‘ und pes ‚fuß ‘, bedeutet flossenfüßer. sowohl diese bezeichnung als auch die bezeichnung wasserraubtiere findet man mitunter auch in der fachliteratur. in einer älteren biologischen systematik wurden die wasserraubtiere",die pinnipeds ( arctocephalus ) sind eine ausgestorbene tiergattung in der familie der kieferlosen ( diphyletische ). zusammen mit den anderen arten der kieferlosen ( arctocephalusdomestris ) gehören sie zur ordnung der lashornvögel. der artname pinnipeds ist ein retronym.
"die ursprünge der isländischen küstenwache ( landhelgisgæsla íslands oder landhelgisgæslan ) können bis ins jahr 1859 zurückverfolgt werden, als die korvette ørnen mit patrouillen in isländischen gewässern begann. im jahre 1906 kam das erste eigens für diesen zweck gebaute patrouillenboot islands falk nach island. die verteidigung des eigenen hoheitsgebietes auf see begann ungefähr 1920. offiziell wurde die isländische küstenwache am 1. juli 1926 gegründet",die island coast guard ( icg ; deutsch : islandische küstenwache ) ist die nationale küstenwache islands.
ernst theodor carl schwalbe ( * 26. januar 1871 in berlin ; † 16. märz 1920 in schutow bei rostock ) war ein deutscher pathologe.,"carl friedrich august meyer ( * 6. märz 1877 in wien ; † 2. september 1939 in unterfranken ) war ein österreichischer mediziner, pathologe und embryologe."
"abwärme ist wärme, die von lebewesen oder technischen geräten erzeugt und an die umgebung abgegeben wird. thermodynamisch betrachtet sind die meisten realen prozesse irreversibel. als folge der dissipation von energie entsteht bei diesen vorgängen unvermeidlich wärme.","anthropogenie ( gr. „ anthropozän “ = von altgriechisch ἄνθρωπος ánthrōpos, deutsch ‚mensch ‘, und καινός ‚neu ‘ ) ist die bezeichnung für die von menschen und tieren verursachte unmittelbare wärmeerzeugung. der begriff wird häufiger verwendet, um anzuzeigen, dass der mensch unmittelbarer mit der umwelt in kontakt ist, während die tieren in kontakt stehen, um die wärme zu produzieren."
jacopo ligozzi ( * 1547 in verona ; † 1627 in florenz ) war ein italienischer maler.,luigi ermano ligozzi ( * 12. april 1543 in verona ; † 16. april 1574 ebenda ) war ein italienischer maler und zeichner.
sechse kommen durch die ganze welt ist ein märchen ( atu 513a ). es steht in den kinder- und hausmärchen der brüder grimm ab der zweitauflage von 1819 an stelle 71 ( khm 71 ).,"die sechs strahlen ( englischer originaltitel : six go through the whole world ) ist eine in fast 2000 jahren entstandene volksmärz, die in den frühen 1950er jahren im dänischen sachverhalt auftrat. die erzählung wurde nach ihrem erfinder, dem deutsch-britischen schriftsteller hugo schott, benannt. er schrieb die geschichte im jahr 2005 auf englisch."
natriummethanolat ist das alkoholat des methanols mit natrium als gegenion und das wichtigste der methanolate. natriummethanolat sollte nicht mit natriumethanolat ( summenformel c2h5nao ) verwechselt werden.,"natriummethoxid, 2 na + 2 h2o ist eine chemische verbindung aus der gruppe der methoxide."
"der knicks, also das leichte einknicken beider knie, ist eine ritualisierte geste, die einer anderen, meist ranghöheren person achtung oder verehrung bedeuten soll. nach den regeln der etikette knicksen im allgemeinen nur mädchen und frauen ; die dem knicks entsprechende männliche handlung ist der „ diener “.","als curtsie bezeichnet man im ballett eine bewegung der wirbeltiere vor dem balz, bei der der körper nach vorne gedreht wird. die bewegung kann auch beim menschen angeboren sein, beispiel die ehefrau bierbrauen rüsten vor dem balz, aber auch die frau, die bei geburt des mannes den balz mit dem gesicht nach vorne gedreht hat. curtsien sind, wie auch die schwarzen sackzähne, fester bestandteil des ballett"
"martin david kamen ( * 27. august 1913 in toronto ; † 31. august 2002 in montecito, santa barbara ) war ein kanadisch-us-amerikanischer physiker. er ist bekannt als ko-entdecker der synthese des langlebigen kohlenstoff-isotops c-14 mit sam ruben im radiation laboratory der university of california 1940. kamen war sohn russischer einwanderer und wuchs in chicago auf, wo er chemie studierte, mit dem bachelor-abschluss 1933 und der promotion in phy","martin kamen ( * 27. august 1913 in toronto ; † 31. august 2002 in montecito, kalifornien ) war ein us-amerikanischer biochemiker und physiker. er war einer der pioniere der kernphysik."
"eine zerfallsreihe im allgemeinen sinn ist die abfolge der nacheinander entstehenden produkte eines radioaktiven zerfalls. sie bildet sich, indem ein radionuklid sich in ein anderes, dieses in ein drittes umwandelt usw. ( „ zerfällt “ ). das zuerst entstehende nuklid wird tochternuklid genannt, das dem tochternuklid folgende enkelnuklid, das dem enkelnuklid folgende urenkelnuklid usw. aus einer vorhandenen menge eines instabilen nuklids bildet sich durch zerfall ein gemisch der nuklide","primordiale nukleosynthese oder auch primordialkette ist eine moderne bezeichnung für die entwicklung allen natürlichen nukleosynthesen eines chemischen elements mit ordnungszahl größer als 104. sie steht im gegensatz zur klassischen synthese von uran-235, die eine halbwertszeit von nur 24.000 jahren besitzt. das element kommt auf der erde vor ungefähr 4.5 milliarden jahren und ist somit ein wesentlicher bestandteil des universums. derartige isotope sind jedoch die häufigsten natürlichen nukleosynthesen."
"henry richard gibson ( * 24. dezember 1837 in kent island, queen anne ’ s county, maryland ; † 25. mai 1938 in washington, d.c. ) war ein us-amerikanischer politiker. zwischen 1895 und 1905 vertrat er den bundesstaat tennessee im us-repräsentantenhaus.","william carl gibson ( * 3. dezember 1837 auf der insel kent island, maryland ; † 11. februar 1923 in washington, d.c. ) war ein us-amerikanischer politiker. von 1883 bis 1889 vertrat er den bundesstaat tennessee im us-repräsentantenhaus."
"promiskuität ( von lateinisch prōmiscuus ‚gemeinsam ‘, zu miscēre „ mischen “ ), seltener promiskuitivität, ist die praxis sexueller kontakte mit relativ häufig wechselnden verschiedenen partnern oder parallel mit mehreren partnern. das adjektiv promiskuitiv oder promisk wird auch verwendet für „ sexuell freizügig “ oder „ offenherzig “. promiskes verhalten wird im westlichen kulturkreis als eine ausprägung der sexuellen selbstbestimmung, die als form der beziehungsanarchie dem autonom","promiskuität ( lateinisch promiscuus = versichert, gesichert ) und promiskuitätsprinzip ( englisch promiscuity principle, deutsch vermutungsprinzip ) beschreiben einen sozialpsychologischen begriff, der die gesamtheit der menschlichen verhaltensweisen bezeichnet. promiskuität liegt vor, wenn eine person ihren sexual kontakte mit einem anderen lebewesen, einem anderen, mehr oder weniger direkten partner, annimmt. ein promiskues individuum verzeichnet sich selbst als promisku,"
"unter tonfilm versteht man im allgemeinen einen film, der im unterschied zum live begleiteten stummfilm mit technisch-wiederholbarer schallbegleitung versehen ist. insbesondere im englischen sprachraum bezeichnete man frühe tonfilme auch als talkies ( kurzform von „ talking pictures “ ).","ein talking film ( englisch, eigentlich : sprechendes film ) ist ein film, bei dem die tonaufnahmen von personen im durchschnitt hörbar gemacht werden. das konzept entstand in den 1920er jahren in den usa."
"amity university ist eine private universität ansässig in noida, uttar pradesh, indien. die amity university wurde 2003 gegründet und hat 35.000 studenten. sie wurde 2012 von der naac ( national accreditation and assessment council ) akkreditiert. die universität gehört zur amity education group, die private universitäten und andere bildungseinrichtungen in indien und acht weiteren standorten weltweit betreibt.","die amity university ( hindi : रामपुर रज़ा किताब, urdu : رام پور رضا کِتاب خانہ rāmpur vitāb khāna ) ist eine öffentliche universität in ramat gan. sie wurde 2005 gegründet und wird von der ritnand balved education foundation verwaltet. die amity university gehört zu den führenden privatuniversitäten indiens und ist in privatbesitz."
"swype ist eine eingabemethode für touchscreens, die von der gleichnamigen firma entwickelt wurde und zuerst auf dem samsung omnia 2 ( gt-i8000 ) ( windows mobile ) zum einsatz kam. swype inc. wurde am 6. oktober 2011 vom amerikanischen unternehmen nuance übernommen. die weiterentwicklung wurde im februar 2018 eingestellt.","swype ist eine freie software für spracherkennung, die von samsung inc. entwickelt wird. sie wird hauptsächlich für betriebssysteme android und ios eingesetzt."
"ein baumkronenpfad ( u. a. auch baumwipfelpfad, baumkronenweg, waldwipfelweg, und ähnlich ; auch nach engl. tree top walk [ way ] oder canopy walk [ way ] genannt ) ist ein auf plattformen und stegen angelegter lehrpfad, der durch die verknüpfung von klassischen lehrpfadelementen wie schautafeln oder tastelementen und erlebnisorientierten abschnitten das verständnis für die ökologischen zusammenhänge im kron","eine treetop walkway ( deutsch etwa : baumlift ) ist ein freistehender, oft in stumpfer entfernung zum stein gewählter spaziergang, der eine baumartige struktur mit auffälligen bäumen überragt. es gibt eine reihe von solchen wegen."
"die nukleosynthese ( von lateinisch nucleus ‚kern ‘, ‚atomkern ‘ und von altgriechisch synthesis ‚aufbau ‘, ‚zusammenfügung ‘ – auch als nukleogenese oder elemententstehung bezeichnet ) ist die entstehung von atomkernen und damit den chemischen elementen. man unterscheidet zwischen der primordialen nukleosynthese kurz nach dem urknall und der stellaren nukleosynthese, die hauptsächlich auf kernfusion, daneben auf r-, s-","die kernsynthese ( auch nukleosynthese, nukleonensynthese, nukleosynthese ; von altgriechisch nukleos „ kern “ und σύνθεσις sýnthesis „ zusammensetzung “, deutsch ‚zusammenfügung ‘ ) ist eine wissenschaft, die sich mit der entwicklung der elemente ( nukleosynthese ) befasst. die bezeichnung kernsynthese wird heute in der physik und materialwissenschaft nicht mehr verwendet."
"der bittersüße nachtschatten ( solanum dulcamara ) ist eine pflanzenart aus der gattung der nachtschatten ( solanum ) in der familie der nachtschattengewächse ( solanaceae ). zu seltener oder früher verwendeten trivialnamen zählen alpranke, bittersüß, hirschkraut, heischkraut, mäuseholz, saurebe, seidelbeere, wilde stickwurz und wasserranke. er ist giftig, er enthält das saponin sola",der bittersüße ( solanum dulcamara ) ist eine pflanzenart aus der gattung der bittersüßen ( solanum ) in der familie der raublattgewächse ( boraginaceae ).
"die wollaston-medaille ist eine auszeichnung, die von der geological society of london an wissenschaftler für besondere leistungen im bereich der geologie verliehen wird. benannt ist die medaille nach dem englischen chemiker william hyde wollaston ( 1766–1828 ). sie wurde erstmals im jahre 1831 verliehen. sie bestand ursprünglich aus palladium, einem metall, das wollaston entdeckt hatte. die liste der mit dieser medaille ausgezeichneten persönlichkeiten umfasst :","die wollaston-medaille ( englisch wollaston medal ) ist eine auszeichnung der geological society of america für frauen, die sich geologisch und botanisch mit der wollaston-medaille ausgezeichnet haben. sie wird seit 1951 vergeben. früher wurde sie auch noch als wollaston medal bezeichnet, ist jedoch schon im 19. jahrhundert bekannt. die wollaston-medaille ist nach william henry wollaston benannt, der als einer der ersten frauen mit der medal ausgezeichnet wurde."
"verwandtenselektion ( englisch kin selection ; auch : sippenselektion ) bezeichnet in der evolutions- und soziobiologie eine erweiterung der theorien der natürlichen auslese ( biologischen selektion ). im rahmen der theorie der gesamtfitness ( vergleiche biologische fitness ) will die verwandtenselektion eine erklärung liefern für die vererbung von kooperativem und selbstlosem verhalten zwischen lebewesen. wenn beispielsweise ein tier seinen verwandten dabei hilft, ihre nachkommen aufzuziehen, fördere dies","inclusive-selektions-theorie ( engl. inclusive fitness theory ) ist ein ansatz in der evolutionsbiologie, der versucht, den altruismus zu erklären. die idee zur inclusiven selektions-theorie wurde erstmals 1964 von dem britischen biologen william rowan hamilton in seinem buch the social security theory veröffentlicht. hamilton unterschied darin, dass jede art der selektion sowohl die kostengünstigste selektionsvariante, die letztlich zur auswahl eines spenders führt, als auch die kostengünstigste variante"
"diejenigen physikalischen größen, die als basis eines größensystems festgelegt sind, heißen basisgrößen. gemäß der definition des vim wird jede basisgröße so festgelegt, dass sie nicht durch andere basisgrößen ausgedrückt werden kann. in einer anmerkung hierzu legt das vim fest, dass anzahlen ( „ number of entities “ ) in jedem größensystem als basisgröße angesehen werden können. die wahl der basisgrößen kann nach physikalisch-praktischen oder didaktischen gesichtspunkten erfolgen. ein größe","die grundmaßeinheit ( auch grundgröße oder fundamentalmaß ) einer physikalischen größe ist eine dimensionslose zahl, die alle physikalischen größen als gleichartige werte darstellt. jede physikalische größe kann nur solchen größen zugeordnet werden, die ihrerseits von anderen größen abhängen, wie beispielsweise der masse, der geschwindigkeit oder der temperatur. hingegen werden vielfache der physikalischen größen nur als maßeinheiten für diese größen benutzt und bei absoluten"
"eine menge ist ein verbund, eine zusammenfassung von einzelnen elementen. die menge ist eines der wichtigsten und grundlegenden konzepte der mathematik, mit ihrer betrachtung beschäftigt sich die mengenlehre. bei der beschreibung einer menge geht es ausschließlich um die frage, welche elemente in ihr enthalten sind. es wird nicht danach gefragt, ob ein element mehrmals enthalten ist oder ob es eine reihenfolge unter den elementen gibt. eine menge muss kein element enthalten – es gibt genau eine menge ohne elemente, die „ leere menge “. in der math","in der mathematik ist eine union ( lateinisch unionis ‚verbindungslos ‘, ‚uniform ‘ ) eine menge gleichartiger teile. die menge ist eines der wichtigsten und grundlegenden konzepte der mathematik, mit ihrer betrachtung beschäftigt sich die mengenlehre. bei der union wird ein element einer menge ∪ ∪ t { \displaystyle \cup t } genannt, wobei t { \displaystyle t } die menge der ganzen zahlen ist. union und komplement sind wichtige konzepte der mathematik. in der"
"ein strommessgerät, auch als strommesser, umgangssprachlich auch als amperemeter und im englischen sprachraum verkürzt als ammeter bezeichnet, ist ein messgerät zur messung der elektrischen stromstärke. es zählt zu dem bereich der elektrischen messtechnik. bei der messung wird die messgröße in eine anzeige ihres vielfachen der einheit ampere umgeformt. für labor-, service- und feldeinsatz gibt es umschaltbare vielfachmessgeräte mit mehreren messbereich","ein ammeter ist ein gerät zur messung kleiner  elektrischer spannungen. es ist eine anwendung in der elektrotechnik. ammeter werden in niederspannungsnetzen eingesetzt. sie dienen zur messung von elektrischen spannungen, um diese zu messen, zur kalibrierung von stromnetzen und wechselstromnetzteilen sowie zur überwachung und steuerung von strömen. einige davon werden in nebenstehendem bild kurz dargestellt."
"ludwig hermann plate ( * 16. august 1862 in bremen ; † 16. november 1937 in jena ) war ein deutscher zoologe, sozialdarwinist und ab 1909 professor in jena ; er verfasste arbeiten zur vererbungs- und abstammungslehre.","liolaemus plate ( * 25. februar 1871 in berlin ; † 29. januar 1937 in chitonen, deutschland ) war ein deutscher zoologe. er gilt als vertreter des old-darwinismus."
das dépôt de la guerre war eine sammelstelle im französischen kriegsministerium für alle auf kriegswissenschaften und kriegsgeschichte bezüglichen schriften.,"die dépôt général de la guerre de terre et de mer, auch als militärgeographische behörde ( französisch :  dépôt général de la guerre de terre et de la mer, abgekürzt shd ) bekannt, ist eine einrichtung der französischen armee. sie bestand von 1793 bis zu ihrer auflösung im jahr 1833."
"sac-d ( satelite de aplicaciones cientificas ) ist ein argentinischer erdbeobachtungssatellit. er startete am 10. juni 2011 um 14:20 uhr utc mit einer delta ii 7320-10 von der vandenberg air force base in eine 657 km hohe sonnensynchrone umlaufbahn. das wichtigste bordinstrument ist ein mikrowellen-radiometer ( l-band ) namens aquarius, das von spezialisten des goddard space flight centers in greenbelt ( maryland ) entwickelt wurde. es soll den salz","aquarius ( aquarius = ozean ) ist eine im mai 2010 gestartete us-amerikanische raumsonde, die am 10. juni 2011 um 1:58:33 utc mit einer delta ii 7320-10c vom vandenberg air force base auf eine 800 km hohe sonnensynchrone umlaufbahn brachte. sie war die erste sonde im weltraum, mit der die salinität und die ozeanische strömung gemessen wurden. aquarius ist teil des goddard space flight centers der nasa."
"gilbert george „ gil “ lonzarich ( * 1945 ) ist ein physiker am cavendish laboratory der university of cambridge. lonzarich erwarb 1967 an der university of california, berkeley einen bachelor, 1970 an der university of minnesota einen master und 1973 an der university of british columbia einen ph.d. in physik. als postdoktorand arbeitete für das national research council of canada und für das britische science and engineering research council, bevor er 1978 an die university of cambridge ging,","kenneth eugene „ ken “ lonzarich ( * 7. april 1947 ) ist ein us-amerikanischer theoretischer festkörperphysiker, der sich mit quantenfeldtheorie befasst. lonzarich studierte an der university of california, berkeley, mit dem bachelor-abschluss 1967 und wurde 1970 an der university of british columbia in festkörperphysik promoviert. als post-doktorand war er an der universität cambridge. 1970 wurde er assistant professor, 1973 associate professor und 1974 professor am cavendish"
"pankreassternzellen sind bindegewebszellen, die neben anderen zelltypen in der bauchspeicheldrüse ( pankreas ) von säugetieren vorkommen. ähnlich wie die ito-zellen der leber besitzen pankreassternzellen die eigenschaft, sich von einem ruhenden in einen aktivierten zustand umzuwandeln. im ruhezustand sind pankreassternzellen in der lage, fett und vitamin a zu speichern. im aktivierten zustand erlangen sie myofibroblastäre eigenschaften,","die pankreas- stellatenzellen ( pasc ), auch pankreatierende zellen genannt, sind endotheliale zellen der bauchspeicheldrüse pankreas. sie besitzen einen hohen anteil in der extrazellulären matrix des bauchspeicheldrüse. im gegensatz zu den endothelialen zellen der bauchspeicheldrüse und den zellen der intermittierenden organe haben die pascs keine eigene zellmembran. sie werden in spezialisierten kollagenen regionen des pankreas ge"
"unter einer kastration ( von lateinisch castrare ‚verschneiden ‘, „ entmannen “, „ kastrieren “, auch „ schwächen, berauben “ ) versteht man die entfernung oder außerfunktionssetzung der keimdrüsen ( gonaden ) und damit die ausschaltung der fertilität von lebewesen. chirurgisch durchgeführt wird sie in der medizinischen fachsprache als gonadektomie bezeichnet ; die entfernung der hoden beim mann als orchiektomie ; die entfernung der eierstöcke bei","die kastration ( von lat. castratio „ einschnitt “, „ ausschöpfung “ ) ist ein verfahren zur kastration von einem der körperfunktionen des mannes. durch eine chemische kastration wird das weibliche geschlechtsorgan durch andere weibliche geschlechtsorgane ersetzt. dem menschen wird dabei eine längere zeit ein weibliches geschlechtsorgan verliehen, wobei es sich bei castration um eine sogenannte einschränkung handelt. von einer solchen einschränkung spricht man, wenn der mann eines der"
