reference,system
"nach einem zusammenstoß zweier schiffe vor china droht durch einen brennenden tanker eine umweltkatastrophe. der tanker sanchi, betrieben von der reederei national iranian tanker, transportiert etwa eine million barrel kondensat, ein hochentzündliches und giftiges leichtöl. würde die gesamte fracht ins meer fließen, entspräche das etwa der doppelten menge des beim prestige - untergang 2002 vor spanien ausgelaufenen öls. bisher","der begriff dampfstoff ( auch dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff, dampfstoff"
"sie wurden eingeführt, um touristen zu unterhalten, doch jetzt ist wohl schluss mit lustig : makaken in einem naturschutzgebiet in florida tragen das für menschen potenziell tödliche herpes - b - virus, berichtet eine arbeitsgruppe um samantham. wisely von der university of florida. bis zu 14prozent der untersuchten affen scheiden das virus im speichel aus und können es so theoretisch auf menschen übertragen, schreibt die gruppe in » emerging infecti","der rhesus macaques ( auch : rhesus macaques ) ist ein us-amerikanischer zoologe, der sich mit herpesvirus 1 ( us5-us6 ) befasst."
"es gibt nicht die eine ursache für den weltweiten niedergang der insekten - untersuchungen zeigen, dass eine ganze reihe von faktoren den gliederfüßern zusetzt. wie die verschiedenen mechanismen zusammenwirken, ist allerdings bisher kaum bekannt. an wilden bienen und hummeln, jenen tieren, deren schwund mit am besten untersucht ist, hat eine arbeitsgruppe den zusammenhang zwischen zwei bedeutenden faktoren des bienensterbens analys","der begriff landschaftsanalyse ( auch landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschaftsanalyse, landschafts"
"die überreste einer grabenden riesenfledermaus, gefunden auf der südinsel neuseelands, geben aufschluss über das schicksal der säugetiere auf dem mikrokontinent. das etwa 40gramm schwere tier namens vulcanops jennyworthyae lebte vor 16bis 19millionen jahren und war etwa dreimal so schwer wie verwandte arten, berichtet eine arbeitsgruppe um suzanne j. hand von der university of new south wales jetzt in scientific reports. grabende fleder",die afrikanische bat ( mystacinidae ) ist eine pflanzengattung aus der familie der mystacinidae. sie gehört zu den ältesten arten der gattung mystacinidae. sie gehört zu den ältesten arten der gattung mystacinidae. sie gehört zu den ältesten arten der gattung mystacinidae und gehört zu den ältesten arten der gattung mystacinidae.
"gesperrte straßen und flussabschnitte, geschlossene fluttore, gefüllte sandsäcke – daran werden wir uns in deutschland gewöhnen müssen. das zumindest vermuten fachleute auf der basis aktueller klimamodelle. demnach boten die hochwasser der letzten woche einen ausblick auf das wetter der zukunft : nach einem überdurchschnittlich regen - und schneereichen dezember waren zahlreiche flüsse zum jahresanfang prall gefüllt. heftige niederschläge in der","der begriff wasserschutz ( auch wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz, wasserschutz"
"paradiesvögel kennt man wegen ihrem auffällig bunt herausgeputzen federkleid und der raffinesse ihrer brautwerbetänze. zu den vielleicht eindruckvollsten erscheinungen der vogelfamilie zählen dabei allerdings auf den ersten blick recht uniform schwärzliche vertreter : wenn sie auf brautschau gas geben, wird es hochdramatisch, wie allerlei hübsch anzusehende videos beweisen. arten wie dem kragenparadiesvogel ( lophorina superba ) geraten effekte","der begriff farbe bezeichnet in der biologie die eigenschaften der farbe, die durch die absorption von licht entstehen. der begriff farbe wird in der biologie verwendet, um die absorption von licht in einem bestimmten zustand zu beschreiben."
"sich ein livebild aus dem innern des menschlichen darms zu machen, gelingt bislang nur, indem ein fotografisches kamerasystem in den darm eindringt. man kann auch die atemluft messen oder ausscheidungen analysieren, um etwas über die darmgesundheit herauszufinden. keine methode aber ist bislang in der lage, die chemischen prozesse vor ort im verdauungstrakt zu messen und gleichzeitig zu lokalisieren. forscherinnen und forscher um kourosh kalantar -","als ingestible sensoren werden sensoren bezeichnet, die in der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin, der medizin"
"die vereinigten staaten sollen unabhängiger von rohstoffimporten werden und zur energiesupermacht aufsteigen. das wünschen sich us - präsident donald trump und seine regierung. auf dem weg dahin sollen auch bislang geschützte küstenregionen der usa für bohrungen frei gegeben werden, wie ein plan des innenministers ryan zinke vorsieht. das dokument empfiehlt die vergabe von 47bohrlizenzen in 25 von 26planungsregionen auf dem kontinentalen schelf, darunter 19 in alas","das outer continental shelf oil and gas leasing program ( ocs ) ist ein programm der vereinigten staaten. es wurde am 4. januar 2018 in washington, d.c. gegründet."
"m77232917 ist ein gigant. denn es handelt sich um die größte primzahl, die menschen ( mit computerhilfe ) bislang ermittelt haben. mit einer gesamtzahl von 23249425stellen übertrifft sie ihre vorgängerin um satte 900000stellen, wie das mersenne - primzahlen - forschungsprojekt great internet mersenne prime search in den usa mitteilte. ermittelt wurde sie von einem der freiwilligen teilnehmer am projekt : jonathan pace habe die zahl auf einem computer mit","die mersenne prime95 ist eine software, die von jonathan pace entwickelt wurde. sie wurde von jonathan pace entwickelt."
"eine flotte von unterwasserdrohnen, jede von ihnen sechs meter lang und fast zwei tonnen schwer, sollen eines der größten rätsel der modernen luftfahrt lösen : das verschwinden von mh370. die boeing777 der malaysian airlines startete am 8. mai2014 mit 239menschen an bord von kuala lumpur in richtung peking. sie kam aber niemals dort an. die spärlichen kontaktdaten sowie analysen der dopplerverschiebung der funksignale deuteten auf","strange ships ( englisch strange ships ) ist ein us-amerikanischer forschungsschiff, der im jahr 2014 von swire entwickelt wurde."
"ein neues therapieverfahren, das gleichzeitig auf geräusche und auf elektrostimulation setzt, könnte die symptome mancher tinnituspatienten lindern. das berichtet ein team um susan shore von der university of michigan nun im fachmagazin science translational medicine. menschen mit tinnitus nehmen dauerhaft geräusche wahr, die von keiner äußeren schallquelle stammen. schuld daran kann beispielsweise extremer lärm sein, dem die betroffenen einmal ausgesetzt waren","das tinnitus ( englisch tinnitus ) ist eine sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene,"
"alle jahre wieder - kehrt das albatrosweibchen wisdom zurück zum midway - atoll und sorgt dort für nachwuchs. das gilt zumindest seit 67jahren, denn die betagte vogeldame leistet immer noch einen beitrag zum fortbestand ihrer art, der laysanalbatrosse ( phoebastria immutabilis ): wisdom ist das älteste bekannte vogelweibchen der welt, das noch aktiv brütet. seit mitte dezember sitzt sie abwechselnd mit ihrem partner ake","laysan albatross ( englisch laysan albatross ) ist ein us-amerikanischer vogel, der sich mit den arten laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan, laysan,"
"nehmen feinstaub - oder ozonbelastung in der luft nur einen tag lang zu, steigt das sterberisiko in der bevölkerung. das sei sogar dann der fall, wenn die konzentration unterhalb der grenzwerte liege, berichten forscher der harvard university jetzt im journal of the american medical association. die biostatistikerin francesca dominici und ihr team hatten den zusammenhang zwischen 22millionen todesfällen und der luftqualität untersucht. sie errechneten unter anderem aus satellitendaten die",das national air quality standards ( epa ) ist ein internationaler standard für luft- und wasserqualität. es wurde 1971 von der us court of appeal ( epa ) gegründet. das epa wurde 1971 von der us court of appeal ( epa ) gegründet. das epa wurde 1971 von der us court of appeal ( epa ) gegründet. das epa wurde von der us court of appeal ( epa ) gegründet.
"an die dimensionen des monsters von aramberri reicht der fund aus der antarktis nicht heran, doch mit einer länge von etwa zwölf metern war der pliosaurier zu lebzeiten doch ein veritabler jäger der meere. und das fossil kam unvermutet zum vorschein, freut sich die paläontologin soledad cavalli von der argentinischen universität la plata : die fundstätte weist eine reichhaltige gemeinschaft aus fischen, ammoniten, muscheln und anderen tieren auf.",aramberri ist ein us-amerikanischer skelett aus der familie der pliosaurgewächse ( pliosaurgewächse ). er gehört zur familie der pliosaurgewächse ( pliosaurgewächse ).
"im winter ist regenzeit in kalifornien. eigentlich. doch statt feuchter kühle bringt der dezember im süden des us - bundesstaates hitze, trockenheit und einen der größten waldbrände in der geschichte kaliforniens : mehr als 1000quadratkilometer wald brannten und brennen beim thomas fire nahe den städten ventura und santa barbara. während an vielen orten südkaliforniens die temperaturen auf rekordhöhen stiegen, fachte der","die californias wintertemperatur ( engl. : california winter temperature ) ist eine sehr seltene, sehr seltene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene, trockene"
"auch an den feiertagen dreht sich offenbar bei vielen alles nur um das eine : zu weihnachten steigt im internet die anzahl an suchanfragen, in denen das wort sex vorkommt. das berichten forscher um ianb. wood von der indiana university in bloomington im fachmagazin scientific reports. die wissenschaftler werteten anhand der daten von google aus, wann und wie häufig menschen aus knapp 130ländern zwischen 2004 und 2014 im schnitt nach dem begriff gesucht","die biologische hypothese ist eine hypothese, die sich mit der entwicklung der menschlichen entwicklung beschäftigt. sie untersucht die entwicklung der menschlichen entwicklung, der entwicklung und entwicklung der menschlichen entwicklung. die biologische hypothese besagt, dass menschliche entwicklung, die entwicklung der menschlichen entwicklung, die entwicklung der menschlichen entwicklung, die entwicklung der menschlichen entwicklung, die entwicklung der menschlichen entwicklung, die entwicklung der menschlichen"
"wer weniger geld hat, ist bewusster im umgang mit den mitmenschen. zu diesem ergebnis kommen justinp. brienza und igor grossmann von der university of waterloo in kanada anhand einer online - umfrage sowie einer untersuchung an 299versuchspersonen aus verschiedenen sozialen schichten. ihr zufolge beeinflusst die wirtschaftliche situation, wie weise menschen mit ihrem sozialen umfeld umgehen, also ihr verständnis von zwischenmenschlichen konflikten. demnach","der begriff wise reasoning ( englisch wise reasoning ) bezeichnet in der psychologie die frage, dass menschen in unterschiedlichen sozialen situationen unterschiedlich sind. der begriff wise reasoning bezeichnet die frage, dass menschen in unterschiedlichen sozialen situationen unterschiedlich sind. der begriff wise reasoning bezeichnet die frage, dass menschen in unterschiedlichen sozialen situationen unterschiedlich sind."
"fische sind nicht stumm. sie reden nur nicht mit jedem. der vermutlich lauteste bisher belauschte fisch, der umberfisch ( cynoscion othonopterus ), aber zum beispiel mit weibchen der gleichen art, wie brade. erisman von der university of texas und timothyj. rowell von der university of california in biology letters berichten. die beiden forscher belauschten im golf von kalifornien eine versammlung von geschätzt etwa anderthalb","die gulf corvina ( cynoscion cynoscion ), auch gulf corvina oder gulf corvina genannt, ist eine spezielle art aus der familie der croaker ( cynoscion )."
"es dürfen wieder killerviren gebastelt werden! die größte biomedizinische forschungsinstitution der welt, die us - amerikanischen national institutes of health ( nih ), finanziert wieder kontroverse forschung, bei denen potenziell gefährliche viren aggressiver gemacht werden. der nih - direktor franciss. collins stellte am 19. dezember auf der website der organisation eine neue leitlinie des us - gesundheitsministeriums vor. in der ist geregelt","das national institutes of health ( englisch national institutes of health ) ist ein forschungsprojekt der vereinigten staaten, das sich mit enhanced pathogens of pandemic potential beschäftigt. das ziel ist es, forschungsprojekte zu fördern und zu fördern. das ziel ist es, forschungsprojekte zu fördern und zu fördern."
"im gehirn von heranwachsenden finden große veränderungen statt, die seit einiger zeit als eine neurologische ursache für das auffällige verhalten vieler pubertierender unter verdacht stehen. so hat man etwa nachgewiesen, dass das für nüchterne abwägungen wichtige stirnhirn langsamer reift als hirnzentren, die emotionen verarbeiten, wie etwa die amygdala. eine schlüsselrolle scheint zudem das striatum einzunehmen, in dem das belohnungszentrum","der striatum ( auch : striatum ) ist ein begriff aus der psychologie, der sich mit der entwicklungstheorie beschäftigt. es handelt sich um eine reihe von forschungsergebnissen, die sich mit der entwicklungspsychologie und der entwicklungspsychologie beschäftigen. der striatum gehört zu den wichtigsten forschungsgebieten der entwicklungspsychologie."
"etwa 1500kilometer nördlich von australiens westküste liegt die weihnachtsinsel im indischen ozean - mit 135quadratkilometer fläche nur ein winziger bruchteil des australischen staatsgebiets und doch schauplatz eines der am heftigsten diskutierten konflikte zwischen ökologie und ökonomie des landes. große teile des eilandes sind von dichtem regenwald bedeckt, in dem zahlreiche einzigartige tier - und pflanzenarten leben, von denen die alljährlich zu millionen an die",die weihnachtsinsel ist eine insel in der südostasien. sie liegt in der südostasien. sie liegt im südwesten des südostasien. die insel gehört zu den größten inseln der welt. die insel wurde am 27. juli 2017 von gordon thomson und gordon thomson gegründet.
"seit jahrtausenden schlagen sich menschen gegenseitig die köpfe mit stumpfen gegenständen ein, wie archäologische funde belegen. doch welche gerätschaften dabei zum einsatz kamen, ist oft völlig unklar. nun zeigen meaghan dyer und linda fibiger von der university of edinburgh in einer neuen publikation in antiquity, wie sich uralte schlagwunden reproduzierbar einer bestimmten waffe zuordnen lassen. dabei testeten sie den nachbau eines 5500jahre alten holz","die bluntkraftverletzung ist ein begriff aus der archäologie, der sich mit der untersuchung von verletzungen beschäftigt. die bluntkraftverletzung ist ein teilgebiet der archäologie, der sich mit der untersuchung von verletzungen beschäftigt. der begriff bluntkraftverletzung wird auch als bluntkraftverletzung bezeichnet. der begriff bluntkraftverletzung wird auch als bluntkraftverletzung bezeichnet. der begriff bluntkraftverletzung wird auch als bluntkraftverletzung bezeichnet. der begriff bluntkraftverletzung"
"das fassungsvermögen von weingläsern in england ist seit dem beginn des 18. jahrhunderts drastisch angestiegen. moderne gläser seien im mittel fast siebenmal so groß wie jene um das jahr 1700, berichtet eine arbeitsgruppe um theresa m. marteau von der university of cambridge in der weihnachtsausgabe des british medical journal. das team betrachtete insgesamt 411gläser aus fünf verschiedenen quellen, darunter 24weingläser aus dem haushalt der königlichen familie","die weinglasgröße ( auch weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße, weinglasgröße ) ist ein maß für die gesamtheit der weinmenge."
"kaiserpinguine sind die größten heute noch lebenden vertreter ihrer familie : ausgewachsen können sie stehend 1, 3meter hoch und fast 40kilogramm schwer werden. verglichen mit ihrer ausgestorbenen verwandtschaft sind sie jedoch eher zwergenhaft. das bestätigt erneut ein fossil, das gerald mayr vom senckenberg forschungsinstitut in frankfurt und seine kollegen in nature communications vorstellen. ausgehend von den in der region otago auf der südinsel von neuseeland ausge",ein kleines sphenisciformes ( sphenisciformes ) ist ein fossil aus der familie der sphenisciformes ( sphenisciformes ).
"seit zwei monaten hält ein kurioser himmelskörper astronomen in atem : als ein teleskop auf hawaii das objekt am 18. oktober erspähte, war es gerade in der 60 - fachen entfernung des mondes an der erde vorbeigerast. bald darauf ergab eine rekonstruktion der bahn von 1i /' oumuamua, dass es mit hoher sicherheit von außerhalb des sonnensystems stammt - und dieses nun mit einer geschwindigkeit von 38kilometern pro sekunde","uamuamuas ( engl. : uamuamuas ) ist ein astronomisches objekt, das sich in der erde befindet. uamuamuas ist ein astronomisches objekt, das sich in der erde befindet."
"nach vorsichtigen schätzungen leben im nordatlantik noch rund 450nordkaper ( eubalaena glacialis ), was die art zu einem der seltensten großwale der erde macht. verluste wiegen schwer - und deshalb war2017 aus sicht von meeresbiologen ein verheerendes jahr für den nordkaper. denn mindestens17 der wale starben während der letzten zwölf monate, nachdem sie mit schiffen kollidierten oder sich in fischnetzen und - leinen verfangen hatten","der begriff narw ( auch : narw ) bezeichnet eine sammelbezeichnung für die gesamtheit der vögel, die sich in der nähe des nordatlantischen meeres befinden. der begriff narw stammt aus dem englischen wort narw. der begriff narw stammt aus dem englischen wort „ narw “, „ narw “, „ narw “, „ narw “, „ narw “, „ narw “"
"manche trends sind auf den ersten blick nicht nachzuvollziehen - und auf den zweiten blick ebenso wenig. dazu gehört ziemlich sicher der verzehr der plazenta nach der geburt des kindes, der im angelsächsischen raum mittlerweile recht weite verbreitung gefunden hat und auch in deutschland ( natürlich ) nachahmer findet. befürworter argumentieren, dass wir menschen zu den wenigen ausnahmen unter den säugetieren gehören, die das verspeisen nicht prakti","die placentophagie ( auch : placentophagie ) ist ein begriff aus der medizin, der sich mit der behandlung von placenta und placenta beschäftigt."
"das brüllen geht durch mark und bein - und ist ein einzigartiges dokument. denn mit einer kamerafalle gelang es russischen wildtierbiologen erstmals, den revierruf eines amurleoparden ( panthera pardus orientalis ) in der natur zu dokumentieren. diese unterart ist die größte der leoparden und vom aussterben bedroht, da in freier wildbahn wohl weniger als 100erwachsene tiere leben. ihr verbreitungsgebiet beschränkt sich auf wenige regionen im äußer",der zebra national park ist ein nationalpark in russland. er befindet sich im nordwesten der russischen hauptstadt primorsky. der nationalpark liegt im nordwesten der russischen hauptstadt primorsky. der nationalpark befindet sich im nordwesten der russischen hauptstadt primorsky. der nationalpark befindet sich im nordwesten der russischen hauptstadt primorsky. der nationalpark befindet sich im nordwesten der russischen hauptstadt primorsky. der nationalpark befindet sich im nordwesten der
"um herauszufinden, wie sich nervenzellen in der schwerelosigkeit entwickeln, schicken wissenschaftler um florian kohn von der universität hohenheim nun menschliche zellen zur internationalen raumstation iss. dort sollen sie in speziellen brutkisten zwei wochen lang zu neuronen heranreifen, bevor sie schließlich chemisch fixiert werden und mit hilfe einer transportkapsel zur erde zurückkehren, wo die experten sie einer eingehenden untersuchung unterziehen wollen. kohn und seine","die kosmische strahlung ( auch kosmische strahlung ) ist eine spezielle strahlung, die durch die entstehung der kosmischen strahlung entsteht."
"im jahr 1861 sorgte die beschreibung des urvogels archaeopteryx für furore : nur zwei jahre vorher hatte darwin seine evolutionstheorie vorgestellt, nun kamen die kronzeugen dieses naturgeschichtlichen vorgangs zum vorschein, die missing links im stammbaum. der archaeopteryx etwa galt als solches bindeglied zwischen reptilien und vögeln. inzwischen zählt die gattung, von der nur zwölf exemplare bekannt sind, die alle im soln","archaeopteryx ( auch archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx, archaeopteryx )"
"einst stritten sich der sonnenmann und die mondfrau, wessen aufgabe es sei, den himmel zu erhellen. als sich beide nicht einigen konnten, begannen sie miteinander zu kämpfen. doch es stellte sich heraus, dass die mondfrau genauso stark war wie der sonnenmann. nach langem ringen fanden sie schließlich doch noch eine lösung : der sonnenmann sollte fortan für die eine hälfte des tages zuständig sein, die mondfrau hingegen für","der begriff storyteller ( auch : storyteller, englisch storyteller, englisch storyteller ) bezeichnet in der psychologie einen begriff aus der psychologie. der begriff stammt aus dem griechischen wort „ storyteller “, „ wissen “, „ wissen “, „ wissen “, „ wissen “, „ wissen “, „ wissen “, „ wissen “, „ wissen “, „ wissen “, „ wissen “, „ wissen “,"
"primatenforscher fasziniert traditionell, wie unterschiedlich sich » intelligenz « bei verschiedenen menschenaffenarten äußert : umstritten bleibt am ende nicht selten, ob bestimmte verhaltensmuster der kleineren menschenähnlichen primaten oder der größeren orang - utans und gorillas als zeichen für besondere geistige beweglichkeit eingestuft werden können. als wichtiger parameter wird allerdings oft das lernverhalten der tiere herangezogen, und insbesondere das » sozial","der begriff lebensmittelreinigung ( engl. : food cleaning ) bezeichnet eine methode zur reinigung von lebensmitteln, die durch einen bestimmten zustand von lebensmitteln und anderen lebensmitteln entstehen. der begriff lebensmittelreinigung bezeichnet eine methode zur reinigung von lebensmitteln."
"die menschen der liangzhu - kultur an der südostküste chinas haben im jangtse - flusstal bereits in der ausgehenden jungsteinzeit ein riesiges, wohlorganisiertes bewässerungsprojekt angelegt. archäologen dokumentierten dies nun auf einer fläche von 300hektar, wo vor etwa 5100jahren dämme, gräben und schleusen gestalt anzunehmen begannen und das terrain veränderten. die wohl streng hierarchisch organisierte gemeinschaft hinterließ schließlich eine der ältesten groß angelegten",die liangzhu-kultur ist ein begriff aus der chinesischen stadt liangzhu.
"erwachsene geben sich in aller regel mehr mühe bei der bewältigung einer aufgabe, wenn ihnen sonst eine besonders harte strafe – oder umgekehrt : eine besonders große belohnung winkt. jugendliche ticken in dieser hinsicht allerdings offenbar anders. darauf deutet nun eine untersuchung von wissenschaftlern um catherine insel von der harvard university in cambridge, massachusetts hin. die forscher beauftragten knapp 90teenager und junge erwachsen","der striatum ( auch : striatum ) ist ein begriff aus der psychologie. er beschreibt die fähigkeit, einen bestimmten zustand zu verbessern."
"als kandidat für eine zweite erde galt der exoplanet wasp ‐ 18b nie : zu nah umkreist er seinen stern, zu groß wäre die gravitation auf dem heißen jupiter, der zehnmal größer ist als jupiter. wirklich besonders ist jedoch die atmosphäre des himmelskörpers, wie kyle sheppard vom nasa goddard space flight center und seine kollegen in den astrophysical journal letters schreiben. die zusammensetzung ist so extrem, dass die wissenschaftler",der begriff thermale inversion ( auch thermale inversion ) bezeichnet in der astronomie die entstehung von planeten.
"eine lange umstrittene frage will ein britisches grabungsteam von der university of leicester nun geklärt haben : die gruppe habe jenen ort identifiziert, an dem cäsar seine zweite invasion von britannien im jahr54v. chr. begann. eine bis zu 20hektar große basis habe auf der ehemaligen isleofthanet gelegen, die bis ins späte mittelalter durch einen meeresarm vom festland getrennt war. bei der ausgrabung nahe der heutigen pegwell","die university of leicester ( englisch university of leicester ) ist eine britische universität in leicester. sie befindet sich in der nähe von kent, kent."
"frust über unbefriedigte psychologische grundbedürfnisse erhöht die wahrscheinlichkeit, schlecht zu träumen ebenso wie die neigung, träume negativ zu interpretieren. zu diesem schluss kommen netta weinstein von der university of cardiff und rachel campbell und maarten vansteenkiste von der universität gent in motivation and emotion. grundlage der schlussfolgerungen sind eine befragung von 200studentinnen und studenten sowie eine dreitägige folgestudie mit 110teilnehmern. demnach haben personen, die unter unbe",die psychologische zufriedenheit ( auch psychologische zufriedenheit ) ist ein begriff aus der psychologischen zufriedenheit. sie beschäftigt sich mit der zufriedenheit und der zufriedenheit von menschen.
"menschen mit ehepartner sind offenbar eher vor demenz gefeit. das zeigt nun auch eine große metaanalyse, die forscher um andrew sommerlad vom university college london im journal of neurology, neurosurgery psychiarty veröffentlichten. die wissenschaftler trugen die daten von 15studien mit insgesamt mehr als 800000probanden aus europa, nord - und südamerika sowie asien zusammen. dabei ermittelten sie, dass personen, die zeit ihres lebens single blieben, mit","der begriff marital status ( auch : marital status ) bezeichnet in der klinischen psychologie einen begriff aus der psychologie, der sich mit der erkrankung beschäftigt. der begriff stammt aus dem bereich der psychologie, der psychologie und der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der psychologie, der"
"hartnäckig hält sich der glaube, im himalaja streife ein mysteriöser, behaarter schneemensch umher. wissenschaftler rütteln bereits seit geraumer zeit an dieser legende. zuletzt legten dna - analysen vermeintlicher yeti - überreste nahe, dass es sich bei dem fabelwesen tatsächlich um eine ziege handeln könnte, bestenfalls um ein rätselhaftes mischwesen aus braun - und eisbär. ein",das tibetische plateau ( auch : himalayan-gebirge ) ist ein gebirge im südwesten des tibetischen bundesstaates tibet. es befindet sich im südwesten des tibetischen bundesstaates himalayan.
"die frühen hochkulturen ägyptens und mesopotamiens entwickelten sich allesamt an einem fluss als lebensader. nicht anders soll dies im fall der immer noch rätselhaften induskultur gewesen sein, die ungefähr zur gleichen zeit im heutigen indien und pakistan entstand. doch womöglich irrten die forscher in dieser annahme : laut einer neuen studie führte bei der induskultur erst das verschwinden eines großen flusses dazu, dass die frühen städt","das kosi-fluss ist ein flussfluss, das in den frühen jahrzehnten der frühen indus-zeit entstanden ist. es handelt sich dabei um einen flussfluss, der zwischen einem fluss und einem fluss entsteht. es handelt sich dabei um einen flussfluss, der zwischen einem fluss, einem fluss, einem fluss, einem fluss, einem fluss, einem fluss, einem fluss,"
"rund 100verschiedene wirbellosenarten leben in jedem durchschnittlichen haushalt - das zeigte eine studie in scientific reports. zu den bekanntesten und unbeliebtesten dieser mitbewohner gehören sicherlich die stuben - und schmeißfliegen. sie surren nicht nur lästig um das essen, sondern gelten auch als überträger allerlei krankheitserreger. dass sie diese aufgabe sogar noch besser erledigen als bislang angenommen, zeigt eine weitere veröffentlichung in den scientific","der begriff gartenbau bezeichnet in der wirtschaftswissenschaft die gesamtheit der gebäude, die sich in einem raum, einem raum, einem raum oder einem raum, einem raum, einem raum oder einem raum, einem raum oder einem raum, einem raum oder einem raum, einem raum oder einem raum, einem raum, einem raum oder einem raum, einem raum oder einem raum,"
"astronomen können in zukunft möglicherweise auf den ersten blick sagen, was für planeten sich im orbit eines sterns vermutlich gebildet haben. diese hoffnung weckt zumindest eine studie im fachmagazin the astrophysical journal letters, in der ein team um sarah millholland von der yale university beobachtungsdaten des weltraumteleskops kepler ausgewertet hat. der nasa - satellit hatte bis zum ende seiner hauptmission im jahr2013 tausende planeten außerhalb unseres sonnensystems aufgespür","die kepler-mission ( auch kepler-mission ) ist ein forschungsprojekt der nasa, der sich mit der untersuchung von planeten beschäftigt. die kepler-mission wurde von der nasa veröffentlicht."
"menschen, die einen hund besitzen, leben länger und haben zudem ein geringeres risiko, herz - kreislauf - erkrankungen zu erliegen. darauf deutet zumindest eine große schwedische studie von forschern um mwenya mubanga von der universität uppsala hin. die wissenschaftler werteten die daten von mehr als 3, 4millionenschweden zwischen 40 und 80jahren aus, deren gesundheitszustand sie über 12jahre hinweg beobachtet hatten. besonders","die hundebesitzerschaft ist ein begriff aus der tierhaltung, der sich mit der nutzung von hunden beschäftigt."
"zu den allerersten lebensformen, deren fossile überreste man heute noch findet, zählen die stromatolithen : durch bakterienkolonien hervorgebrachte gesteinsstrukturen, die einen charakteristischen schichtartigen aufbau zeigen. heutzutage sind diese lebensformen in stark salzhaltige seen oder andere extreme nischen verdrängt. denn die biofilme, aus denen sie bestehen, haben unter den meisten heutigen umweltbedingungen keine chance gegen fressfeinde. in tasmanien haben wissenschaft","als stromatolite bezeichnet man in der geologischen biologie eine gruppe von bakterien, die sich in der biologie, insbesondere in der biologie, insbesondere in der biologie, insbesondere in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der biologie, in der"
"kleidung der zukunft könnte helfen, energie für heizung oder klimaanlage einzusparen - indem sie den träger selbst entweder wärmt oder kühlt. wie das klappen könnte, macht ein team um yi cui von der stanford university vor : ihr neues verbundmaterial führt körperwärme ab oder sperrt sie ein, je nachdem, welche seite nach außen zeigt. sollte sich das material, das bislang leider noch eher einer folie als einem gewebe gleicht","ein körpertemperaturmanagement ( auch körpertemperaturmanagement genannt ) ist ein begriff aus der textilindustrie, der sich mit der bestimmung der körpertemperatur beschäftigt."
"schon vor rund 8000jahren stellten menschen aus trauben wein her. das schließen archäologen aus dem fund von keramikgefäßen, die laut chemischen analysen beim keltern zum einsatz gekommen sein dürften. die scherben tauchten bei ausgrabungen im südkaukasus auf. bislang stammten die ältesten belege für den weinbau aus dem weiter südlich gelegenen iran. sie sind 600 bis 1000jahre jünger. in seiner veröffentlichung in pnas geht das forscherteam",das shulaveri-shomutepe ( auch : shulaveri-shomutepe ) ist eine stadt in der provinz tbilisi. es handelt sich um eine stadt in der provinz tbilisi.
