reference,system
"γ virginis ( gamma virginis, γ vir ) ist ein doppelstern bestehend aus zwei fast gleich hellen hauptreihensternen mit helligkeiten von 3,48 mag und 3,50 mag, welche beide dem spektraltyp f0 zugehören. die scheinbare gesamthelligkeit beträgt 2,7 mag. das system ist ca. 38,6 lichtjahre von der sonne entfernt. das system weist eine umlaufperiode von 169 jahren auf, während der der winkelabstand beider komponenten zwischen 0,3 '' und 6,2 '' schw","vorlage : infobox doppelstern/wartung/rekdeksizeleer γ virginis ( gamma virginis, kurz γ vir ) ist ein stern im sternbild jungfrau. er gehört der spektralklasse f0 an und besitzt eine scheinbare helligkeit von 3,65 mag. der stern ist ca. 39 lichtjahre von der sonne entfernt."
"als persönliche gleichung wird bei sternbeobachtungen in der astronomie und geodäsie die durchschnittliche reaktionszeit des beobachters bezeichnet. sie beträgt je nach messmethode und erfahrung des beobachters zwischen einigen hundertstel- und zehntelsekunden. anders als die zufälligen zeitfehler, die sich bei der mittelung vieler messungen großteils herausheben, wirkt die persönliche gleichung als systematischer fehler immer in dieselbe richtung. sie beeinflusst daher die messergebnisse merklich, sodass man","die persönlichkeitsdynamik, auch persönlichkeitsentwicklung ( englisch personal equation ), ist ein phänomen, das in der psychologie, in der entwicklungspsychologie und insbesondere der verkehrspsychologie auftritt. sie beschreibt die fähigkeit, sein denken, fühlen und handeln zu ändern, um die wahrnehmung und wahrnehmung anderer menschen zu verbessern. der begriff persönlichkeitsdynamik wurde von carl gustav jung geprägt, der das phänomen in seinem"
"kulturpsychologie bezeichnet ein interdisziplinäres wissenschaftsgebiet, das die sinn- und bedeutungskonstruktionen des menschen in seinem spezifischen kulturellen umfeld ebenso wie das damit verbundene erleben und handeln zum gegenstand hat.","kulturpsychologie bezeichnet ein teilgebiet der psychologie, das sich mit kulturentheorien beschäftigt. es analysiert soziale phänomene und prozesse in verschiedenen kulturen und unterscheidet sich von der klinischen psychologie, die sich mit kulturentheorien in erster linie beschäftigen. in der kulturpsychologie werden unterschiede in der anthropologie, der ethnologie, der soziologie und der sozialpsychologie behandelt. als begründer der kulturpsychologie gilt hugo heiss, wobei seine"
"gb2312 ist ein zeichensatz ( engl. coded character set ) für vereinfachte chinesische schriftzeichen, der 1980 eingeführt wurde. er umfasst insgesamt 7.445 zeichen, davon 6.763 chinesische schriftzeichen. alle zeichen sind in einer 94×94-matrix angeordnet, somit sind maximal 8.836 zeichen möglich. dieses system wird auch von jis x 0208 und ks x 1001 verwendet. der erste bereich ( zeile 1 bis 9 ) kodiert satzzeichen sowie die griechische","gb2312 ist eine zeichenkodierung ( englisch character encoding ) für chinesische schriftzeichen, die in einem 94×94-gitter auf der iso-norm iso 2022 aufbaut ist. es handelt sich um eine erweiterung des ascii-zeichensatzes, damit sind alle zeichen in ascii und japanischen schriftzeichen in einem eigenen zeichensatz kodiert. damit ist es möglich, die zeichen im ascii-zeichensatz auch in japanischen schriftzeichensätzen zu speichern und zu drucken"
"alwaid ist der eigenname des sternes β draconis ( beta draconis ). alwaid gehört der spektralklasse g2 an und besitzt eine scheinbare helligkeit von +2,9 mag. alwaid ist 360 lichtjahre entfernt. andere bezeichnungen : asuia, rastaban ( aus arabisch رأس الثعبان, dmg raʾs aṯ-ṯuʿbān ‚kopf der schlange ‘ ).","β draconis ( beta draconis, β dra ) ist ein stern im sternbild drache. er trägt den historischen eigennamen rastaban. beta draconis ist ein rund 400 lichtjahre entfernter stern mit einer scheinbaren helligkeit von 3,4 mag. er ist der hellste stern des sternbildes drache und der fünfthellste stern des sternbildes drache. ein begleiter der β draconis ist der rund 200 lichtjahre entfernte nu draconis. der stern trägt den historische"
"die sogenannte deutsche physik, auch arische physik, war eine nationalsozialistisch geprägte lehre, die einige deutsche physiker in der ersten hälfte des 20. jahrhunderts vertraten und die physik mit rassistischen ansichten vermischte. sie lehnten die aufkommende moderne physik als zu mathematisch und theoretisch ab und befürwortete eine stärkere betonung der rolle der experimentellen physik. insbesondere sprachen sie sich gegen die von albert einstein entwickelte relativitätstheori","die leuven-bewegung ( leugnung der nationalität ) war eine in den jahren von 1914 bis 1933 in den katholischen bibliotheken der katholieke universiteit leuven ( katholische universität leuven, deutsch katholische physikbibliothek ) in leuven, england ausgetragene auseinandersetzung britischer physiker gegen den gegenwärtigen stand der physik. die leuven-bewegung basierte auf dem bestreben der nationalistischen kräfte, großbritanniens physik außerhalb des ersten weltkrieg"
"angiokeratome sind gutartige hautveränderungen, die aus mit teleangiektasien oder angiomen kombinierten warzenförmigen hyperkeratosen bestehen. es sind folgende unterarten beschrieben : solitäres angiokeratom ( papulöses angiokeratom ), bei jugendlichen und jungen erwachsenen, meist an der unteren extremität angiokeratoma corporis circumscriptum naeviforme hallopeau, halbseitig vorwiegend an den extremitäten zu findende angiokeratome als streifig angeordnete dun","angiokeratome sind gutartige, knoten- bis beidseitige knotenfehlbildungen der haut, die aus entzündungen oder anderen schädigungen entstehen. man unterscheidet in primäre angiokeratome ( lokalisierte knotenfehlbildungen ) und sekundäre angiokeratome ( herz-kreislauf-erkrankungen )."
"henry asbjörn larsen ( * 30. september 1899 in hvaler, norwegen ; † 29. oktober 1964 in vancouver, kanada ) war ein polizist und seefahrer in der arktis. zu seinen bedeutendsten leistungen zählen mehrere frühe durchquerungen der nordwestpassage.","harvey roch, eigentlich harvey roch, ( * 3. august 1898 in vancouver ; † 19. dezember 1968 in melville, new york ) war ein kanadischer marineoffizier der united states navy. er war das erste schiff, das im packeis der nordwestpassage mit der fähre larsen, einer abgestellten zweiten us-amerikanischen fregatte, auf führte."
"der tadelakt ( auch taddelakt ; gesprochen tade-lakt ; von tamazight dellek „ kneten, zerdrücken “ ; arabisch : تدلاكت ) ist ein antiker marokkanischer kalkputz. durch die starke verdichtung bei der verarbeitung ( kalkpresstechnik ) ergeben sich eine hohe festigkeit und wasserbeständigkeit der beschichtung sowie ein glanzeffekt. die wasserdichtheit beruht auf der wasserunlöslichkeit von kalkseifen, die auch bei der opus-signinum-technik genutzt wird.","tadelakt ( arabisch تدليك, dmg  dušat ‚rubin ‘ ) bezeichnet in der marokkanischen architektur eine seit jahrtausenden bekannte materialverwitterung. der arabische ausdruck stammt vom arabischen wort تدليك tadleek, das ‚rubinfühlendes ‘ bedeutet. tadelakt wird seit jahrtausenden in marokko verwendet, um die traditionellen beschichtungsverfahren mit mineralischen kalkseifen zu vergleichen."
"candystorm [ ˈkændɪˈstɔː ( r ) m ] ist eine komposition der englischen begriffe candy ( ‚süßigkeit, bonbon ‘ ) und storm ( ‚sturm ‘ ) und bezeichnet als antonym zu shitstorm im deutschen sprachraum eine welle von zuspruch in sozialen medien. der begriff wurde erstmals am 12. november 2012 von volker beck ( bündnis 90/die grünen ) bei dem kurznachrichtendienst twitter verwendet, der damit eine zuspruchsbewegung für die damalige parteivorsitzende claudia","ein candystorm ist ein storm, der als bezeichnung für einen außergewöhnlichsten sachverhalt innerhalb einer gesellschaft dient. dabei spricht man insbesondere von einem shitstorm."
"william allan bardeen ( * 15. september 1941 in washington, pennsylvania ) ist ein us-amerikanischer theoretischer physiker. bardeen ist der sohn des physik-nobelpreisträgers john bardeen. er studierte an der cornell university ( abschluss 1962 ) und wurde 1968 an der university of minnesota promoviert. danach war er an der state university of new york at stony brook und 1968/9 am institute for advanced study in princeton bevor er als assistant und dann associate","ronald michael bardeen ( * 1940 in cleveland, ohio ) ist ein us-amerikanischer theoretischer physiker, der sich mit elementarteilchenphysik beschäftigt."
"lough erne ( irisch loch éirne ) bezeichnet zwei sich über eine länge von etwa 80 km erstreckende seen im flussgebiet des erne, die überwiegend zum britischen nordirland, zu einem kleineren teil auch zur republik irland gehören. die seen ( upper lough erne und lower lough erne ) werden intensiv zum angeln und zum bootstourismus genutzt. hauptort der region ist die auf einer insel zwischen beiden seen liegende stadt enniskillen. für boote sind beide teile des sees durchgehend be","der see éire ( irisch éire, frz. érainn ) ist ein bekannter see im westen irlands. er liegt an der schottischen ostküste."
"thomas parke hughes ( * 13. september 1923 in richmond, virginia ; † 3. februar 2014 in charlottesville ) war ein us-amerikanischer wissenschafts- und technikhistoriker. er war professor für geschichte an der university of pennsylvania und hatte zeitweilig gastprofessoruren am mit und an der stanford university inne.",bernard rollin ( * 18. mai 1941 in new york city ; † 15. dezember 2017 ) war ein us-amerikanischer soziologe und schriftsteller.
peter raymond grant ( * 26. oktober 1936 in london ) ist ein britischer evolutionsbiologe und zoologe. er war professor an der princeton university.,"rosemary grant ( * 18. juni 1936 in arnside, arnshire, england ) ist eine britische evolutionsbiologin. sie ist professorin an der mcgill university in vancouver."
"guillaume henri dufour ( * 15. september 1787 in konstanz ; † 14. juli 1875 in les eaux-vives, heimatberechtigt in genf ) war ein schweizer general, ingenieur, kartograf, politiker und humanist. dufour war der erste general in der geschichte der armee des schweizer bundesstaats. die von ihm geplanten festungsbauten sind als dufourbefestigungen ( französisch fortifications dufour ) bekannt. als kartograf erwarb er insbesondere verdienste durch die erstellung der ersten","john bénédict jacques dufour ( * 11. mai 1793 in konstanz ; † 23. august 1884 in genf ) war ein französischer ingenieur, der wesentlich zur errichtung der genfer erbauung und zum bau der schweizerischen eisenbahn beigetragen hat."
"ein klitorispiercing ist ein piercing durch die klitoris. es ist nicht mit dem häufigeren klitorisvorhautpiercing zu verwechseln. der direkte endast des nervus pudendus und der wichtigste sensible nerv der die klitoriseichel, glans clitoridis und den klitorisschaft, corpus clitoridis versorgt wird als kitzlerrückennerv, nervus dorsalis clitoridis bezeichnet. er ist für die vermittlung der sexuellen empfindungen verantwortlich und wird er auch als „ wolllustnerv “ bezeichnet.","ein klitorispiercing ist ein piercing durch das äußere genitalorgan der frau, speziell den penis. beim passiven clitoris-piercing durchlaufen die angrenzenden nervendigungen die geschlechtsorgane, in den folgenden schritten jedoch das geschlechtsorgan des trägers. in der regel wird der penis durch das äußere genitalorgan nur mittels einer kleinen öffnung, der sogenannten clitoris, stimuliert. beim passiven liegt der penis über dem äußeren genitalschwellkörper, in den folgenden schritten jedoch"
"die bestäubung ist bei der sexuellen fortpflanzung der samenpflanzen die übertragung des pollens mit den darin befindlichen spermienzellen auf die samenanlage ( bei den nacktsamern ) oder auf die narbe der fruchtblätter ( bei den bedecktsamern ). jedes pollenkorn bildet dann einen pollenschlauch aus, der in richtung der eizelle wächst und dort die spermienzellen entlässt. durch verschmelzung einer der spermienzellen mit der eizelle ( befruchtung )","der pollenkohlenstoff oder pollenschlauch ist die gesamtheit der mikrosporen des pollenkorns einer samenpflanze, aus denen sich bei der keimung der befruchteten eizelle bildet."
"eine vektorgrafik ist eine computergrafik, die aus grafischen primitiven wie linien, kreisen, polygonen oder allgemeinen kurven ( splines ) zusammengesetzt ist. meist sind mit vektorgrafiken darstellungen gemeint, deren primitiven sich zweidimensional in der ebene beschreiben lassen. eine bildbeschreibung, die sich auf dreidimensionalen primitiven stützt, wird eher 3d-modell oder szene genannt und die erzeugung zweidimensionaler linien- und flächengrafiken sowie fotorealistischer bilder aus solchen 3d-modellen","im rahmen der computergrafik stellen vektorgrafiken dar, d. h. zeichnen mit einem zeiger oder einem lineal. das zeichnen wird als vektorgrafik bezeichnet. eine grafische darstellung eines vektorraums – pixel ( bildpunkt ) – wird als vektorgrafik bezeichnet."
"das stackelbergmodell ist ein strategisches spiel in den wirtschaftswissenschaften, das dadurch gekennzeichnet ist, dass das marktführende unternehmen zuerst zieht und danach die marktfolgenden unternehmen sich entscheiden. handelt es sich nur um zwei unternehmen spricht man von einem stackelberg-duopol. es ist nach dem deutschen ökonomen heinrich freiherr von stackelberg benannt, der sein werk marktform und gleichgewicht 1934 veröffentlichte, in dem das modell beschrieben wurde, und stellt eine weiterentwicklung von cournots duopol-","das stackelberg-modell ist ein theoretisches modell zur lösung des nash-gleichgewichts. es stellt eine strategie dar, die den spielern eines nash-gleichgewichts es ermöglicht, gleichzeitig die strategie der nachfolgespieler zu entwickeln. durch das stackelberg-modell kann man das nash-gleichgewicht im allgemeinen, aber auch im teilspielkontext auffinden. das modell ist nach dem österreichisch-ungarischen mathematiker wolfgang von stackelberg benannt."
"paola cavalieri ( * 1950 ) ist eine italienische philosophin. sie ist die initiatorin des great ape project, das grundrechte für primaten einfordert.","peter singer ( * 16. august 1952 in oxford, großbritannien ) ist ein britischer philosoph und tierethiker. zusammen mit peter singer, dem gründer des great ape project, formulierte er 1993 die konzeption, warum nichtmenschliche tieren den friedensnobelpreis zugesprochen bekommen sollten. das projekt wird von der yale faculty of professors for the ethical treatment of animals ( „ yale- faculty für tierrechtsfragen “ ) geleitet."
"phytoalexine ( gr. phytos = pflanze, alekein = „ abwehren “ ) sind niedermolekulare, antimikrobielle und zumindest z. t. antioxidativ wirksame chemische verbindungen, die unmittelbar nach einer infektion durch mikroorganismen ( wie bakterien oder pilzen ) von der pflanze produziert werden, um deren ausbreitung, wachstum oder vermehrung in der pflanze zu hemmen. sie sind ca. 24 h nach erfolgter infektion in den betroffenen pflanz","phytoalexine ( pft ), auch phytoalexine, sind toxine, die von pflanzen produziert werden und als lästig oder schädlich angesehen werden können."
"walter greiner ( * 29. oktober 1935 in neuenbau bei sonneberg ; † 5. oktober 2016 ) war ein deutscher theoretischer physiker, der als theoretischer kernphysiker und pionier der schwerionenphysik international anerkannt war. vielen studenten wurde er durch seine lehrbuchreihe zur theoretischen physik bekannt.","walter greiner ( * 29. oktober 1935 in neuenbau im sonnenberg ) ist ein deutscher physiker. er greiner studierte physik an der universität frankfurt am main und der freien universität frankfurt, wo er 1961 seinen bachelor-abschluss machte und 1961 an der universität freiburg in kernphysik promovierte. 1962 bis 1964 war er assistant professor an der university of maryland. 1965 wurde er direktor des instituts für theoretische physik der goethe-universität frankfurt und bis 1996"
"eine fundamentale wechselwirkung ist einer der grundlegend verschiedenen wege, auf denen physikalische objekte ( körper, felder, teilchen, systeme ) einander beeinflussen können. es gibt die vier fundamentalen wechselwirkungen gravitation, elektromagnetismus, schwache wechselwirkung und starke wechselwirkung. sie werden auch als die vier grundkräfte der physik bezeichnet. einzeln oder in kombination bringen die vier fundamentalen wechselwirkungen sämtliche bekannten physikalischen prozesse hervor,","die teilchenphysik ist eine interdisziplinäre wissenschaft, die sich mit der wechselwirkung von materie und elektromagnetischen wechselwirkungen beschäftigt."
"die san francisco-oakland bay bridge, zumeist nur bay bridge oder oakland bay bridge genannt, überspannt die bucht von san francisco und verbindet die beiden kalifornischen städte oakland und san francisco, usa.die brücke besteht aus zwei brückenzügen ; dazwischen liegt yerba buena island. der westliche abschnitt verbindet diese insel mit san francisco und besteht aus zwei einzelnen hängebrücken mit je zwei pylonen, die an einem zentralen betonankerblock","die bay bridge ( englisch bay bridge ) ist eine san franciscoer straßenbrücke über den us-bundesstaat kalifornien. sie verbindet die stadt san francisco mit dem us-bundesstaat los angeles. die brücke wurde am 20. märz 1872 eröffnet und hat den status einer straßenbrücke. benannt ist sie nach dem ort ihrer errichtung, dem heutigen ort yerba buena island."
"scareware ( kofferwort aus engl. scare ‚erschrecken ‘ und software ) ist ein schadprogramm, das computerbenutzer verängstigen und so zu bestimmten handlungen bewegen soll. sie gilt als automatisierte form des social engineering.","scareware ist ein aus dem englischen sprachraum stammender begriff für software, die ein angreifer nicht erkannt, dass er ein malware ist, sondern lediglich beabsichtigt, es dem angreifer geraubt zu machen. scareware impliziert damit beispielsweise eine betrügerische manipulation durch das internet. scareware kann auch die grundlage für die deutsche bezeichnung spyware sein."
"richard j. „ dick “ egan ( * 28. februar 1936 in milton, massachusetts ; † 28. august 2009 in boston, massachusetts ) war ein us-amerikanischer unternehmer und diplomat. egan war mitbegründer der emc corporation und botschafter der vereinigten staaten in der republik irland. er galt als einer der erfolgreichsten unternehmensführer in den usa im 20. jahrhundert. 1961 absolvierte egan die universität mit dem abschluss bachelor of science in elektrotechnik auf der northeastern university in",richard j. egan ( * 19. april 1940 in milton ( massachusetts ) ; † 28. august 2009 in boston ) war ein us-amerikanischer ingenieur und gründer der firma northeastern technology.
"cxcr5 ( kurz für cxc-motiv-chemokinrezeptor 5, auch burkitt-lymphom-rezeptor 1 ( blr-1 ), monocyte-derived receptor 15 ( mdr-15 ), cd185 ) ist ein rezeptorprotein aus der familie der chemokinrezeptoren. dieser rezeptor kommt insbesondere auf lymphozyten, wie b- und t-lymphozyten, vor und kann in besonders hoher dichte auf zellen des burkitt-lymp",cxcr5 ( engl. für cluster of differentiation negative chemokine ) ist ein oberflächenprotein aus der gruppe der chemokinrezeptoren.
"nominalklassen sind durch die grammatik einer sprache vorgegebene einteilungen aller ihrer nomina in eine endliche zahl von gruppen, die oft – aber keineswegs immer – wörter von gleichartiger bedeutung umfassen. sprachen, die auf einem nominalklassensystem aufbauen, werden als klassensprachen bezeichnet. als spezialfall von nominalklassen kann man die ( maximal drei ) genera in den indogermanischen und den semitischen sprachen betrachten. die gruppenzugehörigkeit eines nomens muss zwingend durch ein die klasse identifizierendes","ein nomenklatursystem in der grammatik ist ein formales modell, nach dem die unterscheidung von unbestimmten nomenklatorischen bestandteilen ( verb, substantiv, pronomen etc. ) in eine bestimmte klasse, kategorie oder substantivklasse zugeordnet wird."
"reziprokpronomen ( wechselseitige fürwörter ) sind pronomen, die reflexivpronomen ähneln, insofern als sie im satz meistens als objekt stehen und sich auf ein vorhergehendes satzglied ( in der regel das subjekt ) rückbeziehen. die bedeutung ist hierbei jedoch von der art, dass reziprokpronomen sich auf ganze gruppen beziehen müssen und aussagen, dass die genannte handlung zwischen mitgliedern der gruppe untereinander stattfindet. im deutschen ist die form","reziproke ( von lateinisch reciprocus ‚aufeinander bezüglich ‘ ) ist in der linguistik die lehre von den beziehungen von sprachlichen ausdrücken, besonders von anaphern."
"molekülwolken sind interstellare gaswolken, deren größe, dichte und temperatur die bildung von molekülen erlaubt. sehr dichte und kalte molekülwolken sind als dunkelwolken bekannt, es sind die geburtsstätten von sternen. mehr als die hälfte der ( baryonischen ) masse der milchstraße steckt in den molekülwolken.","als molekülwolken werden ansammlungen von sehr großen, elektrisch neutralen molekülen bezeichnet, die zusammen mit den leichteren elementen des interstellaren mediums ( ism ) die massereichste wolke der welt sind. der begriff wird insbesondere in der astronomie, der astrophysik und materialwissenschaft verwendet, um anzuzeigen, dass es sich bei den molekülwolken um geladene, elektrisch neutrale teilchen handelt. oft werden diese teilchen auch als sternentstehungsgebiete bezeichnet. es handelt sich"
"ein totempfahl, seltener auch wappenpfahl genannt, ist eine monumentale skulptur, die aus einem großen baumstamm geschnitzt und anschließend bemalt wird. totempfähle waren vor allem bei den indianern der amerikanischen nordwestküste verbreitet. die errichtung eines totempfahles war mit der ausrichtung eines potlatches verbunden, bei dem die stellung der familie in der sozialen hierarchie ihres jeweiligen stammes bestätigt wurde. anders als von den ersten missionaren in british columbia vermutet","totem-polen sind eine familie von steine und andere dekorativen konstruktionen, die von den küstengebieten der pazifischen nordwestküste in den gebieten der heutigen staaten haida, tlingit, tsimshian und southeastern alaska in den vereinigten staaten hergestellt werden. sie sind stilistisch an den formen der pole eines ornaments angelehnt. totem-polen derhäuptlings sind die größten, aber nicht nur von solchen pflanzen, die im tropischen regengebiet der"
"theophyllin ( von lateinisch thea ‚tee ‘ und altgriechisch φύλλον phýllon, deutsch ‚blatt ‘ ) ist ein vom xanthin abgeleiteter naturstoff aus der gruppe der purinalkaloide. der name leitet sich von teeblättern ab, aus denen albrecht kossel 1888 als erster kleine mengen dieser substanz isolieren konnte. in geringer menge kommt theophyllin auch in kaffeebohnen, kolanüssen und guaraná vor und ist ein abbauprodukt des coffeins im stoffwechsel des","theophyllin ist ein arzneistoff aus der gruppe der xanthine, der zur behandlung von chronischen entzündungsbildern eingesetzt wird. theophyllin ist in einer who-liste der unverzichtbaren arzneimittel aufgeführt."
"der permanente welkepunkt ( pwp ) oder welkepunkt kennzeichnet den austrocknungsgrad eines bodens. der begriff stammt aus der pflanzenökologie. trocknet ein boden bis zum permanenten welkepunkt aus, wird das wasser im gut durchwurzelten bodenhorizont so stark gebunden, dass pflanzen unumkehrbar ( irreversibel ) welken. die pflanzenwurzeln können bei einer so geringen bodenfeuchte keine vergleichbar hohe saugspannung entwickeln, um das wasser aus dem boden","der wassergehalt eines bodens bezeichnet den anteil des wassers, den ein boden aufweist."
"das ministry of natural resources and environment ( nre ) ( malaiisch : kementerian sumber asli dan alam sekitar ; deutsch : ministerium für naturressourcen und umwelt ) ist ein ministerium des staates malaysia. neben der aufsicht über die forsten, die gewässer und die mineralischen ressourcen malaysias umfasst dessen aufgabengebiet auch die verwaltung der diversen naturschutzgebiete. darüber hinaus ist hier die landvermessung und erstellung topographischer kartenwerke angesiedelt.","das ministerium für wasser, land- und natur ressourcen ( englisch ministry of water, land and natural resources, mnak ) in malaysia ist eines der sechs ministerien der malaysianischen regierung. es hat seinen sitz in der hauptstadt peking. das ministerium untersteht dem innenministerium."
mescalin oder meskalin ist ein psychedelisch und halluzinogen wirksames alkaloid aus der stoffgruppe der phenethylamine.,"mescalin ( 2,4,6-trimethyl-1,3,5-trimethylbenzoesäure ) ist ein psychedelisch wirksames, psychotropes alkaloid. es ist eng mit phenylalanin verwandt, das die phenolether des p-phenols bildet. mescalin kommt in den tropen, subtropen und im gemäßigten ( östlichen ) klima vor. in der humanmedizin wird es als arzneistoff eingesetzt."
"cacert ist eine gemeinschaftsbetriebene, nichtkommerzielle zertifizierungsstelle ( certification authority, kurz ca ), die von der in australien eingetragenen non-profit-organisation cacert incorporated betrieben wird. cacert stellt für jedermann kostenfrei x.509-zertifikate für verschiedene einsatzzwecke aus und soll eine alternative zu den kommerziellen zertifizierungsstellen sein, die zum teil recht hohe gebühren für ihre zertifikate erheben.","cacert ist eine non-profit-organisation, die im juli 2003 von duane groth in neuseeland gegründet wurde. sie gewährleistet hohe sicherheitskriterien für https-seiten."
"fred basolo ( * 11. februar 1920 in coello ( illinois ) ; † 27. februar 2007 ) war ein us-amerikanischer chemiker ( anorganische chemie, komplexchemie ).","giovanni basolo ( * 5. februar 1921 in pavia ; † 5. februar 1997 in skokie, illinois ) war ein us-amerikanischer chemiker. er war professor für organische chemie an der northwestern university."
"ein barcodeleser ist ein datenerfassungsgerät, das verschiedene barcodes lesen und weitergeben kann. die erkennung dieser strichcodes erfolgt dabei rein optisch entweder mit rot- oder infrarotlicht. jeder barcodeleser besteht aus der eigentlichen leseeinheit und der nachgeschalteten dekodiereinheit. während dies bei den lesestiften meistens zwei geräte sind ( es gibt auch lesestifte mit integriertem dekoder ), ist bei fast allen anderen gerätetypen die dekodiereinheit in der leseeinheit integriert. fast alle typen sind mittlerweile als stationäre","ein barcodereader, auch barcode reader genannt, ist ein gerät, das den barcodedrucker ( englisch barcode reader ) benutzt, um objekte aus einer matrix oder einem seriellen, buchstabenbildenden code zu identifizieren. die geräte unterscheiden sich in der art, wie der barcodereader flüssigkeitsbewegungen aufnehmen und speichert. barcodereader können als lichtquelle, photodiode oder lichtstrahlen verwendet werden."
"obskurität ( von lateinisch obscuritas „ dunkelheit, unverständlichkeit “ ) bezeichnet eine verdunkelung im übertragenen sinn einer undeutlichkeit. das zugehörige adjektiv obskur wird im deutschen seit dem 17. jahrhundert in der bedeutung „ dunkel, unbekannt, verdächtig, [ von ] zweifelhafter herkunft “ verwendet. im bereich der informationssicherheit beschreibt obskurität unter dem schlagwort „ security through obscurity “ ( engl. „ sicherheit durch obskur","obscurantism ( von lateinisch obscuranti „ zum schwarzen, dunkel, verborgen “ ), auch kybernetik, ist die absichtliche oder unabsichtliche verwendung von dunkelheit als gesellschaftlicher wirklichkeits- und sinnverhalt für ein sachverhalt, zum beispiel für ein religiöses oder philosophisches glauben. als ethisch-wissenschaftlicher begriff bezeichnet er eine ideologische haltung, die die verteilung von wissen für unwissen bzw. für unbequentes bewusstsein,"
"das gilgamesch-epos ist der inhalt einer gruppe literarischer werke, die vor allem aus dem babylonischen raum stammt und eine der ältesten überlieferten, schriftlich fixierten dichtungen beinhaltet. das gilgamesch-epos in seinen verschiedenen fassungen ist das bekannteste werk der akkadischen und der sumerischen literatur. als gesamtkomposition trägt es den ab der zweiten hälfte des 2. jahrtausends v. chr. belegten titel „ derjenige, der die tiefe sah “ ( ša naq","gilgamesch ( sumerisch gilgamesch, akkadisch gilgamesch ) ist die altsüdarabische bezeichnung für die geschichte des gilgamesh, einer epoche aus der 3. dynastie des ur. das epos wurde im 3. jahrhundert v. chr. in der sumerischen sprache verfasst, die heute als weitgehend übersetzbar gilt. es handelt sich dabei um die älteste, bekannteste und plausibelste version des gilgamesh. sie wird in der akkad"
"dropull ( albanisch unbestimmt, bestimmt : dropulli ; griechisch δρόπολις drópolis ) ist eine region im kreis gjirokastra im süden albaniens. es handelt sich um das breite tal des drino, das sich als ebene von der griechischen grenze bis nördlich von gjirokastra erstreckt. die 2015 geschaffene gemeinde dropull umfasst die von der griechischen minderheit bewohnten dörfer, auch die im pogon-tal und im tal des kselos. zuvor gab es im",hadrianopolis ( albanisch auch hadrianopolis ) ist ein antikes zisterzienser-kloster an der straße von drino im zentrum der albanischen metropole.
"die robben ( pinnipedia ) sind ein taxon im wasser lebender raubtiere ( carnivora ) und gehören somit ökologisch zu den meeressäugern. die wissenschaftliche bezeichnung „ pinnipedia “, abgeleitet von den lateinischen wörtern pinna ‚flosse ‘ und pes ‚fuß ‘, bedeutet flossenfüßer. sowohl diese bezeichnung als auch die bezeichnung wasserraubtiere findet man mitunter auch in der fachliteratur. in einer älteren biologischen systematik wurden die wasserraubtiere","die fischschildkröten ( pinnipeds ) sind eine säugetierfamilie, die mit den fischschildkröten ( otariidae ) und den walrussen ( phocoidea ) eine eigene familie bildet. insgesamt gehören sie zur superfamilie der phocoidea. die beiden arten unterscheiden sich durch das fehlen von äußeren knochenmaterial."
"die ursprünge der isländischen küstenwache ( landhelgisgæsla íslands oder landhelgisgæslan ) können bis ins jahr 1859 zurückverfolgt werden, als die korvette ørnen mit patrouillen in isländischen gewässern begann. im jahre 1906 kam das erste eigens für diesen zweck gebaute patrouillenboot islands falk nach island. die verteidigung des eigenen hoheitsgebietes auf see begann ungefähr 1920. offiziell wurde die isländische küstenwache am 1. juli 1926 gegründet","die islandische küstenwache ( isl. islandic coast guard, icg ) ist die nationale küstenwache islands."
ernst theodor carl schwalbe ( * 26. januar 1871 in berlin ; † 16. märz 1920 in schutow bei rostock ) war ein deutscher pathologe.,paul gustav samuel ambronn ( * 9. november 1874 in meiningen ; † 9. februar 1927 in charlottenburg bei berlin ) war ein deutscher mediziner und bakteriologe.
"abwärme ist wärme, die von lebewesen oder technischen geräten erzeugt und an die umgebung abgegeben wird. thermodynamisch betrachtet sind die meisten realen prozesse irreversibel. als folge der dissipation von energie entsteht bei diesen vorgängen unvermeidlich wärme.","als abwärme bezeichnet man die technische nutzung von wärme für die wärmegewinnung. in der wärmewirtschaft bezeichnet abwärme die nutzung von wärme für den prozess der gewinnung von wärme, um damit gebäude oder andere einrichtungen beheizen zu können. in der verfahrenstechnik ist abwärme ein veralteter begriff, der heute in der regel synonym zu wärmenutzung benutzt wird."
jacopo ligozzi ( * 1547 in verona ; † 1627 in florenz ) war ein italienischer maler.,bartolommeo ligozzi ( * 1493 in verona ; † 5. september 2005 in florenz ) war ein italienischer maler und fotograf.
sechse kommen durch die ganze welt ist ein märchen ( atu 513a ). es steht in den kinder- und hausmärchen der brüder grimm ab der zweitauflage von 1819 an stelle 71 ( khm 71 ).,"die sechs kriegsparteien ( standardausdruck : die sechs kriegsparteien ) ist ein bekanntes märchen, das im sommer 513 von dem deutschen volkshelden friedrich von mädchen und seinem volksstammferden erzählen wird. es ist der bekannteste und einflussreichste märchen der brüder grimm."
