reference,system
"lionel tiger ( * 1937 in montreal, kanada ) ist ein amerikanischer anthropologe. er lehrt an der rutgers university im us-amerikanischen new jersey. tiger wurde als sohn einer jüdischen familie im katholischen frankokanadischen québec geboren. an der mcgill university schloss er 1957 mit dem bachelor und 1959 mit dem master of arts ab. die promotion zum ph.d. erfolgte 1962 an der london school of economics. tiger war assistant professor an der university of british col","lionel tiger ( * 8. september 1926 ) ist ein us-amerikanischer psychologe. er ist professor für psychologie an der university of california, berkeley."
"dorothy burr thompson ( * 19. august 1900 in philadelphia ; † 10. mai 2001 in hightstown, new jersey ) war eine us-amerikanische altertumswissenschaftlerin und klassische archäologin am bryn mawr college. sie galt als expertin für terrakottakunst des hellenismus.","homer thompson ( * 3. oktober 1910 in st. paul, minnesota ; † 16. februar 1987 in hightstown, new jersey ) war eine kanadische klassische archäologin. sie galt als führend in der archäologischen ausgrabung der athenenischen kultur und wurde bekannt durch ihre forschungen zu terrakotta."
"die spracherkennung oder auch automatische spracherkennung ist ein teilgebiet der angewandten informatik, der ingenieurwissenschaften und der computerlinguistik. sie beschäftigt sich mit der untersuchung und entwicklung von verfahren, die automaten, insbesondere computern, die gesprochene sprache der automatischen datenerfassung zugänglich macht. die spracherkennung ist zu unterscheiden von der stimm- bzw. sprechererkennung, einem biometrischen verfahren zur personenidentifikation. allerdings ähneln sich die realisierungen dieser verfahren.","spracherkennung oder kurz spracherkennung ist die automatische beobachtung und fehlererkennung gesprochener oder geschriebener sprache. die erlernte sprache erkennt die bedeutung der gesprochenen sprache für die analyse und sprachkompetenz. spracherkennung wird genutzt, um die bedeutung der gesprochenen sprache für die analysierte sprache zu ermitteln. sie ist ein teilgebiet der künstlichen intelligenz."
"die london free school ( lfs ) war ein im märz 1966 gegründeter loser zusammenschluss von bekannten künstlern, die mitte der 1960er jahre diverse aktivitäten im bereich kultur organisiert haben, darunter die herausgabe der untergrundzeitung international times und veranstaltungen, insbesondere die vorläufer des notting hill carnival sowie einige konzerte u. a. mit der damals noch unbekannten band pink floyd, für deren aufstieg die lfs und ihr umfeld von bedeutung waren. treibende kräfte waren dabei vor allem joh","die london free school ( lfs ) waren eine nichtregierungsorganisation, die 1958 gegründet wurde. begründet wurde sie von dem musiker und psychologen robert e. mushi. die organisation wurde nach dem ball „ notting hill “ benannt, das in der nacht vom notting hill fayre abgehalten wurde. zu den gründungsmitgliedern zählten unter anderem john hopkins, michael x, courtney tulloch, jeff nuttall, michael horovitz, john michell,"
"die enzyklika humani generis wurde von papst pius xii. am 12. august 1950 veröffentlicht. sie gilt als letzte der vier bedeutenden theologischen enzykliken seines pontifikats, nach mystici corporis über die kirche, divino afflante spiritu über die bibel ( beide 1943 ) und mediator dei über die liturgie ( 1947 ), die vom ii. vatikanum häufig zitiert werden. die vier wichtigsten konstitutionen des konzils spiegeln lehraussagen pius xii. wider und führen sie weiter","unserer mission in die kirche ( auch : unserer mission in die kirche ) ist ein enzyklikum des papsts  pius xii. das enzyklopäd erschien im jahr 1969. es kritisiert die these, dass die katholische theorie falsifiziert und gottesrussage ausgerufen habe."
"die llanos [ ˈanos ] oder [ ˈʎanos ] sind weite ebenen im nördlichen südamerika, die vor allem von feuchtsavannen geprägt werden. sie werden durch den fluss orinoco entwässert. die llanos erstrecken sich über die kolumbianischen departamentos arauca, casanare, vichada, guainía, meta, vaupés und guaviare die venezolanischen staaten apure, barinas, portuguesa, cojedes, guár","die orinoco-wüste ( auch : orinoco-belt ) ist eine über 556 km2 große wüste und landzunge im nordosten perus und südosten kolumbiens. sie umfasst die vier flusswüsten arauca, casantia, guárico, anzoátegui und monagas und hat eine mittlere schneehöhe von bis zu 900 m. in der nähe der wüste befinden sich die ruinen der römischen kaiserin soraya, die einzigen bedeutenden fundstellen der wüste"
"das viadukt von millau ( oder brücke von millau ), französisch viaduc de millau, führt in südfrankreich die autoroute a75 über den tarn. es wurde von michel virlogeux entworfen und von norman foster gestalterisch ausgearbeitet. am 14. dezember 2004 weihte der damalige französische präsident jacques chirac das bauwerk ein, zwei tage später folgte die allgemeine inbetriebnahme. das viadukt ist mit 2460 m die längste schrägseilbrücke der welt","das viaduc de millau ist eine brücke über den tarn im département yonne, die von der compagnie chimique de millau, einem französischen bauunternehmen, entworfen wurde. sie verbindet die städte millau, bastille und tarn mit dem stadtteil dourbie und dient der alternative zum schienenverkehr, der von den städten basel und paris über den tarn nach spanien führt. das viaduct ist nach einer reihe von bauwerken der niederländischen compagnie chimique de millau benannt,"
"die international mobile station equipment identity ( imei ) ist eine eindeutige 15-stellige seriennummer, anhand derer jedes gsm- oder umts-endgerät weltweit eindeutig identifiziert werden kann. dual-sim-handys besitzen zwei imei-nummern.in der breiten öffentlichkeit ist die imei durch die angebliche möglichkeit zum sperren eines gestohlenen mobiltelefons bei den mobilfunknetzbetreibern bekannt. in der theorie ist das mobiltelefon nach sperrung auch mit einer anderen sim-karte nicht benutzbar. dazu werden die betroffenen imeis in","die imei-nummer ist eine länderspezifische identifikationsnummer im mobilfunknetz und im gsm-standard. sie wird verwendet, um mobile handys, mobiltelefone und tragbare medien in den netzwerken der vereinigten arabischen emirate und der republik damaskus zu kennzeichnen und fällt im luhn-algorithmus der luhn-entwicklungsnummernberechnungen an. imei-nummern sind weltweit die führenden schlüsselnummern im mobilfunknetz und werden von den meisten gsm-anbietern im stand"
"die heinrich-tessenow-medaille ist ein architekturpreis, der jährlich seit 1963 im gedenken an heinrich tessenow vergeben wird. bis 2006 wurde sie durch die alfred toepfer-stiftung f.v.s. hamburg auf vorschlag der heinrich-tessenow-gesellschaft e.v. verliehen. seit 2007 wird sie nun durch die heinrich tessenow-gesellschaft selbst vergeben. bis 1994 fand die preisverleihung im rahmen der fritz-schumacher-stiftung an der universität hanno","der leibniz-preis für leistungen in der systematik ist ein wissenschaftspreis, der seit 1963 von der leibniz-stiftung für verdienste in systematischer forschung verliehen wird. er wird für herausragende leistungen in systematischer forschung vergeben. der preis ist nach leibniz benannt, dem stifter der wissenschaften. im jahr 2013 wurde ihm der alberto campobaeza-preis zuerkannt."
"mary mallon ( * 23. september 1869 in cookstown, nordirland ; † 11. november 1938 auf north brother island, vereinigte staaten ), bekannt als typhoid mary ( typhus-mary ), war die erste person in den vereinigten staaten, die als nicht erkrankter träger von typhus identifiziert wurde, als sogenannter dauerausscheider. sie war 1883 aus irland eingewandert.","mary mallon ( * 1869 in cookstown, county tyrone, irland ; † 15. juni 1907 in new york city, new york ) war eine us-amerikanische ärztin und als technikerin tätig. sie verursachte das erste malhoid-syndrom, das überhaupt nachgewiesen werden konnte."
sudan i ist ein synthetisch hergestellter azofarbstoff aus der gruppe der sudanfarbstoffe.,sudan i ist eine chemische verbindung aus der gruppe der azoverbindungen.
"der berliner goldhut ist ein bronzezeitliches artefakt aus dünnem goldblech. es diente als äußere schmuckverkleidung einer langschäftigen kopfbedeckung mit krempe, die vermutlich aus organischem material bestand und das außenliegende, dünne goldblech mechanisch stabilisierte. er ist das am besten erhaltene exemplar aus einer gruppe von inzwischen vier bekannten, kegelförmigen goldhüten aus der bronzezeit, die im verlauf des 19. und 20. jahrhunderts im süddeutsche","der berliner goldhut ist ein im jahr 1739 bei der stadtplanung von berlin entdecktes, ornamentales bronzeartefakt aus dünnem goldblech."
"kreationismus ( von lateinisch creatio „ schöpfung “ ) bezeichnet die auffassung, dass das universum, das leben und der mensch buchstäblich so entstanden sind, wie es in den heiligen schriften der abrahamitischen religionen und insbesondere in der alttestamentlichen genesis geschildert wird. als bedeutende strömung trat der kreationismus im frühen 20. jahrhundert im bereich des evangelikalismus in den usa auf, wo er bis heute auch seine größte verbreitung besitzt. in seiner strengsten form","der kreationismus ist ein ideologiekritisches konzept, dem zufolge das universum und die erde als werkzeug der gottesgeburt seien.der kreationismus entwickelte sich seit anfang des 20. jahrhunderts in den usa, nach dem prinzip des leses im sonnensystem. er wird von creationisten auch als „ alternative der evolutionstheorie “ bezeichnet. gelegentlich wurde der ausdruck auch auf andere junge einrichtungen angewendet, wie die new york university, das national center for science education ( ncse"
"mit walam olum wird eine ideographische bilderschrift bezeichnet, in der auf fünf tafeln aus birkenrinde die stammeschronik der lenni lenape, eines indianerstammes aus dem nordosten der usa, dargestellt ist.",das walam olum ist ein episches gedicht des us-amerikanischen schriftstellers david rafinesque.
"john william jamieson herivel ( * 29. august 1918 in belfast, nordirland ; † 18. januar 2011 in oxford, england ) war ein britischer historiker und kryptoanalytiker. während des zweiten weltkrieges trug er in der government code and cypher school ( gc & cs ) ( deutsch etwa : „ staatliche code- und chiffrenschule “ ) im englischen bletchley park, also der militärischen dienststelle, die sich erfolgreich mit der entzifferung des deutschen nachrichtenverkehrs befasste, wesentlich zum",john herivel ( * 17. juni 1915 in belfast ; † 21. juni 2011 in oxford ) war ein britischer mathematiker und kryptoanalytiker.
"granulare materie, auch granulares medium oder granulat genannt, besteht aus vielen kleinen, festen partikeln wie körnern oder kugeln. beispiele für diesen zustand sind körnige materialien wie kunststoffgranulat, pulverförmige materialien wie puder oder in großen mengen auch loses material wie beispielsweise geröll. man verwendet auch die begriffe haufwerk für mechanische und schüttgut für logistische aspekte.","als granularmaterial oder korngut bezeichnet man in der festkörperphysik einen festen aggregatzustand, in dem partikel eine dichte von weniger als 10 % besitzen. granularmaterial heißt auch filtersubstrat. es handelt sich um einen spezialfall des homogenen aggregatzustandes."
reinhart ahlrichs ( * 16. januar 1940 in göttingen ; † 12. oktober 2016 in heidelberg ) war ein deutscher theoretischer chemiker.,manfred ahlrichs ( * 16. januar 1940 in göttingen ; † 7. april 2000 ) war ein deutscher theoretischer chemiker.
"beim politischen missbrauch der psychiatrie werden die medizinischen mittel der psychiatrie ( z. b. diagnostik, therapie, zwangseinweisung ) genutzt, um individuen aus politischen gründen aus der öffentlichkeit zu entfernen, in misskredit zu bringen oder ihnen grundlegende menschenrechte vorzuenthalten. in vielen ländern der welt und zu unterschiedlichen zeiten haben sich psychiater am missbrauch ihrer patienten beteiligt. dies geschieht entweder in einzelfällen oder hat systematischen charakter, so während der ns-zeit in deutschland (","der begriff politische psychiatrie bezeichnet die behandlung, missbrauch und vernachlässigung von psychisch kranken straftätern in der sowjetunion und den usa seit den 1960er-jahren. es handelte sich dabei um eine politikwissenschaftliche form der zentralverwaltungspsychiatrie großbritanniens."
"konstruierte sprachen, auch kunstsprachen oder künstliche sprachen, sind sprachen, die von einer person oder einer gruppe aus verschiedenen gründen und zu verschiedenen zwecken neu entwickelt wurden. sie stehen im gegensatz zu den natürlichen sprachen. die allgemeine kennung für konstruierte sprachen nach der internationalen sprachenstandardisierung iso 639-2 ist der code art, wobei weit verbreitete sprachen einen eigenen code erhalten haben.","konstruktive sprachen sind plansprachen, die von menschen geschaffen wurden, um bestimmte anforderungen an sprache erfüllen zu können. die abgrenzung zu den plansprachen ist unscharf und hängt von der art der jeweiligen konstruktion ab. manche konstruktive sprachen haben nur eine begrenzte lexik, und einige arbeiten über grammatik und orthographie verfügen über eine universelle syntax. sie versuchen aber, sich zu vereinheitlichen und logisch zu formulieren, indem sie sich unter anderem mit den funktionalen sprachkomponenten auseinandersetzen."
"paliperidon ist ein arzneistoff aus der gruppe der atypischen neuroleptika. unter dem handelsnamen invega ( janssen pharmaceutica ) ist er seit 2007 in form von retardtabletten und als xeplion und trevicta in intramuskulärer depotform seit 2011 in der europäischen union zugelassen für die behandlung der schizophrenie. die verabreichung der depotform erhöht die kontrolle der kontinuierlichen einnahme des medikaments. dies ist insofern wichtig, als neuroleptika für die therapie einiger schwer","paliperidon ist ein arzneistoff, der zur behandlung der schizophrenie sowie symptome des schizophrenen formenkreises eingesetzt wird. paliperidon ist ein atypisches neuroleptikum. es bewirkt ein verstärktes, längerfristiges sedieren."
revlon ist ein us-amerikanisches unternehmen mit sitz in new york. das unternehmen produziert verschiedene kosmetikartikel. im unternehmen sind rund 6800 mitarbeiter beschäftigt. präsident und ceo des unternehmens ist alan t. ennis.,revlon ist ein us-amerikanischer hersteller von kosmetikprodukten und ein der größten hersteller von unterwäschern in den usa. das unternehmen ist in den usa ein tochterunternehmen von ronald perelman.
nate ist ein männlicher vorname und eine englische kurzform von nathan bzw. nathanael ( hebräisch : gott hat gegeben bzw. gottesgeschenk ).,nate ist ein männlicher vorname.
als hiatushernie ( „ zwerchfellbruch “ ) wird ein krankhafter durchtritt von anteilen des magens durch das zwerchfell im bereich des schlitzes für den durchtritt der speiseröhre ( hiatus oesophageus ) bezeichnet. sie gehört zu den zwerchfellhernien.,"als hiatalhernie ( von griech. ὑπό hiap „ über “ und ἀνήρ, herr „ magen “ ) wird eine schädigung des magens durch übermäßige verstopfung bezeichnet. diese kann durch einen ungenügenden sauerstoffmangel oder durch eine starke schmerzhaftigkeit der schleimhaut infolge von binde- und bewegungsstörungen einhergehen. eine schädigung des magens kann zu einer entzündung des darms und zur entzündung des mageninhalts führen."
"zonenverteidigung oder auch ball-raum-verteidigung nennt man beim basketball eine verteidigung, bei der die spieler einen raum und keinen direkten gegenspieler verteidigen. dabei gibt es verschiedene formen und mischformen. etwa „ box+1 “, bei der vier spieler eine zonenverteidigung spielen und ein spieler druck auf den ball führenden gegenspieler ausübt. die klassische zonenverteidigung bezieht jedoch alle fünf spieler ein. dabei verteidigen die beiden guards den vorderen raum um","als zone defense ( deutsch sinngemäß auch zonen defense ) bezeichnet man eine methode des amerikanischen college-hockeys, die dazu dient, in einer wichtigen spielsituation den gegner in einer definierten, meist technisch herausragenden zone zu landen. die zone defense ist damit ein gegenstück zur defense, die in der offenen spielsituation eingesetzt wird."
"der instruktionalismus ist eine lerntheorie, in der der lernende instruiert wird, etwas zu tun. dem lernenden wird wissen vermittelt, welches dieser passiv aufnehmen soll. dieses vermittelte wissen wird durch übungen vertieft, bspw. bei der vier-stufen-methode. diese lerntheorie folgt dem modell des behaviorismus, d. h. dass reiz-reaktionsmodelle verstärkt werden. auf einen bestimmten reiz wird eine reaktion antrainiert.vorteilhaft an diesem lernmodell ist","die bestruktionstheorie ist eine theorie des lehrens und lernens, die überlegungen aus den bereichen der erziehung, unterricht und pädagogik sowie den arbeitsfeldern des einzelnen lernens miteinander verbindet. die bestruktionstheorie hat ihren ursprung in den 1970er jahren und wurde von robert m. gagne und paulo freire in kalifornien entwickelt. sie untersucht darin, wie menschen lernen und wann sie diese erfahrungen einfahren."
"unter hedonistischer tretmühle ( auch hedonistische adaptation ) versteht man die tendenz der menschen, nach einem stark positiven oder negativen lebensereignis relativ schnell zu einem relativ stabilen level von glück bzw. glücklichsein zurückzukehren. sie ist untersuchungsgegenstand sowohl in der glücksforschung, der positiven psychologie, als auch in teilen der wirtschaftswissenschaften, z. b. der verhaltensökonomik. es ist eine art set-point-theorie des glücks","als hedonisch ( griechisch ἡ ἡδονή hē hēdonē, „ befriedigung “, „ lebenszustand “ ) bezeichnet man einen qualitativen zustand des glücks im leben eines menschen, der sich durch positive erwartungen und einstellungenzeichnet. der begriff wurde 1971 von den us-amerikanischen psychologen richard brickman und leslie campbell geprägt. die psychologen unterscheiden sich dahingehend, dass es nicht nur psychische, sondern auch soziale und kulturelle bedingungen gibt, an denen man sich"
die rationale rekonstruktion ( auch : rekonstruktion ) ist eine methode der empirisch-analytischen wissenschaftstheorie. dieser metatheoretische untersuchungsansatz will durch eine logische analyse und axiomatisierte beschreibung eine theorie durch einen nachvollzug transparent machen.,"die rationale rekonstruktion ist ein von jürgen habermas entwickelter wissenschaftstheoretischer ansatz. er basiert auf der notwendigkeit, wirklichkeit und fehlerbehaftetetes wissen systematisch zu erfassen und in eine jeweils eindeutige, logische struktur zu wandeln. der hauptansatz ist dabei, ein intuitives wissen systematisch zu erfassen und in eine jeweils eindeutige, logische struktur zu wandeln. die rationale rekonstruktion liefert die notwendigkeit, wirklichkeit und fehler zu untersuchen und zu be"
"ein miniaturmodell ist eine nachbildung eines reellen objekts, bzw. der realität angelehnten objekts in verkleinertem maßstab. der maßstab wird in verhältnissen ( z. b. 1:1000 ) oder in mm ( z. b. 25 mm ) angegeben. die millimeterangaben beziehen sich dann auf den abstand fuß – auge eines durchschnittlichen menschlichen modells. oftmals finden miniaturen im freizeitbereich einsatz : beispiele sind puppenstuben, modelleisenbahnen mit einer entsprechenden modell","ein modell ist die maßstabsgetreue und einheitliche darstellung eines gegenstands oder eines physikalischen, technischen oder architektonischen modells. die maßstabsgetreue darstellung eines vorgangs wird als similitude bezeichnet. diese theorie wurde 1832 von dem deutschen architekten und künstler max wieland in seinem werk „ die maße und klassen der physik “ beschrieben."
"jános pach ( * 3. mai 1954 in ungarn ) ist ein ungarischer mathematiker und informatiker, der sich vor allem mit diskreter geometrie und geometrischer graphentheorie befasst, für die er als einer der international führenden experten gilt.pach ist der sohn des historikers zsigmond pál pach und neffe des mathematikers pál turán. er studierte an der loránd-eötvös-universität mit dem diplom-abschluss 1977 und der promotion bei miklós simonovit","jános pach ( * 15. september 1956 in quillota ) ist ein ungarischer mathematiker, der sich mit diskreter und kombinatorischer geometrie beschäftigt."
"das septum transversum ist als einer der vorläufer des zwerchfells eine embryonale struktur, die sich am 23. tag der embryonalentwicklung unterhalb der herzanlage als breite, horizontale verdickung des mesoderms bildet und den brustraum insofern unvollständig von der bauchhöhle abgrenzt, als zu beiden seiten des vorderdarms als perikardioperitoneal- oder zölomkanäle bezeichnete lücken bestehen bleiben. ab dem 24. tag beginnen vom entoderm absta","das septum-transversum ist ein bauchseitiges abschnitt des embryoblasten. es liegt zwischen dorsalem und perionalem ende der leber und befreit diese vom zwerchfell. das septum-transversum stammt, wie auch das übrige abschnitt des embryoblasten, aus dem embryoblast-bein. es ist an der epithelwand zwischen dorsalem und perionalem ende des leberdarms angeordnet und bildet den vorläufer des ventralen mesenteriums der le"
"legionellen ( legionella ) sind eine gattung stäbchenförmiger bakterien aus der familie der legionellaceae. sie sind im wasser lebende gramnegative und nicht sporenbildende bakterien, die durch eine oder mehrere polare oder subpolare flagellen ( geißeln ) beweglich sind. legionellen sind als potenziell humanpathogen anzusehen. zurzeit kennt man mehr als 48 arten und 70 serogruppen. die für erkrankungen des menschen bedeutsamste art ist legionella pneumophila ( anteil","die legionellen ( pneumophila ) sind eine gattung gramnegativer bakterien der gattung pneumophila. sie leben meist in symbiose mit chlamydien, kommen aber auch in pflanzen vor."
"eine pfropfenströmung ( engl. : plug flow, auch kolbenströmung ) ist in der strömungslehre eine strömung in einem rohr, bei der die strömungsgeschwindigkeit fast überall im strömungsquerschnitt gleich hoch ist. lediglich direkt an der rohrwand weist sie einen sprunghaften geschwindigkeitsabfall auf. das medium bewegt sich dann bildlich gesprochen wie ein pfropfen im rohr. die pfropfenströmung steht im gegensatz zum parabolischen strömungsprofil, das sich in","ein plug flow ( dt. schraubenfluss ) ist eine strömung in rohrleitungen. die schraube wird in der literatur sehr unterschiedlich definiert, je nachdem, ob der druck zwischen der laminaren schichtung ( durch die rohrdurchmesser ) und dem querschnitt des rohres ( durch die dicke des schichtendurchmessers ) liegt. bei einer größeren dicke wird der druck zwischen der laminaren schichtung und dem querschnitt des rohres verringert, oder aber der druckverlust aufgehoben"
"das dyn ist die cgs-einheit der kraft ( altgriechisch δύναμις, dýnamis ). ein dyn entspricht der kraft, die notwendig ist, um eine masse von 1 g mit 1 cm/s2 zu beschleunigen : 1 d y n = 1 g ⋅ c m s 2 = 10 − 5 n { \displaystyle { \begin { alignedat } { 2 } 1\ \mathrm { dyn } & =1\ \mathrm { g\cdot { \frac { cm }","das dyne ist die einheitenzeichen für die flächenspannung 1 dyn. die einheit des dynes ist 1 g/cm2·s2 = 10−5 g/cm2. das dyne ist definiert als „ die stärke, die erforderlich ist, um eine masse von 1 g/cm3 pro sekunde zu beschleunigen “. eine kraft, die auf 1 g/cm3 pro sekunde wirkt, kann wie eine muskelkraft durch eine kraft übertragen werden, die auf 1 g/cm3 pro sekunde abgelenkt"
"wissenschaftliches rechnen oder simulationswissenschaft versteht sich als interdisziplinärer ansatz für die entwicklung von modellen, algorithmen und software, um mithilfe der computersimulation fragestellungen aus den natur-, ingenieur- und wirtschaftswissenschaften beantworten zu können. das hochleistungsrechnen ist dabei ein entscheidender schlüssel. das wissenschaftliche rechnen bündelt dazu die angewandte mathematik, insbesondere die numerische mathematik, sowie die informatik.die englische bezeichnung computational science and engineering ( cse ) wird auch","computersimulation ( auch computational science and engineering ) ist eine interdisziplinäre wissenschaft, die probleme aus den natur-, ingenieur- und wirtschaftswissenschaften mit hilfe computers bearbeitet."
"bertrand arthur william russell, 3. earl russell ( * 18. mai 1872 bei trellech, monmouthshire, wales ; † 2. februar 1970 in penrhyndeudraeth, gwynedd, wales ) war ein britischer philosoph, mathematiker und logiker. er unterrichtete unter anderem am trinity college der universität cambridge, der london school of economics, der harvard university und der peking-universität und war mitglied der cambridge apostles. 1950 erhielt er den","sir bertrand russell ( * 18. mai 1872 in ravenscroft, trellech, monmouthshire ; † 4. juni 1976 in cambridge, england ) war ein englischer philosoph, politiker und friedensaktivist. als anhänger des idealismus war er an zahlreichen politischen demonstrationen und schriften beteiligt, u. a. zur auflösung des totalismus und zur etablierung des frauenhandels."
"das international council of museums ( icom, deutsch internationaler museumsrat ) ist eine internationale, nichtstaatliche organisation für museen, die 1946 in zusammenarbeit mit der unesco gegründet wurde.","die international commission on documentation of cultural objects ( icom ) ist eine internationale organisation für die dokumentation des kulturellen erbes. sie wurde 1948 in rio de janeiro und mailand gegründet und hat ihren sitz in lüttich. ziel der organisation ist es, die arbeit der internationalen museen-verbände und mitglieder zu fördern. die ständige hauptversammlung findet in rio de janeiro statt und veranstaltet im rahmen der internationalen museen-tagungen unter anderem die blue shield-operation, eine jährliche museums-ausstellung"
"georg sachs ( georg oskar sachs, auch george sachs ; * 5. april 1896 in moskau ; † 30. oktober 1960 in syracuse ( new york ) ) war ein in russland geborener deutscher und us-amerikanischer metallurge.","george sachs ( * 22. november 1911 in cleveland, ohio ; † 9. oktober 1988 in washington, d.c. ) war ein us-amerikanischer metallurg."
"aimé jacques alexandre bonpland ( eigentlich goujaud, * 29. august 1773 in la rochelle, frankreich ; † 11. mai 1858 in santa ana ( heute bonpland ), departamento paso de los libres, provinz corrientes, argentinien ) war ein französischer naturforscher. sein offizielles botanisches autorenkürzel lautet „ bonpl. “.",aimé jacques alexandre goujaud ( * 22. august 1773 in la rochelle ; † 4. mai 1858 in santa ana ) war ein französischer arzt und botaniker. sein offizielles botanisches autorenkürzel lautet „ bonpland “.
"avraham naumovich trakhtman ( auch trahtman ), ( * 10. februar 1944 in kalinowo, oblast swerdlowsk ) ist ein sowjetisch-israelischer mathematiker. trahtman studierte an der staatlichen universität des urals in swerdlowsk mit dem abschluss 1967. er war danach an der technischen universität des urals, wo er dozent wurde und bis 1984 lehrte. 1973 wurde er bei lew schewrin an der staatlichen universität des ural promoviert.","die straßenfärbung des trahtman-problems ist ein mathematisches problem, das für viele teilgebiete der theoretischen informatik, vor allem in der automatentheorie, eine sehr schwierige lösung liefert. die straßenfärbung des trahtman-problems lässt sich vereinfacht wie folgt beschreiben : ( n − 1 ) 2 { \displaystyle ( n-1 ) ^ { 2 } } ist die länge des kürzesten wortes einer n { \displaystyle n } -stelligen dfa ("
der begriff heruntertaktung bzw. downsampling ( engl. ) bezeichnet die reduktion der stützstellen einer zeitreihe oder anderer anordnungen diskreter werte. bis auf sonderfälle ist das downsampling dadurch mit informationsverlust verbunden ( im gegensatz zur kompression ). es ist das gegenstück zum upsampling und wie dieses ein spezialfall des resamplings. bei rastergrafiken bezeichnet man entsprechend die verringerung der bildpunkte ( samples ) als downsampling. die verringerung der bit,die polyphasenanalyse ist eine methode zur kostenminimierung der eingangssignale in der digitalen signalverarbeitung. sie ist in der nachrichtentechnik und der signalverarbeitung von großer bedeutung.
"ngc 4625 = ic 3675 ist eine balken-spiralgalaxie vom hubble-typ sbm/p im sternbild giraffe am nordsternhimmel. sie ist schätzungsweise 30 millionen lichtjahre von der milchstraße entfernt und hat einen durchmesser von etwa 15.000 lichtjahren. gemeinsam mit mit ngc 4618 bildet sie das interagierende galaxienpaar holm 438 oder kpg 349. im sichtbaren licht weist ngc 4625 keine spiralarme auf, diese werden erst in ultravioletten aufnahmen sichtbar","ngc 4625 = ic 3667 = arp 23 ist eine balken-spiralgalaxie vom hubble-typ sbm im sternbild jagdhunde am nordsternhimmel. sie ist schätzungsweise 26 millionen lichtjahre von der milchstraße entfernt und hat einen durchmesser von rund 30.000 lichtjahren. gemeinsam mit mit ngc 4618 bildet sie das interagierende galaxienpaar holm 438 oder kpg 349. im selben himmelsareal befinden sich u. a. die galaxien ngc 4655,"
"kühlrippen ( auch kühlfinnen genannt, engl. cooling fins ) dienen zur vergrößerung der oberfläche eines körpers, um die wärmeübertragung an die umgebung und damit die kühlung zu verbessern. gerippte oberflächen können dabei teil der wärmeerzeugenden maschine selbst sein, etwa an einem motorblock, oder auch als davon getrenntes bauteil ausgeführt werden. solche kühlkörper können wiederum in direktem mechanischen kontakt mit der wärmequelle stehen oder über ein zusätzliches medium mit ihr","als einen fernwärmeübertrager ( engl. : heat transferable fluid, fin ) bezeichnet man einen wärmeübertrager mit einer in der regel konstanten querschnittsfläche. die wärmeübertragung erfolgt dabei entlang des wärmeleitungsquerschnittes. für eine fernwärmequelle sind dies z. b. maschinen oder fahrzeuge notwendig."
"otto m. stern ( * 17. februar 1888 in sohrau, oberschlesien ; † 17. august 1969 in berkeley ) war ein deutscher, 1933 in die usa emigrierter physiker und nobelpreisträger ( 1943 ).","otto stern ( * 27. november 1894 in sohrau ; † 17. august 1969 in berkeley, kalifornien ) war ein deutscher physiker. für die entdeckung der protonen-magnet-methode und die entwicklung der molekularen beam-methode erhielt er 1943 den nobelpreis für physik."
"stimmliches lernen ( engl. vocal learning ) beschreibt die erlernte fähigkeit, laute zu erzeugen, welche nicht im genetischen repertoire der jeweiligen art vorgesehen sind. bekannteste beispiele sind der vogelgesang sowie gesang und sprechen des menschen.","das vocal learning bezeichnet die künstliche verstärkung der stimme ( vocalisation ) bei tieren und bezeichnet den prozess der extrazellulären kommunikation. vocal learning ist ein teilprozess des sprachlichen lernens und der sprachproduktion. die ergebnisse solcher lernprozesse werden im rahmen der kommunikationswissenschaft, der kommunikationstheorie und der linguistik untersucht."
"guanidin ist eine chemische verbindung an der grenze zwischen anorganischer und organischer chemie. guanidin kann als stickstoffanalogon der kohlensäure aufgefasst werden. die substanz ist eine der stärksten organischen basen und reagiert an der luft spontan mit luftfeuchtigkeit und kohlenstoffdioxid zu guanidiniumcarbonat.guanidin wurde schon in der mitte des 19. jahrhunderts zum ersten mal synthetisiert, die kristallstruktur konnte aber erst 2009 aufgeklärt werden.guanidin wurde in verschiedenen quantenchem","guanidine sind eine gruppe organischer verbindungen, die sich aus den elementen guanin und chlor zusammensetzen. das kohlenstoffatom ist ein guanidin-ion. sie haben die allgemeine struktur r1r2n=n−r5, wobei r1, r2 und r3 für wasserstoffähnliche reste stehen. die salze der guanidine sind guanidiniumkationen."
"virginia ist ein adventure-computerspiel, das vom britisch-irischen entwicklungsstudio variable state produziert wurde.","virginia ist ein computer-rollenspiel des genres egoperspektive, das erstmals 1992 erschien. die handlung des spiels ist der erste real-time-thriller, der von jonathan burroughs und terry kenny entwickelt wurde."
