reference,system
"eine gentechnisch veränderte hefe erzeugt zwei hauptgeschmacksstoffe des hopfens - das erbgut dafür kommt aber aus minze und basilikum. das berichtet jetzt eine arbeitsgruppe um charlesn. denby und jayb. keasling von der university of california in berkeley in nature communications. das team brachte gängige bierhefe dazu, die beiden substanzen in hopfenöl enthaltenen aromastoffe linalool und geraniol zu produzieren. bei einer blindverkostung bewertete eine versuchsgruppe das mit dieser hefe ohne hopfen gebrautes bier als deutlich hopfiger als mit natürlichem hopfen versetztes bier. ein nach diesem prinzip mit genetisch veränderter hefe gebrautes bier könne, so denby und keasling, die abhängigkeit der brauereien von den","hefebakterien wie malariasaft, malariasauerstoff, fruchtknollen ( saccharomyces cerevisiae l. ) oder stärkebakterien geben dem hefesaft im gewöhnlichen bier eine zusätzliche geschmacksverstärkung an. das berichtet eine arbeitsgruppe um david j. mcdonald von der university of colorado in boulder. wie das team in nature communications berichtet, besteht das hefesaft aus hefen, die durch fermentation der knollen gebildet werden. wie das team in nature communications berichtet, besteht das hefesaft aus dem milchsaft des malariasaftes, dem hefebakterium saccharomyces longicollis. das hefesaft gibt dem hefesaft weitere geschmacksverstärkende stoffe, wie z. b"
"hundefleisch war eine wichtige proteinquelle der frühen maya - kulturen. das legen die bisher ältesten belege für organisierte tierzucht im maya - gebiet nahe, von denen nun ein team um ashleye. sharpe vom smithsonian tropical research institute in panama berichtet. wie die arbeitsgruppe in pnas schreibt, weisen die überreste von dutzenden hunden und einer großkatze, die zwischen den jahren450 und 300 vor unserer zeitrechnung in einer 3000jahre alten stadt im heutigen guatemala lebten, auf organisierte tierhaltung durch menschen hin. das team analysierte die verhältnisse von verschiedenen stickstoff - und kohlenstoffisotopen in knochen und zahnschmelz der tiere. laut den ergebnissen ernährten sich die hunde und auch die raubkatze wahrscheinlich überwiegend von","im heutigen guatemala gilt der ort als einer der berühmtesten orte der welt. seine siedlungsgebiete liegen in der nähe des heutigen stadtgebiets von guatemala, das im süden des heutigen staates guatemala liegt. hier beheimatete eine ausgedehnte, rund 4000jahre lang über dem meeresspiegel beheimatete siedlung, die im unterschied zu anderen siedlungsgebieten in den norden der usa und den chinesischen bundesstaaten eher weniger bevölkerung lebte. die tiere wurden dort im späten mittelalter und in der frühen neuzeit als eine wichtige religiöse macht wahrgenommen, die im mittelalter und in der frühen neuzeit zu einem kulturellen einfluss auf die region zählte. das zentrum der siedlung bildete die zentrale stadt guatemalas"
"etwa ein viertel aller medikamente stört das wachstum von darmbakterien. darauf weisen versuche mit mehr als 1000zugelassenen pharmazeutika hin, die eine arbeitsgruppe um lisa maier, mihaela pruteanu und michael kuhn vom european molecular biology laboratory ( embl ) in heidelberg durchgeführt hat. wie die gruppe jetzt in » nature « berichtet, hemmten 27prozent der untersuchten stoffe, die nicht auf bakterien zielten, das wachstum mindestens eines bakterienstamms der menschlichen darmflora. das ergebnis bestätigt frühere studien, denen zufolge medikamente die darmflora verändern können ; von einer ganzen reihe der getesteten wirkstoffe war ihre antimikrobielle aktivität jedoch bisher nicht bekannt. neben einer veränderten darmflora könnten die uner","eine änderung der darmflora hat möglicherweise eine folge von altersbedingten veränderungen der darmflora der erwachsenen, wie eine arbeitsgruppe um elizabeth kendall von der university of california in berkeley im fachmagazin » nature communications « berichtet. die ergebnisse der forschungsgruppe, die sich mit der darmflora beschäftigt, beschreiben, wie sich die darmflora mit dem alter ändert. wissenschaftler um elizabeth kendall hatten eine analyse von 367 gesunden japanischen patienten durchgeführt, die zwischen 0 und 104jahren alt waren. dabei wurden die probanden in zwei gruppen eingeteilt : die erwachsenen, die kinder und jugendliche, sowie die erwachsenen. die teilnehmer wurden in die gruppe eingeteilt, die"
"als laie geht man davon aus, dass in einer spülmaschine nur geschirr und besteck überleben, bakterien und pilze hingegen über den jordan gehen. dem ist allerdings nicht so, wie mikrobiologen seit einigen jahren wissen. in einem durchschnittshaushalt bildet die küche eine art multikulturelles ballungsgebiet für mikroorganismen. und die überlebenskünstler unter den kleinstlebewesen hausen ausgerechnet in der spülmaschine, wie eine studie in der fachzeitschrift » applied and environmental microbiology « nahelegt. das team um prem krishnan raghupathi von der universität kopenhagen wollte wissen, welche lebewesen den unwirtlichsten bedingungen im haushalt widerstehen können. dazu entnahmen die mikrobiologen proben aus 24spülmaschinen – bislang wusste man den forschern zufolge nur,","in einem haushalt leben viele mikroorganismen ungewöhnlich : manche tiere und pflanzen, aber auch pilze wie pseudomonas, escherichia coli und acinetobacter. viele dieser arten leben in den scheiben des erdbodens, aber auch im haushalt selbst, wie eine untersuchung von der universität kopenhagen im fachmagazin » nature communications « berichtet. die wissenschaftler untersuchten dabei, wie sich die lebensbedingungen des haushalts im verlauf der jahrhunderte verändert haben. dabei entdeckten sie, dass sich die mikroorganismen in den scheiben von haushaltsgeräten im lauf der zeit verändert haben und dadurch eine besondere lebensqualität erlitten haben. die forscher schlossen dazu, dass sich die mikroorganismen in den scheiben von haus"
"amateurastronomen haben vermutlich einen neuen typ von polarlicht aufgespürt. in den jahren2015 und 2016 hatten hobbyforscher des citizen - science - projekts aurorasaurus in südkanada immer wieder nordlichter fotografiert, die sich wie ein schmales grün - lilafarbenes band von ost nach west bewegten. damit unterschieden sie sich deutlich von anderen polarlichtern, die grün, blau oder rot leuchten und meist die form von wolken, vorhängen oder breiten bögen haben. am ehesten schienen die sichtungen so genannten protonbögen zu ähneln, die jedoch meist viel blasser sind und außerdem in höheren breitengraden vorkommen. dank der daten des satellitentrios swarm glauben astrophysiker um elizabeth macdonald vom nasa goddard space flight center das rät","der ausdruck aurora borealis steht in der fachliteratur für einen offenen polarstern, der nur wenige zentimeter hoch und fast 40kilometer breite im süden des australischen bundesstaates queensland liegt. er ist das polarlicht, das sich in der atmosphäre von erde und sonne unterhalb der erdoberfläche sichtbar macht. die leuchterscheinungen ähneln in ihrer verteilung der sonnenlichter, doch sind die leuchterscheinungen nicht auf die erde beschränkt, sondern können auch in anderen gebieten auftreten, so das team um elizabeth smith von der university of queensland mit hilfe des swarm - satelliten. wie das team in nature communications berichtet, erzeugen die leuchterscheinungen in der atmosphäre einen aktiven bogen, der die polarsterne"
"die wenigsten menschen haben wohl schon einmal eine schwarzkehl - nachtschwalbe ( antrostomus vociferus ) gesehen. aber dank ihres gesangs hat sie es vielfach in die literatur und legenden der neuenglandstaaten der usa geschafft : so wird ihr nachgesagt, dass sie es spürt, wenn eine seele ihren körper verlässt, und diese fangen kann. der charakteristische ruf whip - poor - will, der dem vogel seinen englischen namen verlieh, erklingt jedoch mittlerweile seltener im osten nordamerikas. um rund ein drittel ist der bestand in den letzten jahrzehnten zurückgegangen. und der grund dafür ist in zunehmendem maße auch nahrungsmangel, wie philina english von der simon fraser university und ihr team in frontiers in ecology and evolution erläutern","seit einigen jahrzehnten ist die zahl der insekten in europa drastisch zurückgegangen. doch auch in anderen teilen europas hat sich die zahl der insekten drastisch zurückgezogen. wie das team um jonathan smith von der university of california in berkeley im fachmagazin » nature communications « berichtet, ist der anteil der vögel in den letzten zehnmillionen jahren umstritten, wie » nature communications « schreibt. wie das team in » nature communications « schreibt, ist der anteil der insekten in den letzten zehnmillionen jahren umstritten, so dass die wissenschaftler, die sich mit ökologischen bedrohungserregern beschäftigten, in einer extremen entfernung der vogelpopulationen um die hälfte zurückbleiben. wie das team in » nature communications « schreibt, ist der ante"
"einen gewissen schrecken deuten namen wie quetzalcoatlus oder hatzegopteryx vielleicht schon an. kein wunder, denn diese ptero - oder flugsaurier erreichten dimensionen von kleinflugzeugen und waren auf dem boden stehend so groß wie giraffen. während der kreidezeit vor rund 70millionen jahren waren sie eindeutig die herrscher der lüfte. und entgegen bisheriger annahmen blieben sie dies wohl bis zu ihrem plötzlichen ende vor 66millionen jahren, als der gewaltige chicxulub - asteroid einschlug und die dinosaurier sowie viele andere lebewesen auslöschte. das legen neue fossilienfunde aus marokko nahe, die nick longrich von der university of bath und sein team in plos biology vorstellen. zuvor waren viele paläontologen davon überzeugt, dass sich die pterosaurier bereits lang","pteroosaurier sind eine ausgestorbene gruppe von säugetieren, die vor rund 75millionen jahren lebten. ihre überreste gelten als die bedeutendsten paläosaurier der kreidezeit. das team um lynn mcdonald von der university of michigan hat nun drei pteroosaurier aus marokko herausgefunden, die insgesamt sieben arten besaßen. das team um lynn mcdonald von der university of michigan und sein team stellten drei neue fossilien vor, die im maastrichtium, einem zeitabschnitt vor rund 75millionen jahren, entdeckte. die pteroosaurier gelten als die bedeutendsten paläosaurier der kreidezeit. sie waren die ersten vögel, die sich mit fliegenflug beschädigten. das team um lynn mcdonald stellte"
"gärten könnten kleine zufluchten für wildtiere sein : für insekten, vögel, igel. viele besitzer bevorzugen jedoch kurz getrimmte rasen, exotisches begleitgrün oder pflanzen gleich gar nichts, sondern verwandeln beete in steinwüsten. dabei könnten schon kleine maßnahmen die vielfalt und anzahl beispielsweise von wildbienen dramatisch erhöhen. das zeigt eine arbeit von susannah lerman vom usda forest service und ihrem team in biological conservation. die wissenschaftler wollten wissen, wie sich unterschiedliche rasenmähintervalle auf bestäuber in gärten auswirken. sie ließen dazu 16rasenflächen in springfield entweder wöchentlich, alle zwei oder alle drei wochen trimmen und zählten die arten und individuen von wildbienen, welche diese","im amerikanischen bundesstaat massachusetts gibt es viele grünflächen, die für die bienenkultur unerwünscht sind. in den letzten jahrzehnten wurde ein team um den us - amerikanischen ökologen joseph lawner von der university of massachusetts am massachusetts institute of technology ( mit ) herausgefunden, wie sich die bestäubungspraxis im städtischen bereich im verlauf der jahreszeiten verändert hat. die ergebnisse der studie belegen, dass sich die bestäubungspraxis im verlauf der jahreszeiten zunehmend synchron anpasst, wenn die bestäuber mehr flächen bewirtschaften. das ergebnis ist, dass sich die bestäubungskultur im verlauf der jahreszeiten zunehmend synchron anpasst an die bestäubungszeiten anpassen muss. die"
"jeden sommer bilden sich auf grönlands eisschild tausende schmelzwasserseen, und ihre zahl nimmt seit jahren wegen der erderwärmung zu. viele dieser gewässer überdauern monate, manche sogar jahre. doch wenn sie sich entleeren, kann es rasend schnell gehen : wie die niagarafälle stürzen dann wassermassen innerhalb weniger stunden durch gletschermühlen oder spalten in die tiefe und gelangen oft bis zum fuß der eiszunge. dort setzt das wasser wie ein schmiermittel die reibung herab, so dass die gletscher schneller fließen können. und immer öfter setzen diese sturzbäche kettenreaktionen in gang, die letztlich den zerfall des eispakets beschleunigen, wie poul christoffersen von der university of cambridge und sein team in nature communications schreiben","auf dem grönländischen eisschild entstehen jährlich riesige seen, die sich über mehr als 100kilometer erstrecken. ihre größe reicht vom höchsten punkt in der antarktis bis zum größten gletscher der erde, dem kangerluaq lake in grönland in der nähe der antarktischen halbinsel. das eisschild besteht aus wasser und schmelzwasser, das durch gletscher aus dem arktischen nordwesten des grönländischen eisschildes fließt und dort zu gletschern und schmelzwasser fließt. die größe des gletschers ist allerdings umstritten, denn eisschilden, deren fläche größer als 1000kilometer liegt, sind deutlich höher als die arktischen flächen, zudem sind die wassertiefen in der regel viel niedriger als in der antarktischen arktis. zu diesem"
"die hautfarbe blitzschnell an die umgebungsverhältnisse anpassen - das ist eine fähigkeit, die man eher bei tintenfischen erwartet. doch auch der an der us - atlantikküste beheimatete eber - lippfisch ( lachnolaimus maximus ) ist dazu in der lage. möglich machen es in beiden fällen so genannte chromatophoren. diese mit pigmenten gefüllten zellen lassen durch formveränderung mal mehr, mal weniger farbe sichtbar werden. wie der fisch seine farbgebung steuert, hat jetzt ein team um lori schweikert von der duke university in durham untersucht. denn genau wie tintenfische orientiert sich der im flachwasser lebende fisch dabei nicht nur an den informationen, die ihm seine augen liefern. lichtempfindliche sinneszellen in seiner","der riesenleberegel ( lachnolaimus maximus ) ist ein fisch, der am ende seines lebens die farbe verändern kann. seine fähigkeit, die lichtempfindlichen sinneszellen zu erzeugen, ist bislang noch nicht gut bekannt. forscher um nicholas marra von der duke university in duke, massachusetts, haben nun eine arbeitsgruppe um nicholas r. wheeler in dem fachmagazin » science advances « veröffentlicht. ein team um nicholas marra, nicholas r. wheeler und seine kollegen untersuchten die farbwahrnehmung der riesenleberegel ( lachnolaimus maximus aculeatus ) in der haut des fischs. die wissenschaftler stellten sich heraus, dass der fisch seine eigene netzhaut bekommt, die von chromatophoren aktiviert wird"
"archaeopteryx könnte doch ein aktiver flieger gewesen sein. das jedenfalls legt der aufbau seiner armknochen nahe, wie forscher um dennis voeten von der palacký universität im tschechischen olmütz schreiben. die flugeigenschaften des 150millionen jahre alten vogelverwandten dürften dennoch eher bescheiden ausgefallen sein : ein ins jura zurückversetzter beobachter würde sich eher an einen heutigen fasan erinnert fühlen als an einen agilen raubvogel oder einen langstreckenflieger. um zu klären, ob das skelett des urvogels auf den aktiven flug hin optimiert war, studierte das team um voeten drei archaeopteryx - fossilien mit hilfe hochauflösender röntgenscans an der europäischen synchrotronstrahlungsquelle esrf in grenoble. die dabei aufgenommen","die archaeopteryx - art gehört zu den ältesten bisher beobachteten dinosauriern. sie lebte vor rund 150jahren im jura und vor rund 70millionen jahren und umfasste wohl rund 2300 exemplare. die archaeopteryx - art, die zu den ältesten bisher beschriebenen vögeln gehörte, stammt aus dem frühen jura und wurde noch vor rund 150jahren untersucht. ihre knochen ähnelten den heutigen flugvögeln, aber sie waren nicht fliegend, sondern fliegend. das wesen der vögel, wie das team um pterosaurium rhamphorhynchus von der university of leicester und sein team in » scientific reports « berichtet, besaß eine durchschnittliche gewichtskraft um die gewichtskraft der vögel, mit der die vögel"
"dass seit mitte januar 2018 viele uhren in ganz europa plötzlich nachgehen, liegt an stromnetzbetreibern in serbien und im kosovo. die nämlich hatten versäumt, die netzfrequenz gemäß den internationalen normen zu regeln. das schreibt der verband europäischer übertragungssystembetreiber entso - e in einer pressemitteilung. die frequenz des netzstroms hängt vom gleichgewicht zwischen eingespeister und verbrauchter energie ab. nach angaben von entso - e fehlen in den beiden ländern insgesamt 113gigawattstunden. diese differenz, so die organisation, führe dazu, dass die durchschnittliche wechselstromfrequenz im europäischen stromnetz im durchschnitt etwas geringer ist als 50hertz - ein bisher so nie dagewesener zustand. viele uhren nutzen das stromnetz als taktgeber und gehen deswegennach. die differenz in","seit mitte januar 2018 ist die durchschnittliche frequenz des stromnetzes in deutschland um 50hertz gedämpft. die durchschnittliche frequenz liegt dabei um 50hertz. das gilt auch für die leitungsgebundene stromversorgung in europa, wo die durchschnittliche frequenz um 50hertz gekürzt wird. die frequenz liegt dabei um 25hertz. wie das europäische telekommunikationsnetz ( entso ) berichtet, ist die durchschnittliche frequenz in diesem bereich um ein viertel geringer als 50hertz. die frequenz des stromnetzes ist in diesem bereich umso niedriger, je mehr daten pro sekunde übertragen werden, je schneller die netzfrequenz fließt und je geringer die daten pro sekunde übertragen werden. die durchschnittliche frequenz liegt dabei um ein viertel geringer als 50hertz."
"vögel sind nicht nur die nachfahren der dinosaurier, ihre karriere begann auch schon zu der zeit, als die urzeitechsen noch die welt beherrschten. schon im jura und in der kreidezeit bevölkerten zahlreiche vogelarten die erde, auch wenn ein teil davon ebenfalls dem massenaussterben am ende der kreide zum opfer fiel. eine linie, welche die zeitenwende beispielsweise nicht überstand, waren die enantiornithes, die im gegensatz zu modernen arten noch zähne im schnabel trugen. einen besonders kleinen vertreter dieser gruppe stellen paläontologen um fabien knoll von der university of manchester in nature communications vor : ein küken, das kurz nach dem schlüpfen starb und den forschern daher wertvolle einblicke in die frühe entwicklungsphase dieser","der archaeopteryx archaeopteryx ist eine beutelsäugerart, die vor rund 52millionen jahren im paläozoikum lebte. seine körperoberfläche besteht aus knochen, federn und dem schädel. damit ist er der kleinste fossile vertreter dieser gattung, die noch junge vögel vor rund 52millionen jahren beherrschten. der archaeopteryx archaeopteryx gehört zu den wenigen vögeln, die vor dem beginn des pleistozäns noch lebten, und gilt als einer der wenigen vögel, die vor rund 52millionen jahren im paläozoikum lebten."
"nur selten finden wissenschaftler ihren weg zu danger island auf der ostseite der antarktischen halbinsel : sie ist abgelegen und schwierig zu erreichen. und deshalb entging forschern auch über jahrzehnte, dass sich hier eine megakolonie an adéliepinguinen verbarg. mehr als 1, 5millionen der vögel nisten in mehreren standorten auf dem eiland, wie alex borowicz von der stony brook university und sein team in scientific reports schreiben. es handele sich um die dritt - und viertgrößte brutkolonie der pinguine in der antarktis ; insgesamt beheimate sie den größten bestand an adéliepinguinen weltweit, so die wissenschaftler. aufmerksam wurden borowicz und co durch satellitenbilder, auf denen deutliche hinweise auf seevögel zu erkennen waren : die vom kot verschmutzten stellen unter","seit jahrzehnten vermehrt sich der bestand an adlie-pinnen im südwesten der antarktischen halbinsel zu einem der größten vögel der erde. doch dieses phänomen tritt auch auf den südlichen rand der antarktischen halbinsel : dort gibt es viele, aber nur wenige paare der vögel, die auf einer anderen insel leben. das ist auch daran zu vermuten, dass der bestand an adlie-pinnen deutlich geringer ist als in den letzten jahrzehnten. doch in den letzten jahrzehnten haben wissenschaftler herausgefunden, dass der bestand an adlie-pinnen deutlich ausgedehnt ist, so die biologen von der university of marguerite bay und der royal society of london. in den jahrzehnten fanden wissenschaftler, dass die populationszahlen der adlie-p"
"je weniger parasiten, desto mehr heavy - metal - bands. zu dieser schlussfolgerung kommen farid pazhoohi und karlos luna von der university of minho in portugal anhand einer auswertung der daten von insgesamt 45europäischen staaten. wie die beiden forscher in evolutionary psychological science schreiben, geht der zusammenhang auf den antisozialen, antireligiösen außenseiterhabitus der metal - szene zurück - der sei in weniger gesunden gesellschaften tendenziell weniger akzeptiert, weil höhere krankheitslast intoleranz gegenüber außenseitern fördere. die hypothese von pazhoohi und luna basiert auf der kontroversen parasitenstress - theorie, laut der infektionen und parasiten der bedeutendste faktor für menschliche werte und kultur sind. demnach gibt es einen zusammenhang zwischen einer hohen","der parasitenstress in portugal ist ein zusammenhang zwischen der hohen zahl an parasitenkrankheiten und der mangelnden qualität der musik. wie das team um christopher fincher von der universität minho in portugal im fachmagazin » frontiers in behavioral ecology « schreiben lässt, beeinflusst der parasitenstress die menschlichen einstellungen und verhaltensweisen. der parasitenstress ist in einzelnen regionen deutlich geringer als bei allen anderen sozialen, kulturellen und religiösen gruppen, in denen die zahl an parasitenkrankheiten im vergleich zu anderen regionen deutlich höher ist. die zahl der parasitenkrankheiten sinkt im vergleich zu anderen regionen weltweit um rund 1, 2, 3 - mal so hoch, wie die zahl der parasitenkrankheiten im vergleich zu allen anderen gruppen"
"inoffizieller weltrekordhalter im nicht - frieren trotz eisiger kälte ist der niederländer wimhof : er lief bereits ziemlich nackt halbmarathons nördlich des polarkreises und nahm das längste eisbad seit beginn der aufzeichnungen - ohne sich ernsthaft zu beklagen. wissenschaftliche untersuchungen des eismannes hatten bisher keine körperlichen auffälligkeiten gefunden, die erklären könnten, warum hof mit kälte offensichtlich besser umgeht als der durchschnittsmensch. nun unternahm ein team von neurowissenschaftlern und medizinern einen weiteren versuch, das geheimnis des niederländischen eismannes zu lüften - und kommt in einer publikation in neuroimage zu dem schluss, dass der niederländer wirklich bewusst bestimmte hirnregulationsprozesse übersteuern kann, die der körper bei extremer kälte sonst autonom","martin wim hof ( geboren 20. april 1959 in aalen, niederlande ) ist ein niederländischer meeresbiologe und kälteforscher. seit 2013 gilt er als weltrekorder im kältebereich. martin wim hof wurde als sohn eines schweizer affen geboren, hatte aber seit 16jahren keine schwimmkamera. das berichtet eine arbeitsgruppe um den niederländischen kälteforscher johannes virilio von der university of texas in austin. die wissenschaftler untersuchten, wie sich bei einer reihe von kälteeinwirkungen die körpertemperatur des menschen verändern lässt. im lauf der zeit erhöhte sich die körpertemperatur um 25grad celsius, so dass der blutgefäßer und blutkreislauf in der lage ist, mit wärme zu erwärmen."
"nur uneingeweihte und flüchtig hinblickende menschen verwechseln sie gelegentlich mit bienen oder wespen : schwebfliegen haben zwei statt vier flügel und fliegen und summen auf ganz eigene weise. einige sind aber immerhin tatsächlich zur tarnung mit gelb - schwarzen warnfarben geringelt. und zur überraschung von emily bailes von der royal holloway university of london und ihren kollegen nehmen es auch krankheitserreger von bienen manchmal nicht so genau und springen auf schwebfliegen über, wenn sich die gelegenheit ergibt. das könnte sogar ein bisher unterschätztes ökologisches phänomen sein, schreiben bailes und co in den biology letters : schwebfliegen fliegen viel längere strecken als bienen und verbreiten viren demnach schneller und deutlich weiter als bisher vermutet.","seit jahrzehnten versuchen wissenschaftler herauszufinden, welche krankheitsauslösende viren sich in bienen und honigbienen befinden und wie sie sich mit den honigbienen vermehren. das team um den amerikanischen biologen robert greene von der university of massachusetts in jena hat nun herausgefunden, dass sich zwei der drei hauptviren der honigbienenspezies sbv und bqcv im tierversuch entdeckt haben. die beiden wissenschaftler stellten fest, dass die erreger der beiden krankheitsauslösenden viren das eigentliche verbreitungsgebiet von honigbienen und honigbienen sind. die beiden wissenschaftler schlossen nun ein netzwerk auf, in dem sich die krankheitsauslösenden viren und ihre verwandten auslöser für"
"das enorm nützliche gentechnik - werkzeug crispr / cas9 dürfte seinen entdeckern ( wer immer das auch ist ) einmal einen nobelpreis einbringen - doch es hat schwächen. die wissenschaft forscht daher dauernd nach alternativen und verbesserungen. einen erfolg bei dieser suche präsentieren nun davidliu vom mit im magazin nature : sie stellen eine vielseitigere cas9 - enzymvariantevor. die genschere cas9 schneidet beim crispr / cas - verfahren doppelsträngige dna an stellen, die ihm von der crispr - leitsequenz vorgegeben werden. das erlaubt es den zellkerneigenen reparaturmechanismen, den zu verändernden abschnitt des erbguts zwischen den schnittstellen neu zu schreiben. allerdings schneidet das original - cas9 - vor einigen jahren isoliert aus dem bakterium strepto","das crisprcas9 - protein cas9 - ist das wichtigste werkzeug für den gezielten genaustausch in säugetieren. es enthält etwa 1317 nucleotide an dna - oder sgrna -sequenzen. die cas9 - sequenz entspricht einer sequenz, die nur einmal, einmal pro sekunde, einmal pro sekunde und einmal einmal wiederholt dna - oder sgrna -sequenzen anordnet. das cas9 - werkzeug hat eine große bedeutung für die fortlaufende entwicklung von künstlichen neuronalen netzwerken, wie forscher jetzt in dem journal of genome science schreiben. die cas9 - sequenz gehört zu den crispr - kas - werkzeugen, mit deren hilfe man gezielt nukleinsäuren verändern kann. die forscher haben nun eine cas9 - sequenz gefunden. sie"
"zugegeben : architeuthis dux, der riesenkalmar, kann einen mit seinen 13meter länge vom kopf bis zum fangarmende schon stärker beeindrucken. dafür weisen zwergtintenfische andere qualitäten auf, denn sie überzeugen menschliche betrachter mit ihrem kindchenschema. amanda reid und jan strugnell von der james cook university haben jetzt einen neuen vertreter dieser kleinen weichtiere in zootaxa beschrieben. den hallam - zwergtintenfisch ( idiosepius hallami ) bemerkten sie zuerst in einer sammlung des australian museum in sydney ; nachfolgende dna - studien bestätigten, dass es sich um eine eigene art handelt. sie lebt im meer vor der australischen ostküste von queensland und new south wales, wo die beiden biologen weitere exemplare aufspürten. sie","die idiosepius hallami ist eine art der schlangenschildkröten ( cephalopoda hallami ). sie stammt vom australischen bundesstaat new south wales und lebt dort, wie die beiden anderen arten der schlangenschildkröten, vom commonwealth academy of australian ecology and the royal society of south australia. wie das team in nature communications schreibt, ist sie nicht die einzige bekannte art der schlangenschildkröten, die in australien lebt. das team hatte zuvor schon viele versuche an schlangenschildkröten unterschieden, doch die wissenschaftler stellten fest, dass es sich um eine eigene art handelt. die beiden arten, die bisher nur in südostasien heimisch waren, gehören zu den idiosepius - schlangenschildkröten"
"viren gelten im klassischen sinn nicht als lebewesen. ihnen fehlt die fähigkeit zur proteinbiosynthese, und damit können sie sich auch nicht selbst vermehren, wie dies bakterien, pilzen, pflanzen oder tieren gelingt. viren hingegen müssen fremde zellen kapern, um sich zu reproduzieren. in den letzten jahren entdeckten biologen jedoch immer mehr riesenviren, die diese grenze womöglich verschieben : mimi -, mega - oder klosneuviren sind nicht nur so groß wie bakterien und lassen sich mitunter mit bloßem auge sehen, sondern sie besitzen in ihrem erbgut auch viel mehr gene als normale viren. darunter befinden sich sogar einzelne gene für die proteinbiosynthese. jonatas abrahão von der aix - marseille université und sein team haben nun in zwei extremen lebens","das mimi -virus gehört zu den größten vertretern der familie tupanviridae ( tupanviridae ) und ist mit bloßem auge zu den größten viren, die bislang entdeckt wurden. es befällt eine sammlung von genen, die für die proteinbiosynthese von proteinen notwendig sind, so dass die fähigkeit, proteine in zellen zu übertragen und diese zu vervielfältigen, weitgehend unerklärlich ist. wie das team in nature communications berichtet, gehört das mimi -virus zu den einfachsten vertretern der gruppe, zu denen auch andere spezies gehören. die familie lebt in amöben und laubmoosen, die sich mit kleinen algen, pilzen und parasiten bevölkern, aber auch in anderen lebensformen wie dem ro"
"bislang konzentrierte sich die suche nach den ursachen von pädophilie vor allem auf hirnanomalien, die mit sexuellen reaktionen und der verhaltenskontrolle zusammenhängen. jetzt hat ein deutsches team eine weitere auffälligkeit gefunden : übermäßige reaktionen auf das kindchenschema in jenem neuronalen netzwerk, das auch das brutpflegeverhalten von eltern steuert. laut jorge ponseti, erstautor und leiter der kieler studie, könnte pädophilie demnach mit einer sexualisierung der brutpflege zusammenhängen. diesen schluss zogen der psychologe und seine kollegen aus hirnscans von 115erwachsenen männern, darunter 60probanden, die sich wegen einer pädophilen neigung behandeln ließen. rund jeder zweite von ihnen war allein an mädchen interessiert, die übrigen an jungen oder","pedophilie ist eine neuropsychologische besonderheit von säuglingen und kleinkindern, die zu den neuropsychologischen störungen des kindeszeitalters gehört. das besagt eine arbeitsgruppe um konrad lorenz von der university of texas in austin. die betroffenen untersuchten, wie sich das gehirn von kindern und jugendlichen unterdrückt. im gegensatz zu pedophilen verhaltensweisen, die sich auf pedophilie beziehen, zeigte sich die hirnaktivität von pedophilen jedoch nicht nur durch verhaltensbeobachtungen, sondern auch durch stimuli des kindesalters. die hirnaktivität der betroffenen steigerte sich, wenn das kind schlecht gelaunt war, besonders wenn kleine kinder. das zeigte sich, wenn das kind schlecht gelaunt war"
"eine infektion mit grippeviren lässt sich noch mehr als einen monat nach der krankheit im gehirn nachweisen. das berichtet eine arbeitsgruppe um martin korte von der tubraunschweig und klaus schughart vom helmholtz - zentrum für infektionsforschung im » journal of neuroscience «. das team untersuchte die langfristigen effekte dreier influenza - subtypen an insgesamt 193infizierten mäuseweibchen. dabei achteten die forscher auf die morphologie und aktivität der zellen im gehirn, analysierten die genaktivität und führten gedächtnistests durch. sowohl der an mäuse angepasste menschliche erregerh3n2 wie auch der aus seehunden gewonnene subtyph7n7 beeinträchtigten demnach langfristig neurone im hippocampus sowie das räumliche erinnerungsvermögen","eine infektion mit dem influenza h1n1, das das erregervirus h7n7 auslöst, könnte das nervensystem nachhaltig verändern. das berichtet eine arbeitsgruppe um lisa kuhn von der university of california in los angeles. wie das team in nature communications berichtet, beeinflusst eine infektion mit h1n1 die neurone des gehirns, wozu neben krankheitserregern auch neurodegenerative effekte auftreten. die forscher um lisa kuhn gehören zu den ersten wissenschaftlern, die eine infektion mit dem influenza - h1n1 - virus nachweisen konnten. wie das team in nature communications berichtet, beeinflusst eine infektion mit h7n7 die neurone des hippocampus, das eine wichtige rolle für das lernen und gedächtnis spielt. demnach"
