reference,system
"ein genogramm ( kofferwort aus genealogie und diagramm ) ist eine darstellungsform verwandtschaftlicher zusammenhänge, die vor allem in der systemischen familientherapie verwendet wird, um familienbeziehungen, wiederkehrende konstellationen und medizinische vorgeschichte darzustellen und zu evaluieren ; es geht inhaltlich weit über einen familienstammbaum hinaus. mit einem genogramm sollen verhaltensmuster, beziehungsbestimmende psychologische faktoren und sich innerhalb einer familie wiederholende verhaltensweisen visualisiert und anschließend analysiert werden. im weiteren sinn werden genogramme bzw. die an ihnen angelehnte schematisierung auch über familiäre zusammenhänge hinausgehend beispielsweise zur sozialen netzwerkanalyse herangezogen, um verbindungen, zusammenhänge und konfliktlinien in sehr breit gefächerten themengebieten bis hin zu globalen verfle",ein familiendiagramm ist eine darstellungsform der familienbeziehungen. es wird überwiegend im bereich der familientherapie und der entwicklungspsychologie angewendet.
"hierarchical data format ( hdf ) bezeichnet die datenformate hdf4 ( veraltet, aber weiterhin unterstützt ) und hdf5. diese formate werden insbesondere in wissenschaftlichen anwendungen für die speicherung großer datenmengen verwendet. optimierte strukturen und algorithmen erlauben das effiziente speichern und auslesen von ein- und mehrdimensionalen homogenen tabellen. tabellen und andere daten können in ein und derselben datei in einer beliebigen verzeichnisstruktur abgelegt werden. das ermöglicht es zum beispiel, messwerte gemeinsam mit metadaten abzuspeichern. hdf wurde ursprünglich vom national center for supercomputing applications ( ncsa ) entwickelt, das auch die software-bibliotheken zur benutzung des hdf zur verfügung stellt. um die weiterentwicklung zu professionalisieren wurde im jahr 2006 die hdf group als gemeinn","das portable scientific data format ( hdf ) ist ein datenformat zur darstellung physikalischer und numerischer daten. es wurde ursprünglich vom national center for supercomputing applications ( ncsa ) entwickelt, nachdem das national center for supercomputing applications ( ncsa ) in zusammenarbeit mit dem national center for supercomputing applications ( ncsa ) entwickelt wurde. das hdf unterliegt der hdf-spezifikation."
wargames – kriegsspiele ist ein us-amerikanischer film von john badham aus dem jahr 1983. die hauptrollen spielten matthew broderick und ally sheedy. der film spielt im jahr 1983 während des kalten kriegs und thematisiert die gefahr eines irrtümlich ausgelösten atomkriegs zwischen den usa und der sowjetunion. der film startete am 7. oktober 1983 in den deutschen kinos.,wargames – krieg simulationen ist ein us-amerikanischer film von john badham aus dem jahr 1983. die hauptrollen spielten james falken und james smith. der film spielt im jahr 1983 während des kalten kriegs. der film startete am 24. juli 1983 in den deutschen kinos.
"erder bezeichnet erder ( kalletal ), ortsteil von kalletal im nordrhein-westfälischen kreis lippe erder ( elektroinstallation ), auch : erdungselektrode, unisoliertes elektrisch leitfähiges element einer erdungsanlage für elektrischen strom wüstung erder, zuvor auch erdere und herdere sowie erder genannt, wüst gefallener ort innerhalb von hannover im stadtteil linden-nord","der erder ( englisch ring ground ), auch erdungselektrode genannt, ist eine elektrisch leitfähige schutzschicht im elektrotechnischen bereich von gebäuden, die die elektrischen ströme in elektrischen leitungen dämpft. erder wird von elektroinstallationen als schutzbaustein eingesetzt, da er die elektrischen ströme in erdungselektronen umwandelt und die erder in erdungselektronen umwandelt."
"ior bock [ i : or bok ] ( eigentlich bror holger svedlin ; * 17. januar 1942 ; † 23. oktober 2010 ) war ein schwedisch-sprechender finnischer exzentriker, reiseführer, schauspieler und mythenerfinder.","ior bock ( * 17. juni 1941 ; † 23. oktober 2010 ) war ein schwedischer schauspieler, autor und schauspieler."
"das fraunhofer-institut für werkstoffmechanik iwm in freiburg ist eine einrichtung der fraunhofer-gesellschaft zur förderung der angewandten forschung e.v. das fraunhofer iwm ist forschungs- und entwicklungspartner der industrie und von öffentlichen auftraggebern zu themen der sicherheit, zuverlässigkeit, lebensdauer und funktionalität von werkstoffen in bauteilen und fertigungsverfahren. mit seinen geschäftsfeldern und deren leistungsspektrum ist das fraunhofer iwm forschungs- und entwicklungspartner für die bewertung und weiterentwicklung hochbeanspruchter werkstoffe und bauteile und der optimierung relevanter fertigungsverfahren. es wurde 1971 in freiburg ( breisgau ) gegründet und 1992 mit dem standort in halle ( saale ) erweitert. der institutsteil halle des fraunhofer iwm wurde",das fraunhofer iwm – institut für metall-mechanik und -maschinenbau mit sitz in münchen ist eine einrichtung des fraunhofer-instituts für metallkunde und maschinenbau mit sitz in münchen. das iwm ist eine forschungseinrichtung des fraunhofer iwm.
"als brüstung ( auch parapet ) bezeichnet man eine absturzsicherung an brücken, emporen, terrassen, balkonen usw. im gegensatz zum leichten und meist durchbrochenen geländer und zur balustrade ist sie eine geschlossene, in der regel massiv ausgeführte wandscheibe. zum anderen wird ein teil einer außenwand als brüstung bezeichnet, der sich zwischen dem fußboden und der unteren kante des fensters befindet ( fensterbrüstung ).die brüstungshöhe ist heute genormt und von der potentiellen absturzhöhe abhängig.","als brüstung ( auch parapet ) bezeichnet man eine absturzsicherung an brücken, terrassen, balkonen, dächern, fenstern, terrassenwänden, stockwerken, stockwerken, bürowänden usw. in der wehr-, polizei-, militär- und verkehrstechnik."
"die sternwarte von lissabon ( observatório astronómico de lisboa ) ist eine einrichtung, die vom 19. bis ins 20. jahrhundert aufgrund ihrer arbeit auf dem gebiet der positionsastronomie international anerkannt war. 1992 wurde die institution der universität lissabon angeschlossen und im jahr 1995 in die naturwissenschaftliche fakultät integriert.","die sternwarte von lissabon ( observatório astronólogico de lisboa ) ist eine universitätssternwarte in lissabon. sie befindet sich auf dem gipfel des berges ajuda auf dem gemeindegebiet von lissabon, der hauptstadt von paraguay. das observatorium wurde 1812 von dem französischen astronomen hervé césar de cupola gegründet. zu den gründungsmitgliedern gehörten erasmus de faye, der gründer des 19. jahrhunderts, friedrich georg decree und ingenieur alexandre pedro de hervé. darüber hinaus befinden sich in der sternwarte von lissabon, dem sternwarten-institut für astronomie und astrophysik ( instituto nacional de matemática pura e aplicada ), der universität lissabon, der universität palästina und der universität"
"als arkebusierreiter, auch kurz arkebusiere, wurden ab dem 16. jahrhundert kavallerie-einheiten, die mit arkebusen kämpften, bezeichnet.","als harkebusier ( franz. gefährte ) wurden in frankreich ab dem 13. jahrhundert kavallerie-einheiten bezeichnet, die teil des heeres waren."
"der menstruationszyklus, menstruelle zyklus oder weibliche zyklus ist beim menschen ein monatlich ( etwa alle 20 bis 35, durchschnittlich alle 28 tage ) auftretender vorgang im körper der frau, der sich von der pubertät ( mit der menarche ) bis in die wechseljahre ( mit der menopause ) etwa 400-mal vollzieht und charakterisiert durch hormonelle veränderungen darauf ausgerichtet ist, auf verschiedenen körperlichen ebenen, in erster linie im eierstock ( siehe auch ovarialzyklus ) und an der gebärmutter, günstige bedingungen für eine befruchtung und schwangerschaft zu schaffen. als beginn eines menstruationszyklus ist der erste tag der monatsblutung festgelegt worden, weil die blutung das deutlichste und sichtbare symptom innerhalb des zyklus ist. der zyklus endet nach der","der menstruationszyklus ( lateinisch mensis ‚monat ‘ ), auch monatszyklus, monatsblutung oder menarche genannt, ist beim menschen ein hormonell ( durch hormone ) gesteuerter vorgang im rahmen des menstruationszyklus. der zyklus dauert beim menschen etwa von 12.–13."
"frames ( engl. für : rahmen ) sind konstrukte zur wissensrepräsentation, die komplementär zur repräsentation von wissen mittels logik ( zum beispiel prädikatenlogik ) sind. als erfinder der frames gilt marvin minsky. man kann sie sich im wesentlichen als objekte ohne methoden vorstellen, d. h. frames sind in einer natürlichen und hierarchischen vererbungsstruktur eingebettet und besitzen attribute, sogenannte slots ( etwa : schubfächer ). übergeordnete frames können dabei ihre aktuellen slotwerte, die sogenannten filler, an untergeordnete frames vererben. eng verwandt mit den nicht-logik-basierten frames sind die semantischen netze. als kognitives äquivalent zu frames können beim menschen stereotype und prototypen/archety","frames ( engl. für : rahmen ) sind eine formale sprache, die in der informatik zur beschreibung von wissensstrukturen verwendet wird. frames wurden von noam chomsky entwickelt und erlauben eine vereinfachte beschreibung der weltphänomene der realität, die auf der prädikatenlogik beruht."
"ein sagnac-interferometer ist ein interferometer, das es ermöglicht, eine rotationsgeschwindigkeit absolut zu messen. ein beobachter ist in der lage, anhand dieser anordnung zu bestimmen, ob er sich in rotation befindet oder nicht. das steht nicht im widerspruch zum relativitätsprinzip. dieses besagt nur die unmöglichkeit der bestimmung der gleichförmig translatorischen eigenbewegung des beobachters, sofern die dazu benutzte experimentalanordnung als ganzes im selben inertialsystem ruht wie der beobachter. die bekannteste bestätigung dieser auffassung ist das michelson-morley-experiment, mit dem die gleichförmig translatorische eigenbewegung der erde „ absolut “ gemessen werden sollte, das jedoch ein negatives resultat erbrachte. gleichförmig translatorische bewegung ist also relativ.","ein sagnac-interferometer ist ein interferometer, das die rotationsgeschwindigkeit des beobachters beschreibt. es ist nach dem britischen astronomen charles michelson benannt, der es 1892 baute."
"meycauayan, tagalog : lungsod ng meycauayan, ist eine philippinische gemeinde ( component city ) im süden der provinz bulacan, in der verwaltungsregion iii, central luzon. nach dem zensus von 2015 hatte meycauayan city 209.083 einwohner, die in 26 barangays lebten. sie wird als gemeinde der dritten einkommensklasse auf den philippinen und als urbanisiert eingestuft. meycauayan nachbargemeinden sind marilao und bocaue im norden, bulacan im westen, obando im südwesten, valenzuela city im süden und caloocan im osten. die topographie der stadt ist gekennzeichnet durch das flachland der zentralen luzon tiefebene. in me",meycauayan ( auch meycauayan ) ist eine philippinische gemeinde im westen der provinz bulacan im bundesstaat philippinen.
"ivor grattan-guinness ( * 23. juni 1941 in bakewell, derbyshire, großbritannien ; † 12. dezember 2014 ) war ein britischer mathematikhistoriker.","ivor grattan-guinness ( * 23. juni 1941 in bakewell, derbyshire, großbritannien ; † 12. dezember 2014 ) war ein britischer mathematikhistoriker."
"in der wissenschaft der psychologie anerkannte und wirklich bedeutende psychologen und psychologinnen mit artikeln in der deutschsprachigen wikipedia werden hier aufgeführt. bedeutung wird z. b. an der begründung einer schule oder theorie mit namhaften anhängern, dem verfassen eines epochalen werkes und/oder der leitung eines innerhalb der psychologie herausragenden institutes festgemacht. zum auffinden aller ( relevanten ) psychologen siehe kategorie : psychologe, dies hier soll kein professorenverzeichnis für psychologie sein. vorwiegend als psychotherapeuten bekannte personen sind in der liste bedeutender psychotherapeuten enthalten.","die liste der islamischen wissenschaftler ist alphabetisch sortiert und umfasst wissenschaftler, die sich mit anthropologie, psychologie, philosophie, wissenschaftstheorie und religion beschäftigen."
"ein festplattenlaufwerk ( englisch hard disk drive, abkürzung hdd ), oft auch als festplatte oder hard disk ( abgekürzt hd ) bezeichnet, ist ein magnetisches speichermedium der computertechnik, bei welchem daten auf die oberfläche rotierender scheiben ( auch englisch „ platter “ genannt ) geschrieben werden. zum schreiben wird die hartmagnetische beschichtung der scheibenoberfläche entsprechend der aufzuzeichnenden information berührungslos magnetisiert. durch die remanenz ( verbleibende magnetisierung ) erfolgt das speichern der information. das lesen der information erfolgt durch berührungsloses abtasten der magnetisierung der plattenoberfläche. im unterschied zu sequentiell adressierten speichermedien wie magnetband oder lochstreifen werden festplatten den direktadressierbaren speichermedien ( engl","ein festplattenlaufwerk ( englisch hard disk drive, abgekürzt hdd ) ist ein speichermedium, das zur datenübertragung in festplatten eingesetzt wird."
eine äußerung bedeutet den gebrauch von sprache oder eines nonverbalen zeichens als mittel der kommunikation.,"eine äußerung ist ein wort, das für einen sprecher sprachliche bedeutungen vermittelt."
"ein kohlenstoffplanet, auch als diamantplanet oder karbidplanet bezeichnet, ist eine hypothetische form eines terrestrischen exoplaneten, welche von marc kuchner vorgeschlagen wurde. ein solcher planet sollte sich aus protoplanetaren staubscheiben formen können, die reich an kohlenstoff und arm an sauerstoff sind. die entwicklung eines solchen planeten sollte nach erkenntnissen der planetenforschung anders verlaufen als bei siliziumreichen planeten ( erde, venus etc. ).","ein kohlenstoffplanet, auch als siliciumplanet oder siliziumplanet bezeichnet, ist eine hypothetische form eines terrestrischen exoplaneten, die aus kohlenstoff und sauerstoff besteht."
"david johansen ( * 9. januar 1950 in staten island, new york city ) ist ein us-amerikanischer sänger, songwriter und schauspieler. bekannt wurde er vor allem als mitglied der protopunk-band new york dolls sowie unter seinem pseudonym buster poindexter. musikalisch bewegt er sich in verschiedenen stilen, darunter rock, protopunk, blues, jazz und pop.","david johansen ( * 9. januar 1941 in staten island, new york city ) ist ein us-amerikanischer sänger, songwriter und schauspieler. bekannt wurde er vor allem als mitglied der protopunk-band new york dolls sowie als mitglied der band tony machine."
"der auger-effekt [ oʒe- ], benannt nach pierre auger, ist ein sog. strahlungsloser übergang in der elektronenhülle eines angeregten atoms. voraussetzung ist, dass innerhalb eines atoms in einer inneren elektronenschale ein unbesetzter elektronenzustand ( loch ) vorliegt. wird er durch ein elektron aus einer äußeren schale wieder besetzt, kann die freiwerdende energie auf ein anderes elektron desselben atoms übertragen werden, so dass dieses als auger-elektron das atom verlässt. diesen effekt hatte vier jahre vor auger bereits lise meitner beschrieben, jedoch wurde ihre arbeit wenig beachtet. da beide forscher den effekt unabhängig voneinander identifiziert haben, wird der effekt in einigen neueren publikationen auch als auger-meitner-effekt bezeichnet. anwendung findet","der auger-effekt, benannt nach pierre auger, beschreibt einen effekt in der röntgenspektroskopie, der 1922 erstmals von lise meitner beschrieben wurde. er besagt, dass sich die strahlungsenergie unabhängig von der frequenz des einfallenden photons befindet. dies bedeutet, dass sich die strahlungsenergie unabhängig von der frequenz des einfallenden photons befindet. der effekt ist nicht mit dem auger-effekt zu verwechseln, bei dem sich die strahlungsenergie unabhängig von der frequenz des einfallenden photons ändert."
"gliese 876 ist ein roter zwerg im sternbild wassermann, der etwa 15 lichtjahre von der sonne entfernt ist. er ist einer der nächsten nachbarsterne der sonne, bei dem die existenz eines planetensystems bestätigt werden konnte. das planetensystem von gliese 876 besteht aus vier bekannten exoplaneten. trotz seiner ( vergleichsweisen ) nähe zur erde ist der stern wie alle roten zwerge viel zu lichtschwach, um noch mit dem bloßen auge beobachtet werden zu können.","gliese 876 ist ein roter zwerg im sternbild wassermann, der etwa 15 lichtjahre von der sonne entfernt ist. er ist einer der nächsten nachbarsterne der sonne, der mit bloßem auge beobachtet werden kann."
"sprinkleranlagen ( von englisch to sprinkle „ besprengen “ oder „ nass machen “ ) verhindern als automatische feuerlöschanlagen, dass sich ein ausgebrochenes feuer zum großbrand entwickeln kann. sie werden in sonderbauten wie hochhäusern, geschäftshäusern, kaufhäusern, industrieanlagen, versammlungsstätten und tiefgaragen eingesetzt. sie sind teil der brandschutzeinrichtungen, die in der regel von behörden oder versicherungen verlangt werden. die haftung für fehlfunktionen und bedienfehler ist sehr umstritten.","sprinkleranlagen sind anlagen zur abtrennung von feuer von löschmitteln. sie werden in gebäuden, betriebsstätten und industrieanlagen angewendet, um ein feuer zu verhindern, dass es zu einem feuer kommt. sie werden auch als löschmittelverbrennungsanlagen oder löschmittelverbrennungsanlagen bezeichnet, in denen löschmittel nicht zur abtrennung von feuer verwendet werden."
"die gelotologie ( von griech. γέλως gélōs „ lachen “, genitiv γέλωτος gélōtos ) ist die wissenschaft der auswirkungen des lachens. sie beschäftigt sich mit den körperlichen und psychischen aspekten des lachens. begründer der gelotologie ist der psychiater william f. fry, der 1964 an der stanford-university erstmals über die auswirkungen des lachens auf die körperlichen vorgänge forschte. fry hat auch den begriff gelotologie geprägt. als therapeutische anwendung gelotologischer erkenntnisse gelten die sogenannten humor-therapien oder lachtherapien ( englisch : humour and laughter therapy ). führende gelotologen neben fry sind lee berk, paul ekman, ilona papousek, robert provine","die gelotologie ( von griechisch γέρων géron, deutsch lauter, und λόγος lógos, deutsch ‚lehre ‘, ‚wissenschaft ‘, ‚lehre ‘ ) ist die wissenschaft vom lachen. sie befasst sich mit den auswirkungen des lachens auf psychische und physische aspekte."
economiser ( englisch für vorwärmer/sparanlage ) ist ein wärmeübertrager zur wärmerückgewinnung durch verwertung von abwärme aus den unterschiedlichsten industriellen verfahren.,economiser ( englisch für enthalpy-unterkühlungssystem ) ist ein begriff aus dem maschinenbau.
"der goertzel-algorithmus ist ein verfahren aus der digitalen signalverarbeitung und stellt eine besondere form der diskreten fourier-transformation ( dft ) dar. im gegensatz zu den verschiedenen schnellen berechnungsmethoden bei der diskreten fouriertransformation ( fft ), welche immer alle diskreten spektralkomponenten in einem block berechnen, ist es mit dem goertzel-algorithmus möglich, nur einzelne diskrete spektralanteile zu berechnen. entwickelt wurde der algorithmus 1958 von gerald goertzel ( 1919–2002 ).","der goertzel-algorithmus ist ein verfahren aus der diskreten fourier-analysis ( tft ) und komplexen signalverarbeitung. er wurde von robert goertzel entwickelt und ist nach ihm benannt, einem niederländischen informatiker aus dem 19. jahrhundert. der goertzel-algorithmus stellt eine besondere form der diskreten fourier-transformation ( fft ) dar."
"ingenieure ohne grenzen e. v. ist eine gemeinnützige hilfsorganisation, die ingenieurwissenschaftliche projekte in der entwicklungszusammenarbeit durchführt. der eingetragene verein hilft sowohl durch wissenstransferleistungen an andere hilfsorganisationen und bedürftige als auch vor ort bei der umsetzung von konkreten hilfsprojekten. dazu kommen unterstützungsleistungen und aufklärungsarbeit von deutschland aus. der verein besteht sowohl aus aktiven ingenieuren aus den verschiedensten bereichen sowie architekten und studenten des ingenieurwesens, als auch aus aktiven mitgliedern und unterstützern anderer berufe.","ingenieure ohne grenzen e. v. ist eine internationale non-profit-organisation, die sich zum ziel gesetzt hat, ingenieure aus der entwicklungs- und umweltwissenschaften zu fördern."
"el niño ( span. für „ der junge, das kind “, hier konkret : „ das christuskind “ ) nennt man das auftreten ungewöhnlicher, nicht zyklischer, veränderter strömungen im ozeanographisch-meteorologischen system ( el niño-southern oscillation, enso ) des äquatorialen pazifiks. das phänomen tritt in unregelmäßigen abständen von durchschnittlich vier jahren auf. der name ist vom zeitpunkt des auftretens abgeleitet, nämlich zur weihnachtszeit. er stammt von peruanischen fischern, die den effekt aufgrund der dadurch ausbleibenden fischschwärme wirtschaftlich zu spüren bekommen.","el niño ( span. für „ das kleine kind “, engl. „ das kleine wunderkind “ ) nennt man das auftreten eines jahres auf dem äquator des pazifischen ozeans."
die hausente ist ein haustier und wird als heim- und nutztier gehalten. die stammform der hausente ist die stockente ( anas platyrhynchos ). die verbreitetste hausente ist die pekingente.,die hausente ist ein haustier und wird als heim- und nutztier gehalten. die stammform der hausente ist die domestizierte domestizierte stammform des wildhuhns. sie wird üblicherweise als heim- und nutztier gehalten.
"die goldene bulle von ungarn wurde 1222 von könig andreas ii. ausgegeben. die gesetze legten die grundlegenden rechte der adligen fest, einschließlich des rechts den königlichen willen zu missachten, falls dieser widerrechtlich war. ( ius resistendi, artikel 31 ) die bulle garantierte die steuerfreiheit der adligen und der kirche ( artikel 3 ) ; die adligen konnten, mit ausnahme des verteidigungsfalls, nicht dazu gezwungen werden, in einen krieg zu ziehen oder ihn zu finanzieren ( artikel 7 ). die bulle wurde in sieben kopien angefertigt : für den papst, für den templerorden, für den malteserorden, für den könig selbst, für die zwei erzbischofstühle in esztergom und kalocsa und für den palatin","die goldene bulle von ungarn war eine von könig andreas ii. ausgegebene bulle, in der die rechte der adligen geregelt wurden. die bulle wurde 1222 von könig andreas ii. ausgegeben, nachdem er bereits die rechte der adligen verbietet hatte. die bulle wird auch als die goldene bulle von ungarn bezeichnet, obwohl sie bereits 1222 von könig andreas ii. ausgegeben wurde. die bulle war nicht mit der bulle von frankreich verwechselt worden, die königliche leistungen für die adligen verliehen hatte."
"die stria terminalis ist ein faserstrang im gehirn. die stria terminalis ist die wichtigste efferente bahn der amygdala und verbindet sie mit dem hypothalamus, insbesondere der regio preoptica und weiteren kernen des hypothalamus. sie verläuft entlang des seitenventrikels zwischen nucleus caudatus und thalamus. ein teil der nervenfasern zweigt in die stria medullaris thalami ab und erreicht so die habenula-kerne. über die stria terminalis verlaufen auch projektionen zum hirnstamm, insbesondere zum kreislauf-, atem- und brechzentrum. an ihrem ursprung aus der amygdala – in der seitenwand des vorderhorns des seitenventrikels – liegt ein kerngebiet, der nucleus striae terminalis ( auch bed nucleus of the stria","die stria terminalis ist ein kerngebiet im hypothalamus, im hypothalamus, amygdala und thalamus. die stria terminalis ist die wichtigste speicherregion des hypothalamus. sie entspringt aus dem thalamus, dem seitenventrikulären raum und dem nucleus thalamicus. die stria terminalis ist auch als nucleus thalamicus oder nucleus thalamostrialis bekannt. die nucleus-thalamicus-kerne sind in der stria medullaris, im hypothalamus, dem seitenventrikulären raum und dem seitenventrikulären raum eingeteilt. das kerngebiet der stria terminalis liegt zwischen nucleus thalamus superior und nucleus thalamus caudateus. die nucleus-thalamus-"
"martindale ist ein nachschlagewerk oder arzneibuch, das über 6.000 drogen und arzneistoffe aus aller welt, einschließlich details über 161.000 proprietäre zubereitungen enthält. darüber hinaus enthält es 675 behandlungskonzepte und bewertet diese. es erschien zuerst im 1883 unter dem titel martindale : the extra pharmacopoeia. martindale enthält informationen über medikamente in der klinischen anwendung weltweit, sowie ausgewählte prüfpräparate und tierärztlich verwendete arzneimittel, pflanzliche und komplementärmedizinische zubereitungen, sowie pharmahilfsstoffe, vitamine und nahrungsergänzungsmittel, impfstoffe, radiopharmaka, kontrastmittel und diagnostika, medizinische gase, rausch- und freizeitdrogen, giftstoffe, desinfektionsmittel und","martindale ist eine zusammenstellung von pharmazeutischen klassifikationssystemen, die alle arzneistoffe und deren anwendungsgebiete aufzeigt. die auflistung erfolgt in alphabetischer reihenfolge."
"das kellwasser-ereignis war eines von fünf großen massenaussterben ( „ big five “ ) im verlauf des phanerozoikums. es ereignete sich vor ca. 372 millionen jahren im oberen devon an der frasnium-famennium-grenze. dabei starben wahrscheinlich 50 bis 75 prozent der arten aus, vor allem die faunengruppen flacher tropischer meere, wie fische, korallen, trilobiten sowie etliche „ riffbauer “. 13 millionen jahre später kam es mit dem ähnlich folgenschweren hangenberg-ereignis an der schwelle zum karbon ( famennium-tournaisium-übergang ) zu einem weiteren massenaussterben.",das kellwasser-ereignis war ein bedeutender massenaussterben im paläozoikum. es ereignete sich vor ca. 100 millionen jahren im oberen devon an der fras-famennium-grenze.
"der affenindex oder englisch ape-index ist ein anthropometrisches maß, das einen zusammenhang zwischen armspannweite und körpergröße eines menschen herstellt. obwohl der begriff in der unwissenschaftlichen sportkletterszene entstand, findet man ihn mittlerweile auch in der wissenschaftlichen literatur.","der affenindex ( engl. : ape-index ) ist ein anthropometrisches maß, das angibt, wie viel eine person pro armspannweite von der körpergröße eines menschen, bei sportlern, schleppern, liftern, sportlern, sängern und künstlern einen anthropologischen effekt aufweisen kann."
"die lagerumschlagshäufigkeit ist eine betriebswirtschaftliche kennzahl, die angibt, wie oft ein durchschnittlicher lagerbestand während eines geschäftsjahres komplett aus einem lager entnommen und ersetzt wurde. sie kann für die gesamte lagerwirtschaft eines unternehmens berechnet werden oder für teile des lagers. auch die berechnung für einzelne produkte ist möglich ; in diesem fall nennt man die kennzahl auch warenrotation. ein synonym für lagerumschlagshäufigkeit ist `` umschlagskoeffizient ''.","in der betriebswirtschaftslehre ist die turnoverrechnung ein maß für die änderung des umsatzes eines unternehmens im laufe eines zeitintervalls. sie bemisst sich anhand des produkt turnovers, also der durchschnittlichen lagerdauer eines betrachteten produktes."
"der plexus cardiacus ( lat. für „ herzgeflecht “ ) ist ein geflecht aus nervenfasern an der herzbasis außerhalb des herzbeutels zur vegetativen steuerung des herzens. es enthält mehrere nervenzellknoten ( ganglia cardiaca ), von denen der größte, das wrisberg-ganglion, in der höhlung des aortenbogens nahe dem ligamentum arteriosum liegt.",der plexus cardiacus ( lat. für „ herzgeflecht “ ) ist ein geflecht aus nervenfasern an der herzbasis des herzens.
"das jansky ( jy ) ( nach dem radioastronomen karl guthe jansky ), früher auch flux unit ( fu ) genannt, ist eine in der radioastronomie gebräuchliche nicht-si-einheit für die spektrale flussdichte, d. h. für die von einer quelle beim beobachter eintreffende energie pro zeit, fläche und frequenzintervall. das jansky wurde ursprünglich für den radiobereich des elektromagnetischen spektrums definiert, wird aber gelegentlich auch bei kürzeren wellenlängen bis zum ultraviolett genutzt. die einheit ist definiert als hundertquadrillionster teil eines watt pro quadratmeter und hertz : 1 j y = 10 − 26 w h z ⋅ m 2 = 10 − 26 j s ⋅ h z ⋅ m 2 = 10 − 23 e r g s ⋅ h z ⋅ c m 2 {","das jansky-system ( nach dem radioastronomen jysław jansky [ ˈjɛɪljənski ] ; auch janskys-system ) beschreibt in der radioastronomie die flussdichte, die ein radiosignal im frequenzbereich von 10^ { \displaystyle 10^ { \mathrm { \mathrm { \mathrm { us } } } } aufnehmen kann. das jansky-system ist nicht mit dem der fernmeldetechnik zusammenzufassen. es ist nach dem radioastronomen paul jansky benannt."
"ein nachrichten-reihenfolge-diagramm ( msc, engl. message sequence chart ) wird benutzt, um ( z. b. zur unterstützung der modellierung mit sdl ) beispielhafte nachrichtenfolgen zwischen kommunizierenden objekten einheitlich darzustellen. msc ist ein standard der itu-t, dem telekommunikations-standardisierungs-sektor der internationalen fernmeldeunion und kennt zwei darstellungsformen : textuelles msc und graphisches msc. bei verwendung der unified modeling language erfüllt das sequenzdiagramm die aufgabe des msc.",ein message sequence diagram ( msc ) ist ein abstraktes sequenzdiagramm für die modellierung komplexer maschinen.
"als adipositas-paradoxon ( englisch obesity paradox ), auch reverse oder paradoxe epidemiologie genannt, bezeichnet man das epidemiologische phänomen, dass übergewichtige beziehungsweise adipöse patienten bei einigen erkrankungen bessere überlebenschancen haben als normalgewichtige.","als adipositas-paradoxon ( englisch obesity paradox ) wird das statistische phänomen bezeichnet, dass bei übergewichtiger und fettleibiger person ein risiko für eine koronare herzkrankheit erhöht ist, besonders bei übergewicht und adipositas."
"quanten-spieltheorie ist eine erweiterung der klassischen spieltheorie auf szenarien, die quanteneffekte beinhalten. sie unterscheidet sich von der klassischen spieltheorie hauptsächlich hinsichtlich der möglichkeiten, eine überlagerten anfangszuständen oder verschränkte anfangszustände zu verwenden oder überlagerte strategien zu verwenden. in mehrspieler-spielen ermöglichen quantenkorrelationen in der traditionellen spieltheorie nicht mögliche formen der kooperation. die quanten-spieltheorie kann als teil der quanteninformatik aufgefasst werden. die ersten arbeiten zur quanten-spieltheorie wurden 1999 publiziert. zu spielen, für die quanten-versionen untersucht wurden, gehören das gefangenendilemma, das mean king's problem und das ziegenproblem. die quantenmechanik","quanten-spielheorie ist eine erweiterung der klassischen spieltheorie auf lösungen im virtuellen spiel, die quanteninformatik unterstützt. die quanten-spielheorie basiert auf der verwendung von quanteneffekten in der spieltheorie. die anwendung der quanten-spielheorie auf spieltheorie basiert auf der verwendung von quanteneffekten in der spieltheorie. die quanten-spielheorie kann als eine alternative zu der klassischen spieltheorie angesehen werden."
"trainer ( englisch to train ‚ausbilden ; dressieren ‘ ) ist im sport eine person, die einzelsportler oder eine mannschaft strategisch ( taktisch ), technisch und konditionell anleitet. entsprechende deutsche begriffe sind ( je nach kontext ) übungsleiter, ausbilder oder betreuer. im amerikanischen englisch ist ein trainer der physiotherapeut einer mannschaft, während die aufgaben des deutschen trainers durch den coach wahrgenommen werden.","trainer ( englisch to train ‚ausbilden ‘, ‚ausbilden ‘ ) ist im sport eine person, die einem sportler die handlungen durchführt oder ihn bei der entwicklung des sportlers unterstützt. in der regel ist der trainer derjenige, der ein sportler in allen phasen des sportlerstudiums unterstützt."
